from,to,weight,activation,EC50,n
YAP1,HSP82,1,TRUE,0.432825664,1.578417896
YAP1,LYS20,1,TRUE,0.488477507,1.756690754
YAP1,OYE3,1,TRUE,0.56250431,1.652667351
YAP1,PGM2,1,TRUE,0.402793591,1.523678113
YAP1,PST2,1,TRUE,0.4936433,1.500295263
YAP1,PTP2,1,TRUE,0.533302779,1.639278337
YAP1,RPN11,1,TRUE,0.502742404,1.756535455
YAP1,RPT1,1,TRUE,0.480166063,1.698703732
YAP1,SOD1,1,TRUE,0.420391714,1.490824867
YAP1,SOD2,1,TRUE,0.530363152,1.698722499
YAP1,SSA1,1,TRUE,0.509166267,1.573278744
YAP1,TAL1,1,TRUE,0.529435534,1.444216599
YAP1,TPS2,1,TRUE,0.472553852,1.776561722
YAP1,TRR1,1,TRUE,0.51107124,1.556552818
YAP1,TRX2,1,TRUE,0.484533209,1.632550699
YAP1,TSA1,1,TRUE,0.571715952,1.501558443
YAP1,UBA1,1,TRUE,0.404692222,1.75912488
YAP1,YCF1,1,TRUE,0.418373578,1.654539605
YAP1,YDR453C,1,TRUE,0.51863911,1.713727808
YAP1,YMR318C,1,TRUE,0.54481742,1.710553452
YAP1,YNL134C,1,TRUE,0.521242799,1.472215421
YAP1,YNL274C,1,TRUE,0.429127,1.410282382
YAP1,ZWF1,1,TRUE,0.574795922,1.597346636
YAP6,ENA1,1,TRUE,0.541716274,1.509735456
YRR1,SNQ2,1,TRUE,0.563981759,1.774722929
YRR1,YOR1,1,TRUE,0.549576524,1.771191043
ZAP1,ADH4,1,TRUE,0.507267163,1.612527613
ZAP1,DPP1,1,TRUE,0.449297904,1.689953507
ZAP1,FET4,1,TRUE,0.412333246,1.521076855
ZAP1,MCD4,1,TRUE,0.520340529,1.655810732
ZAP1,YOL002C,1,TRUE,0.509727619,1.548553264
ZAP1,YOL154W,1,TRUE,0.405627712,1.540695276
ZAP1,ZRC1,1,TRUE,0.423445119,1.77252857
ZAP1,ZRG17,1,TRUE,0.510210422,1.486709416
ZAP1,ZRT1,1,TRUE,0.478952929,1.564762727
ZAP1,ZRT3,1,TRUE,0.487256134,1.441631601
ARG80_ARG81,ARG1,1,FALSE,0.488177335,1.691790991
ARG80_ARG81,ARG3,1,FALSE,0.403090048,1.745452908
ARG80_ARG81,ARG5,1,FALSE,0.408927597,1.628753004
ARG80_ARG81,ARG8,1,FALSE,0.430160065,1.784123415
ARG80_ARG81,CAR1,1,TRUE,0.418583659,1.597827388
ARG80_ARG81,CAR2,1,FALSE,0.507640346,1.713379738
BAS1_PHO2,ADE1,1,TRUE,0.423010965,1.66504969
BAS1_PHO2,ADE13,1,TRUE,0.436528777,1.415907448
BAS1_PHO2,ADE17,1,TRUE,0.427129714,1.735375347
BAS1_PHO2,ADE2,1,TRUE,0.582210841,1.423572459
BAS1_PHO2,ADE5,1,TRUE,0.434751733,1.57783461
BAS1_PHO2,ADE8,1,TRUE,0.445551881,1.441549438
BAS1_PHO2,HIS4,1,TRUE,0.424225264,1.685890286
BAS1_PHO2,HIS7,1,TRUE,0.590634845,1.560422881
DAL81_DAL82,CAR2,1,FALSE,0.540246395,1.729136797
DAL81_DAL82,DAL1,1,TRUE,0.538195319,1.526415505
DAL81_DAL82,DAL2,1,TRUE,0.437149281,1.689413408
DAL81_DAL82,DAL4,1,TRUE,0.50593736,1.453535858
DAL81_DAL82,DAL7,1,TRUE,0.584250896,1.602790581
DAL81_DAL82,DUR1,1,TRUE,0.5549916,1.677446815
DAL81_DAL82,DUR3,1,TRUE,0.424038745,1.392632997
DAL81_DAL82,UGA1,1,TRUE,0.444440136,1.513044132
GCR1_GCR2,CDC19,1,TRUE,0.460637252,1.654020144
GCR1_GCR2,ENO1,1,TRUE,0.509140337,1.566767721
GCR1_GCR2,ENO2,1,TRUE,0.419922609,1.602474764
GCR1_GCR2,FBA1,1,TRUE,0.535835101,1.398845438
GCR1_GCR2,PGI1,1,TRUE,0.492951364,1.596425569
GCR1_GCR2,PGK1,1,TRUE,0.45265401,1.774707146
GCR1_GCR2,PGM1,1,TRUE,0.41020648,1.712867146
GCR1_GCR2,PGM2,1,TRUE,0.553806488,1.575425054
GCR1_GCR2,TPI1,1,TRUE,0.495145509,1.4889804
HAP2_3_4_5,ASN1,1,TRUE,0.583326403,1.610010844
HAP2_3_4_5,CIT1,1,TRUE,0.408148141,1.503284735
HAP2_3_4_5,COX4,1,TRUE,0.458278255,1.590040667
HAP2_3_4_5,COX5A,1,TRUE,0.492647623,1.598125811
HAP2_3_4_5,COX6,1,TRUE,0.451106554,1.56055379
HAP2_3_4_5,CYB2,1,TRUE,0.586449917,1.562022809
HAP2_3_4_5,CYC1,1,TRUE,0.422538632,1.447709402
HAP2_3_4_5,CYT1,1,TRUE,0.410722637,1.443035595
HAP2_3_4_5,GEF1,1,TRUE,0.52968274,1.585784417
HAP2_3_4_5,HEM1,1,TRUE,0.537068263,1.782078507
HAP2_3_4_5,HEM2,1,TRUE,0.540923643,1.487383929
HAP2_3_4_5,HEM3,1,TRUE,0.59230548,1.632739552
HAP2_3_4_5,KGD1,1,TRUE,0.553682523,1.432636866
HAP2_3_4_5,KGD2,1,TRUE,0.401268945,1.413535163
HAP2_3_4_5,LPD1,1,TRUE,0.556427644,1.421894798
HAP2_3_4_5,PET9,1,TRUE,0.465040504,1.530598352
HAP2_3_4_5,PTP1,1,TRUE,0.544303604,1.496208769
HAP2_3_4_5,QCR2,1,TRUE,0.42852329,1.737968204
HAP2_3_4_5,QCR8,1,TRUE,0.538988974,1.612348686
HAP2_3_4_5,RPM2,1,TRUE,0.552910039,1.594024842
HAP2_3_4_5,SDH1,1,TRUE,0.565763332,1.749521809
HAP2_3_4_5,SDH2,1,TRUE,0.412008201,1.533504325
HAP2_3_4_5,SDH3,1,TRUE,0.501550845,1.742950279
HAP2_3_4_5,SOD2,1,TRUE,0.534326212,1.460932709
HAP2_3_4_5,YBR026C,1,TRUE,0.494898474,1.74183702
HAP2_HAP4,ASN1,1,TRUE,0.46125815,1.393630313
HDA1_TUP1,CYC7,1,FALSE,0.520318254,1.723112668
HDA1_TUP1,ENA1,1,FALSE,0.486859972,1.732001194
HDA1_TUP1,GAL1,1,FALSE,0.541662678,1.616867028
HDA1_TUP1,GAL10,1,FALSE,0.403043162,1.791275578
HDA1_TUP1,HXT2,1,FALSE,0.4809638,1.562619289
HDA1_TUP1,HXT4,1,FALSE,0.565649668,1.720335004
HDA1_TUP1,SUC2,1,FALSE,0.486427666,1.565041388
IME1_UME6,IME1,1,FALSE,0.581632286,1.442584168
SNF2_SWI1,ALPHA1,1,TRUE,0.402067053,1.682747307
SNF2_SWI1,HAP4,1,TRUE,0.504136582,1.436326955
SNF2_SWI1,HO,1,TRUE,0.402385358,1.522011386
SNF2_SWI1,HXT1,1,TRUE,0.564351938,1.598566268
SNF2_SWI1,HXT3,1,TRUE,0.40562508,1.690684722
SNF2_SWI1,HXT6,1,TRUE,0.512436357,1.698182462
SNF2_SWI1,HXT7,1,TRUE,0.404898789,1.538211995
SNF2_SWI1,MCM1,1,TRUE,0.428450914,1.399741991
SNF2_SWI1,MFALPHA2,1,TRUE,0.46223177,1.773329839
SNF2_SWI1,ODC2,1,FALSE,0.427502941,1.702275644
SNF2_SWI1,PHO11,1,TRUE,0.424491629,1.561585825
SNF2_SWI1,PHO12,1,TRUE,0.529026068,1.638789258
SNF2_SWI1,PHO5,1,TRUE,0.560488243,1.496205159
SNF2_SWI1,PHO84,1,TRUE,0.419701326,1.753294965
SNF2_SWI1,SAG1,1,TRUE,0.597613589,1.473490318
SNF2_SWI1,SER3,1,FALSE,0.419875366,1.623337017
SNF2_SWI1,STA1,1,TRUE,0.455438895,1.459952147
SNF2_SWI1,STA2,1,TRUE,0.471449791,1.59338927
SNF2_SWI1,STE3,1,TRUE,0.409960591,1.480987695
SSN6_TUP1,CYC1,1,FALSE,0.522749837,1.748254007
SSN6_TUP1,DIT1,1,FALSE,0.402175268,1.77668951
SSN6_TUP1,DIT2,1,FALSE,0.429320393,1.750370614
SSN6_TUP1,FLO1,1,FALSE,0.589640455,1.78619262
SSN6_TUP1,FLO5,1,FALSE,0.512848043,1.500030076
SSN6_TUP1,HUG1,1,FALSE,0.499391953,1.678227444
SSN6_TUP1,HXT2,1,FALSE,0.420579806,1.781105305
SSN6_TUP1,HXT4,1,FALSE,0.474687053,1.666081406
SSN6_TUP1,MAK10,1,FALSE,0.510192944,1.426592184
SSN6_TUP1,SUC2,1,FALSE,0.430271794,1.571210581
