"gene","scale_to_500","scale_to_2000","scale_to_4000","scale_to_11165","h_cent"
"LFNG",,,0.0257367719651902,0.116681184795971,0
"PTPRCAP",,,0.0257088192596084,0.0660947480423604,0
"DOCK3",,,0.0255954058672946,0.152249256283139,0
"FAM66D",,,0.0254457841058325,0.0444044013873263,
"XCR1",,,0.0253603007564947,0.0174718526775356,
"KLHL41",,,0.0252602615391587,0.0272055499473349,0
"CYP2B6",,,0.0252554408791389,0.227558055589927,0
"PSORS1C1",,,0.0252241956206758,0.210358918224675,0
"MRPS18C",,,0.0251876214123184,0.0682553603967344,0
"ZNF571",,,0.0251380323931619,0.0434262228807157,0
"TP53TG1",,,0.0249561164183365,0.0447983701525002,0
"AKR1C3",,,0.0249482427815546,0.0553182410756871,0
"MEGF9",,,0.0249248387847222,0.0364847146492081,0
"EAF2",,,0.0249174491564513,0.060491893555974,0
"AGBL2",,,0.0249085848400414,0.0672088175630061,0
"ZNF587",,,0.0249029596575132,0.036770849319941,0
"TRPC1",,,0.024895194477488,0.0638377023599258,0
"CYP1B1",,,0.0248941309537697,0.0167556541978048,0
"ARMCX1",,,0.0248464180746277,0.0211508449525099,0
"ICAM5",,,0.0248176948404463,0.0173136192220039,0
"ELAC2",,,0.024764863449893,0.031656343097452,0
"CCIN",,,0.024757718254014,0.145289094448709,
"ACTA2",,,0.0247383449635112,0.049388735100994,0
"CD160",,,0.0247299889369758,0.0721751218767854,0
"RGS1",,,0.0246935264228901,0.0376153799163223,0
"STOML1",,,0.0246564876311124,0.0674386289845009,0
"EXOC7",,,0.0245398205360989,0.115148955622251,0
"SENP7",,,0.0245343167603879,0.0956667251860276,0
"YBX3",,,0.0245322269443752,0.0172989081659859,0
"GNRH2",,,0.0244866799628513,0.103308291214945,0
"CINP",,,0.0244637356931665,0.133530043581305,0
"DSG2",,,0.0244535019078591,0.0891014784891133,0
"MCF2L",,,0.0244133049200777,0.0277637445171659,0
"DACT1",,,0.0244067958959207,0.0329347028566162,0
"BRF1",,,0.0243995778559514,0.0416265287476505,0
"ZBTB10",,,0.0242983439955346,0.00916957780504189,0
"NOX4",,,0.0242453620605281,0.0338803261546725,0
"MKRN3",,,0.0241672408205826,0.0773818691992173,0
"ATG5",,,0.024105742602042,0.3109628407343,0
"PFKFB1",,,0.0240632162221288,0.0419243420557917,0
"PLTP",,,0.024055253553681,0.0494564107912162,0
"SCAI",,,0.0240474980862011,0.0540882792007889,0
"SEMA5A",,,0.0239578302485654,0.0556143307780315,0
"LTBP3",,,0.0239206538623949,0.0601225264445679,0
"ZNF668",,,0.0238574478546263,0.0291063689990058,0
"TXNL4A",,,0.0237705027672099,0.0710419638246519,0
"CHST3",,,0.0237171825118729,0.145506735924602,0
"CHST1",,,0.0237033631785655,0.202664339236157,0
"FLT3",,,0.0235805383297858,0.118317152486806,0
"MTAP",,,0.0235490486389309,0.0530587428793967,0
"GTF2H2B",,,0.0233803384882968,0.056706331701092,
"CCSER2",,,0.0233596005851691,0.0356593209097108,0
"KCNQ1OT1 /// LOC101927338",,,0.0233385114116505,0.106743445622185,0
"B3GALT5",,,0.0232239859328916,0.137347057214862,0
"CDH4",,,0.0232042225218162,0.0311844335224857,0
"BDNF",,,0.0231545169521153,0.176286195579714,0
"MAK",,,0.02307666118841,0.0684767631992953,0
"KLHL11",,,0.0230712464443649,0.0788332660936072,0
"PTP4A2",,,0.0230188035556265,0.0207922463502173,0
"RABEP2",,,0.0229913963713431,0.0423481436988689,0
"USP6NL /// USP6NL-IT1",,,0.0229230378582544,0.016138846963092,0
"UBE2O",,,0.0228300127174349,0.0363612311806402,0
"GOLT1B",,,0.0228104063258431,0.092705771782955,0
"CUEDC1",,,0.02276716283633,0.0464840203777164,0
"SRSF6",,,0.0226512338947648,0.168945358491174,0
"IL18",,,0.0226342126589996,0.0480310572582466,0
"BNC1",,,0.0226000002179252,0.0791809351021322,0
"EPHB1",,,0.022525433769586,0.0433956651218697,0
"GUCY2D",,,0.0224992325596864,0.0460936518545573,0
"NXPE3",,,0.0224437447879737,0.0535831418888382,0
"PIEZO1",,,0.0224097168852614,0.0217111416770743,0
"SLC6A6",,,0.0223131677092293,0.0947587795885199,0
"BYSL",,,0.0222395223339429,0.133301077854243,0
"RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",,,0.0222235969970473,0.0766343478085344,0
"PLCL2",,,0.0222063410414356,0.102988183790703,0
"FGF16",,,0.0221606014277618,0.0276114510582469,
"ACBD4",,,0.0221230640586549,0.151130909964932,0
"CR1",,,0.0220465421511807,0.0400565574395205,0
"CEP290",,,0.0220101265810644,0.0657536673961802,0
"DBET /// DUX3 /// DUX4 /// DUX4L1 /// DUX4L2 /// DUX4L24 /// DUX4L3 /// DUX4L4 /// DUX4L5 /// DUX4L6 /// DUX4L7 /// DUX4L8 /// LOC100133400 /// LOC100287823 /// LOC100288289 /// LOC100291626 /// LOC652301",,,0.0219849192883079,0.0282808101477383,
"CALD1",,,0.0217990697326066,0.0516797696454029,0
"N4BP2L1",,,0.0217912495148242,0.0456000763936407,0
"TIAM1",,,0.0216635279244193,0.154288314157676,0
"KIAA0232",,,0.0216247360182019,0.0796961563134174,0
"APC2",,,0.0215709544169596,0.0279822961213526,0
"GLUD2",,,0.0215600569410518,0.0283710175539256,0
"FPR3",,,0.0215584139021263,0.13914553515879,0
"SYNCRIP",,,0.0214193011147571,0.0165194900002715,0
"PRR34",,,0.0213809964545658,0.0440052859674601,0
"DYNC2H1",,,0.0213668323258977,0.0475654944186442,0
"RIPK4",,,0.021329845334362,0.0100521002170469,0
"DPP4",,,0.0212723470657572,0.0462304610511195,0
"GPR63",,,0.0212653087078774,0.034931794151694,0
"ZWILCH",,,0.0212023940764699,0.12393783904438,0
"SIRPAP1 /// SIRPAP1",,,0.0211662747389875,0.0782965320267928,0
"HHIPL2",,,0.0211359117033957,0.0296415888700735,0
"PKN2",,,0.0211203020242247,0.112517919698843,0
"ZKSCAN7",,,0.0210446073018647,0.0729557944892421,0
"ABCG1",,,0.0210179156084237,0.0310874243167873,0
"OPCML",,,0.0210136566572779,0.0491334038432042,0
"OPN3",,,0.020946659519299,0.375901541601986,0
"OLFML1",,,0.0208673452550302,0.0660268508607391,
"ITGAX",,,0.0208030174482711,0.109114933896987,0
"TRPM6",,,0.0207277160839987,0.0529471394040544,0
"CLIC4",,,0.0206857514129596,0.0586179877228544,0
"MYRF",,,0.02062180239547,0.163107264030456,0
"HSD17B4",,,0.020578092703779,0.0579341108789298,0
"KITLG",,,0.0205704910182675,0.058436566131393,0
"SPOCK2",,,0.0205675610670802,0.0206372949945089,0
"HAS1",,,0.0205250508747426,0.0916339950381924,0
"CLEC4E",,,0.0203772761156588,0.0222097993588216,0
"FCGR1A",,,0.0203693684849681,0.0961402093634858,
"FABP3",,,0.0203380584762025,0.0283375119459132,0
"XPNPEP2",,,0.0203041714053982,0.0348259413984961,0
"HHAT",,,0.020160182920252,0.103537546894383,0
"CNR1",,,0.0201005592229683,0.0190589251352359,0
"MAP2K6",,,0.020099795169399,0.0286042157802687,0
"SPG11",,,0.0200017097924405,0.0279273058476255,0
"RASGRP2",,,0.0199980271189868,0.0451304139495964,0
"HEBP1",,,0.0197244716598149,0.122547630155776,0
"CD101",,,0.019597086770983,0.0559140932104849,0
"CDHR1",,,0.0195897780805902,0.0604495363462295,0
"DMPK",,,0.0195595526393912,0.016793895694642,0
"RASAL1",,,0.0194936076938276,0.0668736165066934,0
"NSUN7",,,0.0194602192003524,0.0305449959074574,0
"ZNF154",,,0.0192720791027007,0.099990817201615,0
"TTC30A",,,0.0192691378202105,0.0535008115222269,0
"TRAC",,,0.019236345029518,0.138810688488716,0
"ITSN1",,,0.0192354741379497,0.117470330461223,0
"GCNT1",,,0.0192127322129601,0.0984022969955877,0
"CEP152",,,0.0191878648592916,0.0690919052213983,0
"TM4SF1",,,0.0191430900251247,0.0234035816204526,0
"SLC9A5",,,0.0190603812262483,0.0471504678620884,0
"DCHS1",,,0.0190546977684479,0.0134223797934851,
"SPAG8",,,0.0190341767788335,0.102754780181426,0
"TBXAS1",,,0.0189500904172718,0.145412388642809,0
"HCN2",,,0.018930014585987,0.0472725297585856,0
"GP6",,,0.0189245237603365,0.03069316157212,0
"DUSP5",,,0.0188462827323314,0.0874373209838445,0
"APOL6",,,0.0187789650803551,0.0659191013357415,
"RORB",,,0.018659779198575,0.025311299122427,0
"IGFBP5",,,0.0183643478497094,0.226117298336927,0
"SLC12A4",,,0.0183431712632824,0.0712894784496109,0
"MANEA",,,0.0183278302978666,0.0558575686054293,0
"C19orf73",,,0.018312740239873,0.214585505699253,0
"TRPA1",,,0.0181760928202709,0.0583596965345491,0
"KCNAB1",,,0.018130652676746,0.0545364489248858,0
"PIK3R1",,,0.0180758917271787,0.0180005264709801,0
"CLEC5A",,,0.0180260469443275,0.0860991182757542,0
"CREB5 /// LOC401317",,,0.0180006437819059,0.114058646088056,0
"EYA1",,,0.0179806116570753,0.156801782446431,0
"F2R",,,0.0179752697571204,0.0621988270910875,0
"ASIP",,,0.0179413923988614,0.138783271880621,0
"EXOC6B",,,0.0179246479706394,0.0346371461570021,0
"LAMC2",,,0.0178581785476256,0.189546539313056,0
"CUL2",,,0.0178370877553494,0.0964109926667015,0
"ARHGAP19",,,0.0177707462141831,0.0363546508725281,0
"MAST1",,,0.0177555039929787,0.0686672780194698,0
"THBD",,,0.0177065851394529,0.0281769709527142,0
"ANP32C",,,0.0176116790023463,0.0363099377997202,0
"SAMD9",,,0.0175995626019942,0.0450050900888576,0
"IFI6",,,0.0175873231760674,0.1213215906922,0
"NFASC",,,0.017553384305021,0.0433154288557592,0
"MYL3",,,0.0174466434313781,0.0842315027983697,0
"GNG11",,,0.017401954391362,0.0877368095723863,0
"CCRL2",,,0.0173860306732239,0.128533439244126,0
"XAF1",,,0.0172835034255151,0.0916239675184867,0
"KDELR3",,,0.0172276352457754,0.0833374024268652,0
"RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",,,0.0171626599359914,0.115922766028451,0
"ACAA2",,,0.0171521541994136,0.0386378486485244,0
"PTPN13",,,0.0170962504070075,0.161705295962117,0
"PTGER2",,,0.0170643220328532,0.156867907696859,0
"AOAH",,,0.01705191425614,0.0619228649162487,0
"GCH1",,,0.0170375995830186,0.0855012284200845,0
"WDFY3",,,0.0170054915267749,0.0280400087257308,0
"PRR5L",,,0.0170018671285934,0.0563247946440833,0
"PRPH2",,,0.0169334859528989,0.0828173003505666,0
"IQCA1",,,0.0168772470776775,0.0858932440338299,0
"ECHDC2",,,0.0168150123244461,0.0228087443189744,0
"HLA-DRB6",,,0.0168109460054502,0.155689960056707,0
"INTS1",,,0.0167908280864688,0.0185865363334243,0
"LMO3",,,0.0167581194711696,0.121720549054529,0
"DLC1",,,0.0166113094915928,0.0190301131313267,0
"EMC3",,,0.0165492900331172,0.0927918715304677,0
"RNF39",,,0.0165371477326441,0.0175129091286999,0
"CCDC181",,,0.0165194061497638,0.0961880515056958,0
"ERAP2",,,0.016518695515194,0.0965154882816903,0
"AOC2",,,0.0165182050316527,0.02547767943433,
"PEX16",,,0.0165079566775273,0.0847383798245826,0
"SSTR1",,,0.016451957378425,0.0427734192665295,0
"SLC22A18",,,0.0164193216072161,0.162096425610266,0
"VCAM1",,,0.0164174826986256,0.175697737230531,0
"PPP1R14B",,,0.0163917056032072,0.0500867108792518,0
"SLC2A3",,,0.0163831019067648,0.0386704078841951,
"FANCI",,,0.0163786762235901,0.143190193625247,0
"TBCEL",,,0.0163420210773546,0.15249157592801,0
"SOCS3",,,0.016321208711379,0.0410297664845581,0
"LIF",,,0.0162711777714081,0.0612171127763236,0
"PRKY",,,0.0162349305520782,0.0243428783187267,
"AQP1",,,0.0162292535693081,0.166335078325422,0
"RBKS",,,0.0162168393175646,0.0485735943997178,0
"NSL1",,,0.0161998925446472,0.225575280693465,0
"PRICKLE3",,,0.0161924122659529,0.0529487784404079,0
"PDE12",,,0.01609799499363,0.118953026103867,0
"AGT",,,0.0160352292879183,0.0584686461402183,0
"NID2",,,0.0160055347991997,0.119284884653611,0
"MICAL2",,,0.0159686805457841,0.0532350379517476,0
"ATP2A1",,,0.0159483392382591,0.10021229249227,0
"ZNF324",,,0.0159366178147521,0.0174795585646668,0
"CRIM1 /// LOC101929500",,,0.0158862275106025,0.15830006302934,0
"PHC1",,,0.0158817678335189,0.0722461602091579,0
"KIF26B",,,0.0158643645709691,0.044413965788652,0
"NDUFA7",,,0.0158147253703283,0.0218524773524113,0
"LPCAT1",,,0.0157959542576385,0.014892716216058,0
"PDE7B",,,0.0157777626601559,0.0790473878698116,0
"CHRM4",,,0.0157201575535521,0.0261192916921861,0
"MAMLD1",,,0.015676433293043,0.0577208670140892,0
"EDIL3",,,0.0156031213818144,0.162616664608521,0
"C5",,,0.0155577654136828,0.0622224823725136,0
"SLC6A4",,,0.0155226464683737,0.0185221789870725,0
"KPNA5",,,0.0155014828320072,0.120060821377243,0
"SARDH",,,0.0154878965997887,0.113394469897304,0
"CHD2",,,0.0154187303266766,0.0358034755664911,0
"HTR7P1",,,0.0153891782886234,0.0194127214012839,0
"EVC",,,0.0153499509366218,0.130905942352247,0
"IL18RAP",,,0.0153263769702453,0.0526385374512179,
"DNASE1L2",,,0.0153201641787221,0.115533947945086,0
"DRD4",,,0.0153037483582852,0.0294354810554009,0
"PHF14",,,0.0152770453335413,0.0160248191637084,0
"RRAGD",,,0.015269620092604,0.10643142464757,0
"TSPAN6",,,0.0152641292669535,0.181209441965505,0
"RARS2",,,0.0152466466852831,0.261039774748172,0
"PCOLCE",,,0.0151910148441475,0.036767003423829,0
"CD2",,,0.0151490194167147,0.0308475088603762,0
"CHRNA3",,,0.0150864220617894,0.0463042257412594,0
"FRMPD1",,,0.0150774185322292,0.0690173632978034,0
"RNF125",,,0.0150737261462301,0.0498332643119127,0
"FUT1",,,0.0150594551795629,0.00789453638974812,0
"TPSD1",,,0.0149885455045564,0.0274224544609355,0
"ATRNL1",,,0.0149810458007713,0.0800853690541848,0
"DHCR24",,,0.014941773123558,0.0289518847887938,0
"ARHGEF38",,,0.0149344191079535,0.0255854732576075,0
"RGS14",,,0.014832736851692,0.20739984145782,0
"C1GALT1",,,0.0147709747756688,0.0550534420673639,0
"FAM131B",,,0.0146991958278515,0.104086684479549,0
"NRSN2",,,0.014625092344175,0.0511744188962857,0
"DSP",,,0.014521046701873,0.0333282447474573,0
"JAM2",,,0.0144978094370695,0.0413244587775299,0
"PLCB1",,,0.0144351829445081,0.0266594769977104,0
"SLC38A3",,,0.0144311020566941,0.0284417055271758,0
"CD40LG",,,0.0144019611830617,0.100842826153054,
"TRAIP",,,0.0143210233049582,0.0488087860486531,0
"MTMR10",,,0.0142902118735218,0.0745181626017077,0
"ASAH1",,,0.014286802770096,0.0384082869082432,0
"SLC7A4",,,0.0142537623094966,0.0252739798352334,0
"ALDH5A1",,,0.0142426268762271,0.0655988892064747,0
"SLC19A3",,,0.0141363246858836,0.0383703273095503,0
"PIAS4",,,0.014097699511695,0.0460463332374724,0
"SLC25A42",,,0.0140284911508863,0.0620334173142243,0
"GRIK5",,,0.0139792550208783,0.176132101999788,0
"APBB2",,,0.0139456884640712,0.0378541919428541,0
"ARL15",,,0.0138973232256317,0.0469089697489527,0
"TNFRSF10B",,,0.0138693915638982,0.0944250121856269,0
"PRKACB",,,0.0138359350826053,0.0481894115272687,0
"DNAI1",,,0.0138209275812474,0.0240995438405365,0
"RMND1",,,0.013820736567855,0.0154894804927085,0
"NDRG4",,,0.0137495856979718,0.0240870597798588,0
"RBL1",,,0.0136725198879568,0.162010213103496,0
"CTSF",,,0.0136722139427775,0.134001409495564,0
"RNF186",,,0.0136319942923903,0.0639638638608648,0
"MPHOSPH6",,,0.0135986786430054,0.0297605579412156,0
"HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8",,,0.0135319534562968,0.10716079985199,
"ZBTB44",,,0.0135187832447718,0.0696276325091257,0
"ARHGEF9",,,0.0134624553378845,0.0329283279314379,0
"BMP7",,,0.0134600676704804,0.11569947853544,0
"HCP5",,,0.0133270122739085,0.142779331106995,0
"CENPT",,,0.0133112714753749,0.0208207522932842,0
"IFIT3",,,0.0132600070421417,0.02204445401582,0
"CSTB",,,0.0132553887268171,0.0559978491762832,0
"FGF2",,,0.0132525769449318,0.10083770366106,0
"SMC6",,,0.0132401481243702,0.0896361265096595,0
"GMNN",,,0.0132232304890891,0.203825888458542,0
"YES1",,,0.0132181330215261,0.108470563064433,0
"ITPR2",,,0.0132015472315451,0.183563178711446,0
"OSBPL7",,,0.0131794123406414,0.069407043184067,0
"DUOX1",,,0.0130584846757245,0.0717793932617675,0
"RBM26",,,0.0130147134712461,0.0303477396945169,0
"SPINK5",,,0.0129757451204544,0.0601304357010747,0
"FLRT2 /// LOC100506718",,,0.0129729640949627,0.0239217385995552,0
"S100A3",,,0.0129726031120264,0.0847580321523591,0
"CRHBP",,,0.0129568331758567,0.23080122125241,0
"TNS4",,,0.0129422012262532,0.0749326173077421,0
"XCL1",,,0.0129418450995895,0.0871992459196043,
"DIAPH2-AS1",,,0.0129054489545639,0.0067347349358586,0
"EEF1A1P42",,,0.0128974150607834,0.0608097619035265,0
"EFS",,,0.0128759908044494,0.0667135627945725,0
"ZDHHC14",,,0.0128501262961226,0.0186438482397258,0
"ANGPTL7",,,0.0128472513826924,0.0708708033256442,0
"ZNF771",,,0.0128180619463331,0.0624838341692431,0
"SRPX",,,0.0128013207556262,0.0797212452482633,0
"TNFSF18",,,0.0127948408691052,0.13940886024253,
"PELI1",,,0.0126740572736114,0.181796402227407,0
"PLAC8",,,0.0125951120860668,0.0184278900984669,0
"MEGF8",,,0.0125732183900398,0.040090759738661,0
"ASCL1",,,0.0125707708286059,0.081194928204521,0
"LINC00939",,,0.0124731387037648,0.0707424027480159,0
"FMO1",,,0.0124681529304736,0.122584019179093,0
"PPL",,,0.012400721965468,0.102990873904423,0
"MTMR2",,,0.0123514923104903,0.0418617767762146,0
"JAM3",,,0.0123505631436497,0.0921465019730593,0
"FAM110D",,,0.0123496647332027,0.0815190869078085,0
"FAS",,,0.0123488051729373,0.141650385418561,0
"SIGIRR",,,0.0122810423626315,0.240369762453676,0
"ZNF821",,,0.0122775231836915,0.0306095062842303,0
"DNAJC22",,,0.0122701481242387,0.0558393177141418,0
"LILRA5",,,0.0122170383073848,0.126650617375412,0
"CEACAM21",,,0.0121710477862888,0.0411407175670521,0
"TNNT2",,,0.0121281070044397,0.0285462172506299,0
"LTBP2",,,0.0121191876502727,0.0652521947601058,0
"PTPRK",,,0.012114603328857,0.0470169407653495,0
"LRRC1",,,0.0121142196833147,0.0175230252449652,0
"RIN3",,,0.0121037981221301,0.0497281887921699,0
"FCGR3A /// FCGR3B",,,0.0120808570899605,0.055685103320725,
"LYN",,,0.0120409207221466,0.112047939112607,0
"BSPRY",,,0.0120300216274812,0.126548683006421,0
"CATSPERG",,,0.0119953106090778,0.0233917982780194,0
"TRPC4",,,0.0119109069710339,0.0547416707739618,0
"SGPL1",,,0.0118486511739542,0.235845361670956,0
"ZNF93",,,0.0118320815715488,0.0597379126706696,0
"PFDN4",,,0.0118026784591914,0.105269408279689,0
"HTR7",,,0.0117956821890081,0.0619013278980215,0
"EFHC1",,,0.0117910331172899,0.0357747662540487,0
"FZD8 /// MIR4683",,,0.0117799041590506,0.18795536121024,0
"XRCC3",,,0.0117578178308738,0.0440336408936639,0
"KRT31",,,0.0117453372100702,0.0373565047961466,
"SLC9A1",,,0.0117013604233814,0.11717173589251,0
"KREMEN2",,,0.0116827738490537,0.0214534867731519,0
"ARHGAP44",,,0.011651017063201,0.0702647142610907,0
"NCR3",,,0.0116360030868128,0.0616158536743695,0
"SLIT2",,,0.011614570736691,0.0283223780426787,0
"FOXRED2",,,0.0115933391125069,0.098777793378075,0
"SNX29P2",,,0.0115911796899191,0.077377858191335,0
"STX2",,,0.0114291922394403,0.0851270690402247,0
"NUBPL",,,0.0113555727642749,0.0957605167257643,0
"S100A13",,,0.0113419590131779,0.0947294782899744,0
"SOAT1",,,0.0113132357789965,0.0801293048935376,0
"CLUL1",,,0.011279840810491,0.0474038701311477,0
"CLCF1",,,0.0111973910128245,0.0180622762594968,0
"CYFIP2",,,0.0111421128702162,0.042504041426919,0
"EFCAB6",,,0.0110242956479548,0.0117930930886706,0
"TREM1",,,0.0110129036416117,0.0162870589395926,0
"FAT1",,,0.0110081250692885,0.0752836046601376,0
"EHD2",,,0.01100630477641,0.0454924597634825,0
"PDXK",,,0.0108848129744827,0.046514006286041,0
"PMCH",,,0.0106544224950823,0.0207433913882459,
"ULK4",,,0.0106462332005758,0.142173201771278,0
"ECM1",,,0.0106367076217018,0.0352871831422574,0
"PRPF18",,,0.0106242334759284,0.0138113770835278,0
"ESPN",,,0.0105446828730556,0.0296135118148977,0
"SIGLEC5",,,0.0105422077927432,0.113284892061485,
"APOBEC3G",,,0.0105207171673492,0.0966153446586465,
"HPD",,,0.0105176633812083,0.126085661277234,0
"MFGE8",,,0.010484019933417,0.103217189788928,0
"PAPPA",,,0.0104472976087427,0.0188371337159474,0
"MTCL1",,,0.0104159544154471,0.137195863158706,0
"GMPS",,,0.0104045049432106,0.121021562470068,0
"WNT11",,,0.0103308619960605,0.0944815126279844,0
"SRGN",,,0.0103106186233681,0.0482363274327188,
"LRCH1",,,0.0102837569603831,0.103562200900664,0
"BLVRB",,,0.0102243663641883,0.0300482792957896,0
"PAK3",,,0.0101532988603195,0.216592056690631,0
"VAPB",,,0.010118026133042,0.0666657448150605,0
"CYP11A1",,,0.0100792771238999,0.190790918264479,0
"OLFML2B",,,0.00989457445793139,0.0898117571078131,0
"ZNF444",,,0.0098859659052163,0.239649375772943,0
"CST3",,,0.00983683418507112,0.0175732333180294,0
"ZFHX4",,,0.00983498961082914,0.0472463454480932,0
"CRIP2",,,0.00980705390220172,0.262594660478464,0
"KRT75",,,0.00967852778928847,0.0247966094904997,0
"BTF3P13 /// BTF3P13",,,0.00959984888736282,0.0957390360871659,0
"MTFR1",,,0.00957694265848075,0.137064724141961,0
"CARD9 /// DNLZ",,,0.00955346096128536,0.164116314410988,0
"TLN2",,,0.00955003405152646,0.0645739075536717,0
"DNM3",,,0.00954678925199329,0.0801900015911293,0
"WASF1",,,0.00953415808673645,0.0521866466716157,0
"DYNC2LI1",,,0.00952895459055318,0.143714991319207,0
"BAG4",,,0.00950725271729728,0.154161218365744,0
"PNP",,,0.00949085389381473,0.170054829044951,0
"SLC4A5",,,0.00947104111063377,0.0126765377103192,0
"TRAF1",,,0.00945912462684059,0.0409257460692984,0
"HSPA4",,,0.00936746733616105,0.107818041348391,0
"ADRA2C",,,0.00934975731905322,0.174144623431432,0
"KHDRBS3",,,0.00931628545956352,0.034428263659166,0
"GJA4",,,0.00924857687763602,0.0778994905718457,
"RANBP1",,,0.00919559089573556,0.132577276178848,0
"WARS",,,0.00916676325169143,0.136545902688661,0
"PKP2",,,0.0090419578530346,0.0236009707282325,0
"SELE",,,0.00901721919059226,0.0663629378826483,0
"DKKL1",,,0.00899743716380498,0.29541224371712,0
"ZNF208 /// ZNF595 /// ZNF718",,,0.00896227046514779,0.0507493245488609,
"C21orf91",,,0.00888530178058648,0.1259215643403,0
"HIST3H2A",,,0.0088548076256322,0.0755945141506413,0
"CORO2A",,,0.0088420210596494,0.114853365282334,0
"MYOZ3",,,0.00883090505147067,0.0985039414122023,0
"KMO",,,0.00881542972917728,0.0649095274300846,0
"STARD13",,,0.00880137729478095,0.0873809574634428,0
"CERS6",,,0.00879305930904825,0.173310172707269,0
"SLC39A4",,,0.00879031551498054,0.104906782561049,0
"KRT32",,,0.00875227066537798,0.115557152189481,0
"BUB1B",,,0.00874297171256267,0.180540682916349,0
"BMP8A",,,0.00870168449156329,0.113740777740504,0
"ATP6V0E2",,,0.00869303708866671,0.045056029083539,0
"RAB40C",,,0.0086713101246686,0.144470703864541,0
"NT5DC2",,,0.00861542980424716,0.0497897432655436,0
"SORT1",,,0.00861349943585439,0.0798520218245367,0
"PAQR6",,,0.00861243510275733,0.0298669543551205,0
"CHML",,,0.00855887203378599,0.0449982238554849,0
"SSTR2",,,0.00850904991354059,0.121611075923735,0
"DTL",,,0.00847627897607526,0.161624946936749,0
"RASSF8",,,0.00837761327453074,0.0473231949093553,0
"RND2",,,0.0083547993148297,0.0177375054345245,0
"ACACB",,,0.00827849917714152,0.125951912689096,0
"MEFV",,,0.00824223010458456,0.0653528001807027,0
"MXD1",,,0.00819409230158249,0.0800793444881287,0
"BAALC",,,0.00819324569137753,0.0624930804283773,0
"NUAK1",,,0.00818659826344889,0.0633107541858362,0
"MOB3B",,,0.00816883725547786,0.0348674891578548,0
"HSD17B8",,,0.00816126389822371,0.0618751516417618,0
"CBLN1",,,0.008160867302621,0.0721028673552759,0
"LGALS8",,,0.00815486171206572,0.149492711251641,0
"SERINC2",,,0.00812807532130737,0.0282757762523037,0
"ZNF780B",,,0.00803960941116145,0.133926585673825,0
"TNNI2",,,0.00798566026851155,0.0357853696513921,0
"CDC42",,,0.00790571954506628,0.0720006269254419,0
"MDC1",,,0.00789817046917556,0.118382568964757,0
"LNPEP",,,0.00786112520236759,0.0896677313187559,0
"SMG7-AS1",,,0.00778472065481665,0.199575524889047,0
"MALT1",,,0.00771744670929458,0.183223016247793,0
"CHST15",,,0.00766701269869072,0.0910620075948708,0
"IL18BP",,,0.00761042012494196,0.242691362811163,0
"KMT2D",,,0.00760629067440112,0.165154215053034,0
"CCDC30",,,0.00756160891879408,0.114746550048329,0
"ECI2",,,0.00754113487314901,0.0499511017633611,0
"SIRPB1",,,0.00752509784198158,0.079592683585981,
"SPTLC3",,,0.007512694921541,0.0536438224779645,0
"PTPRD",,,0.00743174652151334,0.0371997573465471,0
"FUT8",,,0.00730919605214047,0.0192266827209298,0
"MAST3",,,0.00730376512051972,0.0311559255658607,0
"GMDS",,,0.00728039673635368,0.0543773053410595,0
"COX7A1",,,0.00727582860251352,0.147487078442789,0
"GIT2",,,0.0072726582658282,0.10487705438817,0
"LINC00963",,,0.00727122242787064,0.0388870868792803,0
"ITGB5",,,0.00723442159345454,0.0372500318670312,0
"PWWP2A",,,0.00716911120085525,0.0864486558662646,0
"RARRES2",,,0.0071600145927352,0.0180071329553484,0
"MROH7",,,0.00712755931299448,0.0494239119622907,0
"CCL27",,,0.00706991049993647,0.0608144575211878,0
"ANKS1B",,,0.00701206905472858,0.028400109442421,0
"CCR4",,,0.00698705277536434,0.037136877951895,
"APBA3",,,0.00697191658278021,0.138385521653197,0
"MRPL41",,,0.00695710252295092,0.20544826865882,0
"AMACR",,,0.00694707917612658,0.0420188463951219,0
"CSNK1G1",,,0.00694532120541417,0.12775805826255,0
"OR7E47P",,,0.00693906551681555,0.0281840184063226,0
"KAZALD1",,,0.00688245189921849,0.060669151109132,0
"PDIA6",,,0.00686508991498651,0.0266384554503757,0
"DGCR11",,,0.00679633156878001,0.087868029131458,0
"RPAIN",,,0.00676956541249118,0.0556918366592583,0
"H2AFZ",,,0.0067614214431964,0.159256696463491,0
"RFWD3",,,0.00667724604996875,0.0665473314859743,0
"FZD6",,,0.00665170367439685,0.0377838744643079,0
"CCDC87",,,0.00654535534946274,0.0312231341105866,0
"KRT85",,,0.00652280120035042,0.173888369963999,
"NCBP1",,,0.00651648723647956,0.177953131795263,0
"ZNF132",,,0.00651075521595227,0.122818783953696,0
"LZTFL1",,,0.00650254002132476,0.0725139553920437,0
"CDH11",,,0.00644460306942071,0.0700590977546126,0
"NES",,,0.0064431866565539,0.0590163098008002,0
"ANO2",,,0.00644000417918687,0.0959373715672875,0
"DLEU2L",,,0.00640463918272832,0.0792256522020565,
