"gene","h_cent"
"POLR3K",0
"POLRMT",0
"POM121C",0
"POMGNT1",0
"POMT1",0
"POMZP3",0
"POPDC2",0
"POR",0
"POTEKP",0
"PPA2",0
"PPAN /// PPAN-P2RY11",0
"PPARGC1A",0
"PPCDC",0
"PPCS",0
"PPFIA1",0
"PPFIA4",0
"PPFIBP1",0
"PPFIBP2",0
"PPIL2",0
"PPL",0
"PPM1A",0
"PPM1F",0
"PPOX",0
"PPP1CC",0
"PPP1R10",0
"PPP1R13B",0
"PPP1R14B",0
"PPP1R37",0
"PPP2CB",0
"PPP2R1A",0
"PPP2R1B",0
"PPP2R2A",0
"PPP2R2D",0
"PPP2R3C",0
"PPP2R5C",0
"PPP3CB",0
"PPP3CC",0
"PPP3R1",0
"PPP4R2",0
"PPP4R4",0
"PPP5C",0
"PPP6R1",0
"PPP6R2",0
"PPP6R3",0
"PPRC1",0
"PQLC1",0
"PRC1",0
"PRCP",0
"PRDM11",0
"PRDM16",0
"PRDM8",0
"PRDX1",0
"PRDX3",0
"PREB",0
"PRELP",0
"PREPL",0
"PREX2",0
"PRF1",0
"PRKAA1",0
"PRKACA",0
"PRKACB",0
"PRKAG2",0
"PRKAR1B",0
"PRKAR2A",0
"PRKAR2B",0
"PRKCD",0
"PRKCE",0
"PRKCI",0
"PRKCZ",0
"PRKDC",0
"PRKG2",0
"PRMT1",0
"PRMT5",0
"PROZ",0
"PRPF19",0
"PRPF3",0
"PRPF40A",0
"PRPF6",0
"PRPSAP1",0
"PRPSAP2",0
"PRR16",0
"PRR3",0
"PRR7",0
"PRRC2C",0
"PRSS53",0
"PRSS8",0
"PRUNE2",0
"PRX",0
"PSD",0
"PSD3",0
"PSD4",0
"PSEN1",0
"PSEN2",0
"PSMA5",0
"PSMB10",0
"PSMB3",0
"PSMB6",0
"PSMD11",0
"PSMD4",0
"PSMD5",0
"PSMD7",0
"PSPC1",0
"PSRC1",0
"PSTPIP1",0
"PTBP1",0
"PTCD3",0
"PTDSS2",0
"PTGDR",0
"PTGER4",0
"PTGS1",0
"PTH1R",0
"PTH2R",0
"PTHLH",0
"PTK2",0
"PTK2B",0
"PTK7",0
"PTMA",0
"PTMS",0
"PTOV1",0
"PTPN11",0
"PTPN12",0
"PTPN13",0
"PTPN21",0
"PTPN9",0
"PTPRA",0
"PTPRD",0
"PTPRF",0
"PTPRJ",0
"PTPRM",0
"PTPRN2",0
"PTPRU",0
"PTRH2",0
"PTS",0
"PUF60",0
"PUM1",0
"PUM2",0
"PUS1",0
"PUS7",0
"PWP1",0
"PWP2",0
"PWWP2A",0
"PXDN",0
"PYCR1",0
"PYHIN1",0
"QDPR",0
"QKI",0
"QPRT",0
"QTRT1",0
"R3HDM2",0
"R3HDM4",0
"RAB11A",0
"RAB11FIP1",0
"RAB11FIP3",0
"RAB11FIP5",0
"RAB14",0
"RAB1B",0
"RAB2A",0
"RAB30",0
"RAB31",0
"RAB33A",0
"RAB35",0
"RAB3D",0
"RAB40B",0
"RAB5C",0
"RAB8A",0
"RAB8B",0
"RABGAP1L",0
"RABGGTA",0
"RABL6",0
"RACGAP1",0
"RAD1",0
"RAD21",0
"RAD23A",0
"RAD50",0
"RAD51",0
"RAD51AP1",0
"RAD51D",0
"RAD54L2",0
"RAD9A",0
"RAF1",0
"RALA",0
"RALB",0
"RALBP1",0
"RALGAPB",0
"RALGDS",0
"RALGPS1",0
"RAN",0
"RANBP1",0
"RANBP2",0
"RANBP3",0
"RANBP9",0
"RAP1A",0
"RAP1GAP",0
"RAP1GAP2",0
"RAPGEF5",0
"RAPGEF6",0
"RAPGEFL1",0
"RARS2",0
"RASGRF1",0
"RASGRP3",0
"RASIP1",0
"RASL10A",0
"RASL12",0
"RASSF1",0
"RB1CC1",0
"RBBP7",0
"RBFADN",0
"RBFOX2",0
"RBM10",0
"RBM19",0
"RBM23",0
"RBM25",0
"RBM26",0
"RBM28",0
"RBM3",0
"RBM39",0
"RBM47",0
"RBM5",0
"RBM8A",0
"RBMS1",0
"RBMS2",0
"RBMS3",0
"RBP4",0
"RBPMS",0
"RC3H2",0
"RCC1",0
"RCE1",0
"RCL1",0
"RCN3",0
"RDH16",0
"RDX",0
"REC8",0
"REEP4",0
"RET",0
"REV1",0
"REV3L",0
"REXO4",0
"RFC1",0
"RFC4",0
"RFTN1",0
"RFWD3",0
"RFXANK",0
"RGCC",0
"RGS11",0
"RGS3",0
"RGS4",0
"RGS9",0
"RHBDF1",0
"RHOA",0
"RHOBTB2",0
"RHOBTB3",0
"RIN1",0
"RIN2",0
"RIN3",0
"RINT1",0
"RIOK2",0
"RMND5B",0
"RNASEH2B",0
"RND1",0
"RNF10",0
"RNF111",0
"RNF114",0
"RNF115",0
"RNF122",0
"RNF123",0
"RNF126P1",0
"RNF128",0
"RNF138",0
"RNF144A",0
"RNF170",0
"RNF208",0
"RNF220",0
"RNF24",0
"RNF34",0
"RNF40",0
"RNF43",0
"RNF7",0
"RNFT2",0
"RNH1",0
"RNPS1",0
"ROBO1",0
"ROCK2",0
"ROPN1B",0
"RP2",0
"RPAP3",0
"RPARP-AS1",0
"RPL10 /// SNORA70",0
"RPL11",0
"RPL12",0
"RPL13 /// SNORD68",0
"RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",0
"RPL14",0
"RPL15",0
"RPL18A /// SNORA68",0
"RPL23A",0
"RPL23AP53",0
"RPL3",0
"RPL36",0
"RPL37A",0
"RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C",0
"RPL5 /// SNORD21",0
"RPL6",0
"RPL9",0
"RPN1",0
"RPP30",0
"RPP38",0
"RPRD2",0
"RPRM",0
"RPS10",0
"RPS15A",0
"RPS16",0
"RPS17P5 /// RPS17P5",0
"RPS18",0
"RPS19",0
"RPS2 /// SNORA64",0
"RPS21",0
"RPS24",0
"RPS27L",0
"RPS29",0
"RPS5",0
"RPS6KA1",0
"RPS6KA2",0
"RPS6KA3",0
"RPS6KA5",0
"RPS8",0
"RPS9",0
"RPSA /// RPSAP19 /// RPSAP58 /// RPSAP9 /// SNORA6 /// SNORA62",0
"RRAS2",0
"RRBP1",0
"RRM1",0
"RRM2",0
"RRN3",0
"RRN3P1",0
"RRP1",0
"RRP12",0
"RRP1B",0
"RSAD2",0
"RSG1",0
"RSL1D1",0
"RSRC1",0
"RSU1",0
"RTCB",0
"RTEL1",0
"RTN1",0
"RUFY2",0
"RUFY3",0
"RUNDC3B",0
"RUNX1T1",0
"RYBP",0
"RYK",0
"RYR1",0
"RYR2",0
"S100A1",0
"S100A13",0
"S100G",0
"S1PR2",0
"SAA1 /// SAA2 /// SAA2-SAA4",0
"SAC3D1",0
"SACM1L",0
"SAFB",0
"SAFB2",0
"SAMD4A",0
"SAMM50",0
"SAP18",0
"SAP30",0
"SAP30L",0
"SAR1B",0
"SARDH",0
"SARM1",0
"SART1",0
"SASH1",0
"SATB2",0
"SAYSD1",0
"SBF1",0
"SBNO2",0
"SC5D",0
"SCAF8",0
"SCAMP4",0
"SCAMP5",0
"SCAND1",0
"SCARB1",0
"SCFD1",0
"SCGB2A1",0
"SCIN",0
"SCLY",0
"SCML1",0
"SCN1B",0
"SCN8A",0
"SCNN1B",0
"SCNN1D",0
"SCP2",0
"SCPEP1",0
"SCT",0
"SCUBE2",0
"SDCCAG3",0
"SDF2",0
"SDF4",0
"SDHA",0
"SDHAP1 /// SDHAP2",0
"SDHB",0
"SDK2",0
"SEC14L1",0
"SEC14L2",0
"SEC14L5",0
"SEC16A",0
"SEC24D",0
"SEC31A",0
"SEC61A2",0
"SECTM1",0
"SEL1L3",0
"SEMA3B",0
"SEMA3C",0
"SEMA3D",0
"SEMA3G",0
"SEMA4C",0
"SEMA4D",0
"SEMA5A",0
"SEMA6A",0
"SEMA6B",0
"SEMA7A",0
"SENP2",0
"SENP5",0
"SENP7",0
"SERBP1",0
"SERF1A /// SERF1B",0
"SERP1",0
"SERPINA1",0
"SERPINA3",0
"SERPINB6",0
"SERPINF1",0
"SERTAD2",0
"SERTAD3",0
"SET",0
"SETBP1",0
"SETD2",0
"SETD4",0
"SETD5",0
"SETD6",0
"SETMAR",0
"SETX",0
"SF3A2",0
"SF3B1",0
"SF3B3",0
"SF3B5",0
"SFI1",0
"SFXN1",0
"SGCA",0
"SGCB",0
"SGK1",0
"SGPL1",0
"SGSM3",0
"SGTA",0
"SH2B3",0
"SH2D3C",0
"SH2D4A",0
"SH3BGR",0
"SH3BP1",0
"SH3GL1",0
"SH3GLB2",0
"SH3TC1",0
"SH3YL1",0
"SHANK1",0
"SHANK2",0
"SHC1",0
"SHMT1",0
"SHPK",0
"SHQ1",0
"SIAH1",0
"SIGIRR",0
"SIGLEC15",0
"SIK1",0
"SIK3",0
"SIL1",0
"SIM1",0
"SIPA1",0
"SIPA1L1",0
"SIPA1L3",0
"SIRT2",0
"SIRT3",0
"SKP1",0
"SLBP",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",0
"SLC12A8",0
"SLC15A3",0
"SLC16A1",0
"SLC16A5",0
"SLC16A7",0
"SLC1A1",0
"SLC1A3",0
"SLC1A4",0
"SLC1A5",0
"SLC20A2",0
"SLC22A3",0
"SLC22A4",0
"SLC22A5",0
"SLC23A2",0
"SLC25A10",0
"SLC25A12",0
"SLC25A13",0
"SLC25A14",0
"SLC25A16",0
"SLC25A23",0
"SLC25A3",0
"SLC25A30",0
"SLC25A37",0
"SLC25A40",0
"SLC26A1",0
"SLC27A2",0
"SLC27A3",0
"SLC27A5",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC2A1",0
"SLC2A11",0
"SLC2A6",0
"SLC2A9",0
"SLC30A5",0
"SLC35A3",0
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35E1",0
"SLC36A1",0
"SLC38A4",0
"SLC39A14",0
"SLC39A9",0
"SLC3A2",0
"SLC52A1",0
"SLC5A2",0
"SLC5A3",0
"SLC6A12",0
"SLC6A20",0
"SLC6A6",0
"SLC6A9",0
"SLC7A6",0
"SLC8B1",0
"SLC9A3R2",0
"SLC9A5",0
"SLCO3A1",0
"SLCO4A1",0
"SLCO5A1",0
"SLIT2",0
"SLK",0
"SLTM",0
"SMAD2",0
"SMAD7",0
"SMAP1",0
"SMARCA2",0
"SMARCA4",0
"SMARCC1",0
"SMARCC2",0
"SMARCD3",0
"SMCHD1",0
"SMCO4",0
"SMG6",0
"SMG8",0
"SMG9",0
"SMIM7",0
"SMN1 /// SMN2",0
"SMO",0
"SMOX",0
"SMPD1",0
"SMS",0
"SMURF2",0
"SMYD2",0
"SMYD3",0
"SMYD5",0
"SNAP23",0
"SNAP25",0
"SNAPC1",0
"SNCA",0
"SNCG",0
"SNED1",0
"SNF8",0
"SNHG17",0
"SNHG3 /// SNORA73A",0
"SNRK",0
"SNRNP25",0
"SNRNP35",0
"SNRNP40",0
"SNRNP70",0
"SNRPA",0
"SNRPA1",0
"SNRPB2",0
"SNRPF",0
"SNTB1",0
"SNTG2",0
"SNUPN",0
"SNX1",0
"SNX10",0
"SNX19",0
"SNX2",0
"SNX24",0
"SNX27",0
"SNX3",0
"SNX4",0
"SNX6",0
"SOBP",0
"SOCS5",0
"SOD1",0
"SOGA1",0
"SORBS1",0
"SORBS2",0
"SORBS3",0
"SORL1",0
"SOS1",0
"SOX11",0
"SPA17",0
"SPAG1",0
"SPAG16",0
"SPAG8",0
"SPARCL1",0
"SPAST",0
"SPATA1",0
"SPATA2",0
"SPATS2",0
"SPEF1",0
"SPEN",0
"SPG21",0
"SPHK1",0
"SPICE1",0
"SPIDR",0
"SPIN1",0
"SPINT1",0
"SPINT2",0
"SPN",0
"SPON1",0
"SPOP",0
"SPPL2B",0
"SPRY1",0
"SPRY4",0
"SPSB1",0
"SPSB3",0
"SPTAN1",0
"SPTB",0
"SPTBN4",0
"SPTLC2",0
"SQLE",0
"SQSTM1",0
"SRBD1",0
"SRC",0
"SRCAP",0
"SRGAP3",0
"SRGN",0
"SRP54",0
"SRP72",0
"SRPK2",0
"SRPK3",0
"SRPRB",0
"SRPX",0
"SRR",0
"SRRM1",0
"SRRM2",0
"SRSF1",0
"SRSF10",0
"SRSF11",0
"SRSF5",0
"SS18",0
"SS18L2",0
"SSBP2",0
"SSBP3",0
"SSH1",0
"SSH3",0
"SSNA1",0
"SSR3",0
"SSRP1",0
"SSSCA1",0
"SSUH2",0
"SSX2IP",0
"ST3GAL1",0
"ST3GAL2",0
"ST3GAL4",0
"ST3GAL5",0
"ST3GAL6",0
"ST5",0
"ST6GAL1",0
"ST6GALNAC2",0
"ST8SIA1",0
"ST8SIA4",0
"STAG1",0
"STAG3",0
"STAG3L3",0
"STAG3L4",0
"STAMBP",0
"STARD13",0
"STARD3",0
"STARD5",0
"STARD7",0
"STC2",0
"STIL",0
"STIM1",0
"STIP1",0
"STK11",0
"STK24",0
"STK25",0
"STK3",0
"STK4",0
"STRADA",0
"STRAP",0
"STRN4",0
"STS",0
"STT3A",0
"STX10",0
"STX12",0
"STX6",0
"STXBP2",0
"SUB1",0
"SUGCT",0
"SUGP1",0
"SULF1",0
"SULT2B1",0
"SULT4A1",0
"SUMO4",0
"SUN1",0
"SUN2",0
"SUOX",0
"SUPT16H",0
"SUPT5H",0
"SUPT6H",0
"SUSD4",0
"SVIL",0
"SYBU",0
"SYMPK",0
"SYN1",0
"SYNCRIP",0
"SYNE1",0
"SYNE2",0
"SYNGR1",0
"SYNJ1",0
"SYNJ2",0
"SYT12",0
"SYTL2",0
"SZRD1",0
"TAB1",0
"TAC1",0
"TACC1",0
"TACC2",0
"TACC3",0
"TADA2A",0
"TAF1",0
"TAF13",0
"TAF1D",0
"TAF2",0
"TAF4",0
"TAF4B",0
"TAF6",0
"TAGLN2",0
"TAP1",0
"TAPT1",0
"TARBP1",0
"TARDBP",0
"TARS",0
"TBC1D10B",0
"TBC1D12",0
"TBC1D15",0
"TBC1D16",0
"TBC1D19",0
"TBC1D4",0
"TBC1D8",0
"TBC1D8B",0
"TBC1D9B",0
"TBCD",0
"TBK1",0
"TBL1X",0
"TBL1XR1",0
"TCF25",0
"TCFL5",0
"TCOF1",0
"TCP10L",0
"TCTA",0
"TCTN1",0
"TCTN2",0
"TCTN3",0
"TDO2",0
"TDP1",0
"TDRD12",0
"TDRD7",0
"TECPR2",0
"TECR",0
"TEKT2",0
"TENM4",0
"TEP1",0
"TES",0
"TESC",0
"TET3",0
"TEX2",0
"TEX264",0
"TEX30",0
"TFB1M",0
"TFDP2",0
"TFRC",0
"TGFA",0
"TGFB1",0
"TGFB2",0
"TGFB3",0
"TGFBR2",0
"TGFBR3",0
"TGM3",0
"THAP11",0
"THAP4",0
"THBS2",0
"THBS3",0
"THNSL2",0
"THOC1",0
"THOC2",0
"THOC7",0
"THOP1",0
"THSD4",0
"THUMPD2",0
"TIA1",0
"TIAM1",0
"TIAM2",0
"TIE1",0
"TIMELESS",0
"TIMM10B",0
"TIMM22",0
"TIMP3",0
"TIPARP",0
"TIPRL",0
"TJAP1",0
"TJP1",0
"TJP2",0
"TJP3",0
"TK1",0
"TK2",0
"TLDC1",0
"TLE1",0
"TLE2",0
"TLE3",0
"TLE4",0
"TLK1",0
"TLK2",0
"TLL2",0
"TM2D3",0
"TM6SF2",0
"TM9SF1",0
"TM9SF3",0
"TMBIM6",0
"TMC5",0
"TMC6",0
"TMC7",0
"TMCC1",0
"TMCO1",0
"TMCO3",0
"TMED2",0
"TMED3",0
"TMEM106B",0
"TMEM106C",0
"TMEM123",0
"TMEM131",0
"TMEM132A",0
"TMEM135",0
"TMEM14B",0
"TMEM158",0
"TMEM165",0
"TMEM168",0
"TMEM176A",0
"TMEM176B",0
"TMEM183A /// TMEM183B",0
"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2",0
"TMEM204",0
"TMEM209",0
"TMEM222",0
"TMEM230",0
"TMEM243",0
"TMEM246",0
"TMEM248",0
"TMEM254",0
"TMEM259",0
"TMEM30A",0
"TMEM39A",0
"TMEM41B",0
"TMEM43",0
"TMEM50B",0
"TMEM53",0
"TMEM62",0
"TMEM70",0
"TMEM87A",0
"TMEM8A",0
"TMOD1",0
"TMPRSS3",0
"TMSB10",0
"TNFAIP1",0
"TNFRSF10B",0
"TNFRSF10D",0
"TNFRSF12A",0
"TNFRSF14",0
"TNFRSF21",0
"TNFSF12 /// TNFSF12-TNFSF13",0
"TNFSF12-TNFSF13 /// TNFSF13",0
"TNFSF14",0
"TNIP1",0
"TNK2",0
"TNKS",0
"TNNI3",0
"TNNT3",0
"TNPO1",0
"TNPO2",0
"TNS3",0
"TNS4",0
"TNXB",0
"TOM1L2",0
"TOMM34",0
"TOMM40",0
"TOP3A",0
"TOPBP1",0
"TOR1AIP1",0
"TOX4",0
"TP53BP1",0
"TP53BP2",0
"TP53TG1",0
"TP53TG5",0
"TP73-AS1",0
"TPCN1",0
"TPD52",0
"TPD52L1",0
"TPGS2",0
"TPH1",0
"TPM3",0
"TPM4",0
"TPRA1",0
"TPSG1",0
"TPST2",0
"TRA2B",0
"TRABD",0
"TRAF3",0
"TRAF3IP1",0
"TRAP1",0
"TRAPPC10",0
"TRAPPC11",0
"TRAPPC12",0
"TRAPPC13",0
"TRAPPC9",0
"TRDMT1",0
"TREH",0
"TRIB3",0
"TRIM17",0
"TRIM2",0
"TRIM21",0
"TRIM23",0
"TRIM28",0
"TRIM3",0
"TRIM32",0
"TRIM33",0
"TRIM37",0
"TRIM45",0
"TRIM5",0
"TRIM68",0
"TRIM8",0
"TRIM9",0
"TRIO",0
"TRIP13",0
"TRMT13",0
"TRMT2A",0
"TRMT2B",0
"TRMU",0
"TRPA1",0
"TRPC6",0
"TRPM2",0
"TRPM4",0
"TRPS1",0
"TRPV2",0
"TRPV4",0
"TRRAP",0
"TSC2",0
"TSC22D1",0
"TSC22D2",0
"TSHZ2",0
"TSNAX",0
"TSPAN15",0
"TSPAN4",0
"TSPAN7",0
"TSPYL2",0
"TTC12",0
"TTC4",0
"TTC9",0
"TTLL12",0
"TTLL4",0
"TTLL7",0
"TUBB",0
"TUBD1",0
"TUBG1",0
"TUBGCP2",0
"TUBGCP3",0
"TUBGCP4",0
"TULP3",0
"TULP4",0
"TWF2",0
"TXN2",0
"TXNDC9",0
"TXNL4A",0
"TYK2",0
"TYW1",0
"U2AF1",0
"U2AF2",0
"U2SURP",0
"UBA2",0
"UBA5",0
"UBA6",0
"UBAP2",0
"UBAP2L",0
"UBBP1 /// UBBP1 /// UBBP4 /// UBBP4",0
"UBE2D4",0
"UBE2E1",0
"UBE2G2",0
"UBE2I",0
"UBE2O",0
"UBE2Q1",0
"UBE2S",0
"UBE2Z",0
"UBE3C",0
"UBE4B",0
"UBR5",0
"UBR7",0
"UBTF",0
"UBXN2B",0
"UBXN8",0
"UCKL1",0
"UCN",0
"UCP2",0
"UEVLD",0
"UFC1",0
"UFL1",0
"UGDH",0
"UGGT1",0
"UGP2",0
"UIMC1",0
"ULBP2",0
"ULK1",0
"ULK2",0
"UNC50",0
"UNKL",0
"UPF1",0
"UPF3A",0
"UPK3B",0
"UPP1",0
"UQCC1",0
"UQCR11",0
"UQCRB",0
"UQCRC2",0
"URGCP",0
"URI1",0
"UROS",0
"USP11",0
"USP12",0
"USP14",0
"USP19",0
"USP2",0
"USP20",0
"USP3",0
"USP33",0
"USP34",0
"USP36",0
"USP39",0
"USP4",0
"USP48",0
"USP5",0
"USP53",0
"USP6NL /// USP6NL-IT1",0
"USP7",0
"USP8",0
"USP9X",0
"UTP18",0
"UTP6",0
"UTRN",0
"UVRAG",0
"VAC14",0
"VANGL1",0
"VAPA",0
"VARS",0
"VAT1",0
"VAV1",0
"VCL",0
"VDAC1",0
"VEGFB",0
"VEZT",0
"VGLL4",0
"VHL",0
"VILL",0
"VIPR2",0
"VLDLR",0
"VN1R1",0
"VOPP1",0
"VPS11",0
"VPS13D",0
"VPS33A",0
"VPS35",0
"VPS4B",0
"VPS54",0
"VPS8",0
"VPS9D1",0
"VTCN1",0
"VWA1",0
"VWA7",0
"WAC",0
"WARS",0
"WASF3",0
"WBP1L",0
"WBP2",0
"WBP4",0
"WDFY3",0
"WDR1",0
"WDR11",0
"WDR12",0
"WDR13",0
"WDR19",0
"WDR26",0
"WDR4",0
"WDR41",0
"WDR59",0
"WDR60",0
"WDR76",0
"WDR78",0
"WDR91",0
"WEE1",0
"WFDC2",0
"WIPI2",0
"WNK1",0
"WNT5A",0
"WRB",0
"WRNIP1",0
"WSB2",0
"WWC1",0
"WWOX",0
"WWP1",0
"WWP2",0
"XAB2",0
"XIST",0
"XKR8",0
"XPA",0
"XPO1",0
"XPO6",0
"XRCC1",0
"XRCC6",0
"XYLT2",0
"YAP1",0
"YEATS2",0
"YEATS4",0
"YIF1A",0
"YIF1B",0
"YIPF6",0
"YKT6",0
"YPEL1",0
"YWHAH",0
"YY1AP1",0
"ZAP70",0
"ZBP1",0
"ZBTB1",0
"ZBTB10",0
"ZBTB11",0
"ZBTB14",0
"ZBTB16",0
"ZBTB20",0
"ZBTB22",0
"ZBTB25",0
"ZBTB38",0
"ZC3H14",0
"ZC3H15",0
"ZC3H3",0
"ZC3H4",0
"ZC3H7A",0
"ZCCHC11",0
"ZCCHC14",0
"ZCCHC2",0
"ZCCHC8",0
"ZCWPW1",0
"ZDHHC11 /// ZDHHC11B",0
"ZDHHC13",0
"ZDHHC14",0
"ZDHHC17",0
"ZDHHC18",0
"ZDHHC24",0
"ZDHHC3",0
"ZDHHC6",0
"ZFC3H1",0
"ZFHX4",0
"ZFP30",0
"ZFP36",0
"ZFP64",0
"ZFR",0
"ZFYVE21",0
"ZGPAT",0
"ZMAT3",0
"ZMIZ1",0
"ZMIZ2",0
"ZMYND11",0
"ZNF10",0
"ZNF133",0
"ZNF141",0
"ZNF142",0
"ZNF160",0
"ZNF165",0
"ZNF174",0
"ZNF175",0
"ZNF185",0
"ZNF20 /// ZNF625-ZNF20",0
"ZNF213-AS1",0
"ZNF215",0
"ZNF222",0
"ZNF223",0
"ZNF23",0
"ZNF235",0
"ZNF236",0
"ZNF239",0
"ZNF248",0
"ZNF250",0
"ZNF276",0
"ZNF292",0
"ZNF3",0
"ZNF32",0
"ZNF329",0
"ZNF330",0
"ZNF331",0
"ZNF343",0
"ZNF385D",0
"ZNF391",0
"ZNF395",0
"ZNF407",0
"ZNF41",0
"ZNF419",0
"ZNF43",0
"ZNF440",0
"ZNF443",0
"ZNF451",0
"ZNF460",0
"ZNF493",0
"ZNF500",0
"ZNF518A",0
"ZNF532",0
"ZNF544",0
"ZNF551",0
"ZNF552",0
"ZNF593",0
"ZNF638",0
"ZNF646",0
"ZNF667",0
"ZNF668",0
"ZNF674",0
"ZNF696",0
"ZNF710",0
"ZNF749",0
"ZNF764",0
"ZNF814",0
"ZNF821",0
"ZNF839",0
"ZNF84",0
"ZNF91",0
"ZNHIT1",0
"ZPR1",0
"ZRSR2",0
"ZSCAN18",0
"ZSCAN2",0
"ZSCAN32",0
"ZSCAN5A",0
"ZSWIM8",0
"ZWINT",0
"ZXDC",0
"ZYX",0
"ZZEF1",0
"A2M",0
"A4GALT",0
"AAAS",0
"AACS",0
"AAGAB",0
"AAK1",0
"AARS",0
"AATK",0
"ABCA11P",0
"ABCA12",0
"ABCA4",0
"ABCA6",0
"ABCA8",0
"ABCB1",0
"ABCC10",0
"ABCC4",0
"ABCC9",0
"ABCD1",0
"ABCD3",0
"ABCF1",0
"ABHD10",0
"ABHD2",0
"ABHD3",0
"ABHD8",0
"ABI1",0
"ABI3BP",0
"ABLIM3",0
"ABTB2",0
"ACAA2",0
"ACADSB",0
"ACADVL",0
"ACE2",0
"ACIN1",0
"ACOT1 /// ACOT2",0
"ACOT13",0
"ACOT8",0
"ACOX1",0
"ACSL1",0
"ACSL4",0
"ACSL5",0
"ACSM1",0
"ACSM3",0
"ACSS3",0
"ACTG1P4 /// AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B",0
"ACTL6A",0
"ACTL8",0
"ACTR10",0
"ACTR3",0
"ACTR3B",0
"ACVR1",0
"ACVR2A",0
"ACVRL1",0
"ACYP1",0
"ACYP2 /// LOC101927144",0
"ADAM28",0
"ADAM9",0
"ADAT1",0
"ADCYAP1",0
"ADCYAP1R1",0
"ADD1",0
"ADD2",0
"ADD3",0
"ADIPOR2",0
"ADNP",0
"ADORA2B",0
"ADPRH",0
"ADSS",0
"ADTRP",0
"AFF1",0
"AFF2",0
"AFP",0
"AFTPH",0
"AGAP11 /// AGAP4 /// AGAP6 /// AGAP7P /// CTGLF12P /// LOC101060581",0
"AGBL3",0
"AGFG1",0
"AGFG2",0
"AGK",0
"AGO3",0
"AGPAT3",0
"AGPS",0
"AGTR1",0
"AHCYL2",0
"AIM2",0
"AIMP1",0
"AKAP12",0
"AKAP3",0
"AKAP7",0
"AKR1B1",0
"AKR1C1",0
"AKR1C2 /// LOC101930400",0
"AKR1C3",0
"AKT3",0
"ALB",0
"ALDH1A1",0
"ALDH8A1",0
"ALDH9A1",0
"ALDOAP2",0
"ALG11 /// UTP14C",0
"ALG8",0
"ALG9",0
"ALKBH1",0
"ALMS1",0
"ALPL",0
"AMBRA1",0
"AMFR",0
"AMOT",0
"AMZ2",0
"ANG",0
"ANGEL1",0
"ANGEL2",0
"ANGPT1",0
"ANK2",0
"ANKH",0
"ANKRA2",0
"ANKRD17",0
"ANKRD53",0
"ANKRD55",0
"ANO3",0
"ANP32D",0
"ANTXR1",0
"ANXA1",0
"ANXA2P1",0
"ANXA4",0
"ANXA5",0
"AP1B1",0
"AP1G1",0
"AP1S1",0
"AP2B1",0
"AP3B1",0
"AP3B2",0
"AP4S1",0
"APAF1",0
"APBB2",0
"APC",0
"APEX2",0
"API5",0
"APIP",0
"APOBEC3G",0
"APOBR",0
"APOL1",0
"APOM",0
"APPBP2",0
"APPL1",0
"APPL2",0
"AQP1",0
"AQP7 /// LOC100509620 /// LOC101930168",0
"AQP9",0
"AQR",0
"ARAP2 /// LOC101928667",0
"AREG",0
"ARG2",0
"ARHGAP10",0
"ARHGAP11A",0
"ARHGAP15 /// LOC101928361",0
"ARHGAP19",0
"ARHGAP25",0
"ARHGAP26",0
"ARHGAP44",0
"ARHGEF15",0
"ARHGEF26",0
"ARHGEF5",0
"ARID3B",0
"ARID4A",0
"ARIH1",0
"ARL1",0
"ARL4D",0
"ARL8B",0
"ARMC4",0
"ARMCX5",0
"ARNTL2",0
"ARPC4",0
"ARRB1",0
"ART3",0
"ASAP3",0
"ASB7",0
"ASB9",0
"ASCC1",0
"ASF1A",0
"ASPA",0
"ASRGL1",0
"ASTE1",0
"ASTN1",0
"ATAD2",0
"ATF2",0
"ATG13",0
"ATG2B",0
"ATG5",0
"ATP10D",0
"ATP1A1",0
"ATP1B2",0
"ATP1B3",0
"ATP2A2",0
"ATP2B1",0
"ATP2B4",0
"ATP2C2",0
"ATP6V0A2",0
"ATP7B",0
"ATP9A",0
"ATRIP /// TREX1",0
"ATRNL1",0
"ATRX",0
"AURKC",0
"AVEN",0
"AZGP1",0
"AZGP1P1",0
"AZIN1",0
"B3GALNT1",0
"B3GALT4",0
"B9D2",0
"BAALC",0
"BAG1",0
"BAG6",0
"BANK1",0
"BASP1",0
"BAZ1A",0
"BAZ2A",0
"BBIP1",0
"BBOX1",0
"BCAM",0
"BCAP29",0
"BCAT1",0
"BCKDHB",0
"BCL2",0
"BCL2L2",0
"BCL7A",0
"BDH2",0
"BDNF",0
"BEAN1",0
"BIRC2",0
"BLK",0
"BLM",0
"BLMH",0
"BMP4",0
"BMP7",0
"BMPR1B",0
"BMX",0
"BPI /// LOC149684",0
"BPNT1",0
"BRCA1",0
"BRD1",0
"BRD4",0
"BRD7",0
