"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"LEU4",2.94612361855762,4.66031316509162,1.36559657276252,5.09628525703926,5.07911295367956,5.95127240175301,1.15346065086797,5.97008371171215,0.628608200942586,5.00910109480507,1.86704936155433,4.90722204942165,3.15474205380531,5.45705327538724,6.33748832479654,0.361983629465965,1.07432313033471,7.14368563186766,3.46340509197436,0.5534652455872,5.99375112214836,3.43945502037669,3.51226949440859,6.45914889396636,4.27886840367135,0.113608954650818,0.860585608879014,2.84833241008503,5.07468577979625,5.15074198529707,5.6342263933056,3.27702875831436,3.83676094746208,1.38929450818923,0.198970095496268,4.76347192527905,4.11290804577018,4.8722229844666,6.97476435096148,5.11778926070622
"TRP4",2.90106476421549,6.17210532316871,0.664676063922213,1.71786419906554,1.50341579499919,0.69119521982628,4.8289524206164,1.48288147864638,2.27564784813899,4.45267959417145,4.49305835898228,0.962557044578507,3.23918734960466,1.32007567624075,1.10045495896202,4.82660839291305,3.28036624459885,2.9995924416549,1.03503375923243,4.37186821116609,6.59336598651434,5.86312689531881,3.0265239439628,4.64171559750436,2.53220919462359,4.22155195608587,0.488415881489944,1.01006900905816,2.91473646650843,0.884537050862067,0.379379969724893,3.28092403969307,4.34367361022808,2.82153882762909,0.974972382975847,1.21788928133476,3.99341274520048,4.43190531678887,2.40112929957498,0.760305832336602
"PHR1",2.54617742310318,4.83524484878911,0.679539585884232,3.93366897225241,0.234140894096753,3.68194985501409,4.05842309527316,4.40537344682704,4.99391248773865,0.843892209987687,4.52490038230314,3.97194948433324,6.56496466538128,2.43724710892489,2.15094328512745,5.29060514670589,5.86035715889189,3.8248565095897,6.85152902928693,5.11127314920289,2.95419756064492,1.75797534770824,3.68037690534447,3.62264422662648,2.0475266571309,2.18653765325616,3.90945411650834,3.17213626616115,1.68889399177443,5.66518376898164,1.63187413973323,4.65888428155527,5.17764678514773,0.921825894106522,3.37803892033287,3.53963022650979,6.69738364629586,2.37831007124496,0.952639123344975,0.13947125620269
"ASP3A",2.13009641474165,1.24876448532199,2.64047362263138,6.33749002384084,4.38067442958283,5.62094082845629,0.610940836243193,3.87638430205852,4.508424187935,2.20911625683554,3.87134601606056,4.21908184140018,1.65139866586375,2.56618498492825,0.310422793966619,2.36015785098576,4.71786416705315,4.39217096000311,3.11950924260552,4.47240223017514,4.02260368276619,2.09777107657343,4.81157405763775,3.16139024884904,4.6351494763071,3.44543279097739,1.58308423806586,0.210119843302947,4.17175575961133,3.43996693103806,4.09663259739684,0.984425699731545,3.60176937525906,4.54569423112805,4.2977084574192,3.30173433756657,2.05080346808301,4.18137983659186,3.68860240104685,0.996022619665605
"ASP3B",1.78224516189377,4.68659185294295,5.80114298011829,2.433279852913,6.34916634665299,8.64745646738352,2.55282935686276,3.73589330339155,6.92657341863305,5.74978784138959,2.14149438609147,5.57552101628339,4.02287846395257,2.0849787287514,2.64479522145841,3.50615865476778,4.40729385488646,5.65127865699806,1.31232899314312,0.283361595108144,8.57068364486031,2.32658989035344,2.29143827750676,4.471586491688,3.9477005287053,1.51758581570978,2.11094972587215,0.439735855161901,4.02806242333939,0.459105479897657,4.66247434687573,3.13789681349794,1.89401615417852,3.81671079456496,1.08328285541564,8.02939457852591,3.11513260056826,2.36001457886093,1.63835444263622,4.89152558533441
"ASP3C",2.77737520763239,5.18383936634414,3.52719047953041,7.04424097018022,0.696938807545313,4.01283418854835,6.32308995586896,1.72767129865812,3.61238425930234,3.76700802036982,4.81343019814784,1.76981365538185,3.13330930559726,5.95009659048494,2.28718767271091,2.85551088194359,0.564749938389337,1.89880316915588,1.21358689079036,2.37991054808093,3.57874220821666,6.3765945534552,4.24081743597466,2.83994956615982,5.16748058758123,2.80952220177275,1.40780807103034,2.81881606253053,1.95042541189072,1.48039978249434,4.04411897783056,4.83885685003735,1.75593929943747,3.19724960018758,0.538118102171239,6.15629614496618,0.0569777837149576,3.04109704343529,6.41943783736923,4.72783982767506
"ASP3D",1.22302070500427,3.73862774201038,1.00246396117317,5.66903823768332,1.60726357835365,1.11232537230338,0.448417695006014,2.08317545714778,3.48971492421516,3.34574633709385,1.82816731120382,0.81872613764087,0.359145208709279,2.40068256151287,3.58352872318062,2.68253982273541,0.823270242311344,2.04947408933823,2.89413094455034,5.7188930873185,5.53771266234193,1.57452569363732,1.2995751085863,2.35097806808857,0.192278121753159,4.79387375853651,2.95078534858781,2.71507528469866,2.44412896238014,1.58117221231914,4.54169044838729,4.69774568253879,5.77551437633166,3.56494201791109,3.10574361695968,4.49182444672129,2.45859917089479,2.66908501340378,5.28951312956173,4.8698276831925
"GDH2",2.65128363710746,2.36492607462158,2.08439172627552,5.94308204516491,4.23562104619986,3.37638825553208,5.01064719184515,2.2010931488187,1.89619560232061,1.5613432221523,3.75185449557911,0.0870624356273495,3.91737337034091,4.59622009776893,2.70188231462503,2.56197873834727,6.68796646743211,2.10067086345974,1.0320345108865,2.91494552858312,3.57581652517876,5.71960808422343,0.466889331759715,2.08847318281539,2.8871498916074,0.97483068865242,4.00427343986269,2.97522377190207,2.8249486964667,3.71501728684954,3.67326848213167,4.65771692584683,5.53452943492393,4.51363201486225,2.97934069321866,5.42853225481589,1.03278056708023,0.400958379437291,5.40894266243639,4.26523756680887
"PRB1",6.03242020145562,7.10881183087808,7.04668229540639,9.52186135039706,1.73470933588516,0.431546009730972,0.18070739025276,2.48956967624269,3.92982089319921,5.49550702002981,4.79938920281726,0.843418040312801,5.34849561238197,6.33449990006999,6.90770019460628,9.74454133956388,3.73554553401501,1.42018020395702,2.7498818779116,9.25404840670732,4.61998590891293,9.52876184998391,1.46020418278507,4.59079300486807,6.78939127360892,3.04312889810518,7.11880031665396,1.52480680093809,5.13587648074208,7.60619182063139,3.73230803672048,7.59587928888793,5.15155039982509,4.79909668724658,1.63565355454973,5.03812106987264,7.38181658546806,1.65902428422674,5.56363763304762,2.8975072793753
"ACO1",0.100693872373508,7.67860702481638,5.36409496887895,1.88753143279932,3.63129159922413,0.285771815259389,0.849995342142841,2.42353066663804,3.49224072420916,2.41021724202314,2.00683229879408,3.89084134048697,5.88522201410374,3.59886103251355,4.47249333563442,0.647693773246205,6.75107622908233,4.91189873145824,5.06767371817917,5.38955591817941,3.56610220335401,1.01726880945342,3.8363477166945,3.17501698463235,4.03336467789834,3.48391267025103,4.6533420565364,4.29407379911544,2.37257955349686,1.63560148748139,4.38391524991574,4.82917560419739,1.80593253721573,5.2472714491762,2.04127623442368,0.421356265329648,3.41510385287482,4.63195844741222,2.88399675490831,0.683688144072625
"CTT1",2.52383477148333,4.94717708256777,8.16851508390044,4.05139930421226,2.16161952485216,2.71263841210571,4.33113598486258,1.33114227273328,6.50191977422243,4.4191396863478,0.149957560832706,7.79937779831366,0.16639310078149,1.56294566607244,5.2088511968428,0.654561714834462,7.2796593442845,6.04911904384246,3.70023253226561,5.54262346003632,3.85383035109017,0.605726599740269,4.17009098125719,3.49894403517116,4.29012792715139,0.102182183763322,2.32537831876627,0.693097863135468,1.59001050094018,6.05586565961152,5.14958460570342,4.86540970475467,2.66643969017435,1.82371023625768,3.31663684114009,7.08132677753435,0.0191880103813887,8.29450368486642,1.43140617628122,2.0351559578058
"CYB2",2.89550675648357,3.88437136754016,2.13012130753875,4.5375009492977,3.45530229810286,1.73088897414025,3.44352198519301,4.1610890656458,4.25462171260514,0.838385816722719,4.2742408523345,0.817923240168359,3.13140988563201,4.11209490755327,0.979419067175765,2.95136182893789,2.48313303468184,3.40182154475772,2.90427753429558,4.9726995972639,1.00127860949373,0.636631050622283,4.30931943953708,4.13427146042629,4.72181164446087,4.48340358213063,5.519256188257,2.93315362314659,3.65312348616227,5.64758271180184,5.21179338245368,3.78346985764793,1.40709174148183,5.07646704264574,0.335549930029666,3.76505063463499,5.28014494462617,4.15601273613082,2.32674277447162,2.92764624455775
"CYC7",3.00116641053681,3.33977394442527,0.0030763949729207,2.85980569851572,3.69784691121338,2.66797461438106,4.33193816616825,2.96370961489733,1.21193328969569,2.24704579264669,0.0637188323760008,2.09705308755569,3.4768741850179,0.38523596582511,2.80729127422531,4.57471580734436,1.18726559746513,1.8389050510889,2.84907568981316,3.84599672411253,3.89841065334638,0.838779459243993,4.34905968436221,1.82226794316105,3.02378601659751,1.68497296285512,3.86479274866369,3.76111508502303,0.303517422421893,4.04086725804866,3.28025316938508,2.56412611790928,0.598056466871009,2.14465600614136,0.242186189657798,3.02393089706678,1.18527462777171,3.87460665207297,1.14872961274524,2.3197340605826
"ERG11",1.64186056283359,1.00831396886911,5.27265721217006,7.72105246406099,5.35758091284877,2.88240277529033,1.00752050010032,3.62169662526591,0.0637084390261318,2.88866799940637,1.69634948962723,6.91824834196265,1.2001622370858,6.54186174874841,2.37592681338062,6.55824650443238,2.41990000528521,5.15155324916036,4.18463076626908,6.25393676350542,5.57842436035013,4.4383730210811,2.26323532601925,2.84145431500469,3.55179076134461,2.020512657928,2.73991185774553,6.36687628566309,4.44013626401725,4.67850641121161,3.39305473841651,6.27945860085916,3.32067981734469,2.91404600431318,3.86044817870229,6.6220017578433,7.31367305517389,0.723982724783367,4.16840005750458,6.21885274323919
"HEM13",4.55371661357344,4.16467049592043,3.84525997104102,3.71446032778557,2.7780195010553,2.76245959726645,3.91897403662887,2.88771436646224,5.40006486711634,7.29979750422676,5.15753610660416,2.08172965187446,4.72439738731745,5.62821060251826,4.32805692133343,4.89248394379943,3.84130873214076,5.77393220165475,7.96885564248015,6.44346345758821,5.59144533092282,3.68631783643889,5.30416285451306,2.77329516919486,2.55381302107115,3.41779244617874,6.58670033846396,4.91580696137119,3.11201961384285,3.3995610621288,4.74556164282018,6.67212283652931,6.20740625539255,2.38237595161481,3.95966052753504,5.84419790415309,3.78660174992495,3.92789419179383,6.02352697514178,3.24101113655392
"HMG1",5.40309396366262,3.40157644205456,3.9769804735519,1.66756774414074,5.04088645052535,4.09195769729834,6.59008437995237,0.854759308103642,8.52569986104193,7.14910960251391,2.71835551673219,5.57662285856869,4.69124577652855,5.77335258819737,5.96819043696641,0.706816258080815,6.21337460579293,6.44456151507987,1.09915097845724,7.67760997386942,3.62866835673598,1.75849189102417,6.73097728514469,2.61228085486922,6.30604959032552,5.20319862310912,3.03291409756831,0.0551388965514157,1.23461105828039,2.07536123421542,0.615647231377685,6.14800166602428,5.81869584173538,4.44354218839879,2.69251412542278,3.11191115006165,6.31840700822547,6.1015797977941,4.79246880496474,3.95175082445354
"HYP2",5.71882460230195,2.12088920818035,2.11957588009612,3.680315588189,4.04958017619141,0.205829823361124,5.51236976709997,1.86112186138585,3.7380063789467,3.8026251939009,1.72895893089913,5.60591407283949,5.01673205265598,3.06566866360019,5.28227034990151,3.36812322608683,2.6398982941665,0.858140685362072,6.22101235655047,1.66593988021129,3.34037825209361,1.18692565545381,5.33964894868803,2.48803413268788,2.58194700494316,4.53818031083163,5.35161122409561,4.47750825865149,3.64540959712168,4.60816409983666,4.75441640520249,0.280170115358292,1.92397228943725,7.82074023637674,2.05538989630355,3.21612089108473,3.82315010215625,2.42326872915913,3.16221282775541,0.0806817044829966
"QCR2",3.37344310691061,0.852963277551585,4.90468922626598,1.44383403459414,1.58367987841326,2.83954700636813,5.44908442597824,5.45865624628932,0.511683087696798,4.5287756734834,0.871283562990147,0.0226474788767458,1.50009027458343,4.89593682215,5.77781376549941,2.18556164447032,6.47644499527531,4.607994335062,5.02760326283373,0.013017768456512,2.99732135021472,2.22986403480438,2.24713790568675,2.67834657155557,0.511515797793139,6.35494059418613,3.19892258677394,3.25760419755334,3.75504162935934,5.38799290034439,3.36363178356804,3.62086625261747,0.00795457704444625,6.25807247386295,4.2996308981302,0.575193650388167,3.68762162383781,5.91066752875684,5.407234285402,3.56386050587639
"SOD2",6.06111065017897,2.65962060520541,7.5045440145924,1.51971960663235,4.29182147954491,4.69443105721745,4.89253101637195,0.326250096515278,0.463048725312994,4.09351038889809,1.06735973581051,8.78002938709401,7.85163944860493,7.25624755389414,2.58298714888947,4.83705535998153,7.8067588159858,0.295015126058419,8.09557757027298,3.45582910880957,2.50600763926475,1.90836376853396,4.6301030184929,5.00114287392144,5.55874918731029,5.1046169996927,7.58930952671515,5.46007157973166,3.25719450721707,2.62964174937882,1.7812915771982,7.24902859848544,0.725946625033969,5.02926623176683,5.33697514027808,4.63211531282841,7.56709604663894,4.96389347701473,5.77189355153163,4.9081793618793
"AAC1",6.65659102212564,3.95790622839347,3.27656885348529,0.288985741507433,4.38284285267852,0.150820505926177,6.93978093517111,1.9139900263616,6.58661992654083,1.02791693702542,2.03705867176392,0.84585231592245,2.65059977640511,3.92381051208152,4.98144248209998,2.79396074013914,1.18249218696378,6.02352538913725,4.91995504962158,7.5626729038023,6.03910741530779,1.57669538869183,2.93848695694131,8.00133495183535,10.4121981716551,4.80595232003591,2.47959702928958,2.03501597454975,4.89481245720804,5.8301781974069,3.96091434786128,0.985484087613886,5.3944279168541,3.95635503166604,1.1698529161689,5.12897923127319,5.85917176185656,1.38841234000984,2.99248055867991,5.26780452216288
"SDH4",6.18745548251144,4.02206821861385,4.68068419644549,3.53824687953435,5.38100158482297,1.003345426126,5.6597977688631,4.23012728417432,2.93115933076683,7.84074925723064,4.04159267397109,4.72176161772867,4.77239136020592,2.56609266799114,0.0793861269243477,1.06712181688069,4.90366318187455,0.652463646204338,7.10813552203021,1.76269147524218,0.261040875001403,5.97506776841417,0.830056099283068,7.66071229374345,0.0174080279057808,4.75350219215701,2.29625329076786,2.13922759863901,3.99699502939817,0.392994098081889,9.79219666639778,1.70948391343364,1.35078134993856,7.39370474063525,2.77602751500812,4.09892911996725,1.65491260338745,1.61220713878971,2.75935435387316,3.81199903455854
"MDH1",4.09719108177454,5.96546976351751,6.45269692728609,0.313151890393826,0.620800480095559,2.96883847658063,2.17595461342932,1.97843905552518,5.58267981836344,3.88060498350182,7.35820933441802,2.32601338680331,3.01838877157677,5.69670180098787,7.01625946066766,6.20590398027184,3.09981957059962,5.29944807706548,6.43547922180021,5.47119698103246,5.51275845949661,4.85845089665948,5.5025854833294,5.959253849598,9.70012602975152,3.26582575610795,5.41678939253261,5.99421433043067,0.209651967010976,2.52160204901701,5.08708786762587,6.38394680772558,4.10915475005322,4.69254088762811,1.78213456815899,2.54729514386927,0.272096527655897,4.71825802011548,3.54359201193641,2.70053439206603
"ERG10",0.704069026452541,2.79765795155612,3.25205785577765,3.98319008839977,4.84144020501022,3.70121671083787,5.88160588170859,2.3469036951978,5.15536170505134,4.21611399949478,0.0296127373252837,4.59230204902157,4.06377547546411,1.15228223210136,2.35887116738572,3.40857612197505,1.33922601248819,3.74511024439586,5.3164619806395,1.23720328116718,0.472546303590254,4.85741407555237,5.65319905914076,0.060154166070682,2.7337678439304,0.317923960474663,1.88181574568122,4.59934712214615,3.2653104644453,3.97093092603743,2.09779364275467,3.61647781124777,2.40320971792189,3.43418771206685,5.22200176066709,4.94080819398648,0.121482707024257,1.40509611736963,3.50801868463276,4.36276828479962
"INH1",5.69343315209979,1.81876967555122,1.79543632777589,2.3790576162266,6.54612488849037,4.36596569274962,6.68029598402817,1.36907671615787,5.8698786845907,4.08022299050651,5.59321569089879,4.73939776926856,2.13271667296097,5.68872984123245,6.04128033905366,1.40722311788845,2.32230972506395,4.75765787410328,3.26855478492502,4.4067869535277,4.16613340833123,3.23511397806709,4.18209144376958,4.84926670639372,3.01964819807438,2.58428084956419,7.4998459167617,0.678729095832924,0.442613224589672,0.373815423988053,6.05606906727571,1.08722331269016,4.56767981674731,4.16018227563638,4.62683681439628,5.29071820795166,6.11111026862373,4.0781302785861,4.19875941972682,3.36417498332076
"INO1",0.282386392932285,4.04044100938713,0.91806334123072,2.97464909796108,4.47481305722207,3.37355820692688,4.63323523799912,2.71793671783969,3.0758596784506,4.03147369388438,3.89821856795067,4.30632104234378,3.98689467190644,2.92968143955298,0.0901003157092862,3.80609020855551,4.80387103639115,2.65941467547388,3.63039397284572,4.29384542066362,2.90323126296049,1.25292342649213,3.6403180643572,1.7850338710131,1.59114869095393,2.05056787435712,3.08287836969313,0.218265457876171,0.220938630679803,1.89151944584251,4.98887234892963,0.641775339208931,3.51053523793241,1.33872569250503,0.160663448748262,3.38647359091078,4.71080035326347,2.03391519072519,0.705716854839043,2.29583184083356
"PHO3",3.07893744804414,2.74791634314958,1.78082852717164,0.678561850131459,5.26955100434182,2.28763509825135,1.96027951853017,2.30285392149754,3.01287019994273,3.54669202233285,4.23296884557413,4.79579213229793,4.00402974470758,0.765973142629432,4.64275797866132,1.73283719831603,4.60853423991961,4.02824631203845,1.63266715237704,1.73040889912608,0.900230804791025,4.08679281630825,4.64377946706462,4.16519892349217,2.78168329814916,1.20649568033249,4.34886646965734,3.17975409522985,3.54544173487968,2.15110561368115,3.43685505395232,1.52543507117122,2.90398829044629,3.87620332534617,4.77609110756435,0.14514904628714,3.98535261203938,0.520232735529883,4.39371983963881,3.87781065821361
"PHO5",6.15410480758682,1.13211412734928,0.23306227678359,0.362946804769636,1.6665337847627,1.24380750834672,1.61706641588277,4.71362097100292,2.37495434482104,4.9823764821237,3.74930744537642,4.57804432149413,5.1958656786129,5.92310727433627,3.15297581192178,1.65007075593683,0.926579714317681,4.89287545082717,1.15804336981525,2.3779426258435,4.31427450327972,2.42837812213021,2.45795512431866,5.46174484387424,5.55648831393385,4.73360036875375,5.16760690317786,0.92933155033414,1.83221672430029,2.24017717616275,4.38756584323697,3.42329595344605,2.05349026625907,5.99613518483468,4.7950690985601,3.53476626051055,2.26955388376256,1.16981499179653,1.19626765772965,5.41716952380109
"DIT1",2.47073615368542,0.404904366294378,4.55622733085053,1.88206388733691,0.683250846758313,1.69031695441142,2.03850187574424,2.74200258291928,1.18539208421862,3.84408375520692,4.30316319807867,4.10649199540518,1.47573840292326,2.03466542357335,0.994453910469449,5.48280758210041,1.3179017148622,2.99764108839502,5.09050702155289,0.286186362780957,4.63560143363174,1.82011169739285,3.695623273312,2.46737385015566,1.42389830036631,2.62250127357033,4.89166711964858,2.69401361526207,4.06661005921715,3.71263133173625,3.58226100559201,3.50989879813501,2.34942496291309,5.23577158569215,5.24410666024606,1.36422386869449,4.69601731759965,4.18029267387256,2.14921059772341,3.07141682403567
"HOP1",4.4251167927771,1.08227333200563,3.80594932773289,3.7122972447103,3.36553666405107,2.01456423228986,2.31506390213012,2.69907894928357,4.20811639218301,2.07293923309538,0.237152786186446,0.536491913984153,4.1876938295331,1.69835869699061,0.88575420413659,3.97503640354594,3.25090125609421,4.58657032636238,2.83344171161203,2.86609088255089,3.32658266866377,4.41159857585429,2.02535292059946,2.71831624954544,3.90939789178223,1.4293101516491,3.38009064602335,3.810602423948,0.634849279192529,0.920116855447654,2.24171770927577,3.71742333722906,2.52395450673877,3.59257448714595,2.27900059817142,0.536398414915899,2.45326526157604,1.36222900742868,1.99493588317128,2.27146701122918
"IME2",3.14908170607173,3.68721782625857,3.64413559842638,3.96822035511007,2.6091767173532,4.05758737819463,1.98911667247862,2.30517345992898,0.397637682472671,0.366099108157437,1.41159306939722,2.00831169714781,1.13375726609603,2.32080499611717,1.31792116225736,0.844216294972414,2.12904885772074,3.16989872602469,3.90244234629607,4.17923190140367,3.88904140854197,3.55425265509589,0.938162502106073,3.67369704394673,2.85963037363403,2.32546080222714,1.00160465750708,1.38522152235115,2.28010812463897,0.483554039918841,1.97138169259424,3.75300322437771,2.81042391623758,3.84901593580943,2.64535637133212,2.36974616928704,2.8762958786464,3.42025540588698,3.29335601039943,0.404371811727624
"MER1",0.208575758312159,2.47974781953283,1.2920070781198,1.08280827481974,0.651210274350817,0.96375690488238,2.76716305760003,1.37390793221369,2.55109464384866,2.61503344848398,2.11700447240576,2.63051628243904,3.03535590565885,4.55900593060264,1.58042749890051,3.74324575212759,0.167515831521192,3.03533378641765,0.713511036747668,2.00157625588857,1.9039700757058,3.95155835186217,1.6733280778416,3.3906310227034,3.43559124604115,3.97173772244038,3.1526161697767,3.03936245700218,2.68777685110009,3.566884867703,2.61574415762705,2.35568947214684,4.1205449933322,2.70908732697449,1.57577598026407,1.5865497984795,3.01996383880796,2.54102105162883,0.790350905434985,1.32054266062738
"REC114",1.04812617214329,2.91781389984204,4.13186365494195,1.53355760284909,2.59077291351609,4.75392233960428,3.57295797456613,3.88601742920022,0.811411001395346,3.91393909795958,3.93847277537449,3.11976715984111,0.0632860129865686,1.00193744059189,2.00433388352016,1.08331628321073,3.16838567752191,0.102347678506611,4.36876888646424,3.96735874330579,3.61697493561793,0.460478059022973,0.102972181426667,2.56527503849341,0.277668626283409,3.15667471265674,1.91317885349073,0.319985139345114,2.62111213035267,4.22066101236061,2.7103678718703,3.06816302713881,2.01933913639412,0.604773287215553,1.37833762017429,2.26447043973753,2.77400351707784,1.8551223288412,0.614087809759579,3.67173222206313
"RIM11",0.127765730782862,3.24066399198664,4.09552630753817,0.564115472484502,4.27581266336044,2.21541130749663,0.414273448109904,1.90856166471483,1.99188732040621,3.0564022814659,3.82728085031864,4.859412646203,3.90441100516948,2.41084487902286,1.45850721556062,1.8428094528314,2.43590102536569,1.84936739819465,1.34638868242653,4.38301259247607,1.89007728258011,4.35280281406381,0.621328228344154,3.33626499855462,1.58850539612237,3.60853675219115,4.71429016805106,1.91719950333903,1.34957289028127,1.51207682618736,2.99220417552333,1.72289375123602,0.364363458107957,3.5888109291981,0.30280111189521,0.710620385254016,2.88140687459807,1.31563842918874,1.54536923652567,0.744067527713912
"RIM4",3.1990080473131,2.70608052591205,1.12337651346867,1.39320867942353,3.6484311194848,1.3107904716017,1.91819399743475,0.433621227777883,2.9543274703896,2.71775099473376,1.94164885544892,1.43016986384999,1.16606477484423,3.94813158560847,4.06349643667668,4.25649606607674,3.22162942817193,3.6601300309953,3.08359119360953,2.92137920046423,2.76094937481381,3.9243986696214,2.08841363339289,2.54789938741501,1.01305775789062,1.82819502185606,4.51110733442201,0.273672970552534,0.0128507128105479,2.75768586792293,3.96422394830148,0.264302099006888,2.19515686837556,1.55148028497921,2.86382411420821,1.67326119625031,1.17561416774457,2.6537134692419,3.03224452938279,2.74649626812424
"SGA1",4.1786090203546,3.37780600700751,1.47364530322818,3.78405029577918,3.24415368873083,2.96051984127364,0.046075981879312,0.419731539695913,1.22295786497564,2.73039491749782,2.67895656774335,0.624692087895582,0.222064341160766,3.93785059949126,3.12482269424529,3.6721549835895,3.15840953722182,3.57776702920982,2.63367976705297,0.793379309061168,1.78407431198112,3.05920513963664,4.04103997017462,3.20210041100484,2.92025044692491,2.48932254446166,2.54958527791737,1.56698378547034,2.42973599471493,0.20496502008394,2.54159351274707,4.19161851481553,1.14867961777345,3.97938360235571,3.50944681399127,2.83848191433077,3.19929993169403,1.83158124526223,1.77446379748115,2.42411478892196
"SPO11",2.56157437084612,0.0708852845125878,4.69032474066989,4.04096665394694,5.46159713086037,4.35037618616897,1.08273383140296,1.488003577549,3.02401832870769,3.7595091318101,1.98923675091875,5.34351101885773,3.20241788308929,5.16083517295123,5.04791923729696,1.28902467914995,1.50472377411461,2.74469515253356,4.03071917425475,2.67496244599419,2.97623600203098,5.41917404636019,3.78375082946712,4.38774699927182,1.48494264796621,4.56726547689832,1.96394396735917,3.38362668840203,0.107628926919358,4.38477930730647,2.91901966486705,4.75830223940764,3.45743968940347,4.38504495610107,4.06113650023678,4.33981676230088,4.58310042220241,1.17982618339241,2.28578505164266,1.266622640226
"SPO13",2.84598646526889,1.64619380212311,4.21970036962261,2.07186923483012,3.11779082636828,2.80995014440524,0.414876426293855,2.86167139788438,0.507845455898779,0.213775126092501,3.16921572408266,2.64643415430009,3.22671867865161,3.98227682835891,1.37057771498625,1.25693390441853,2.40323713111462,2.97821964370784,2.83263477249729,2.71075935251162,1.9388567382857,0.254275895060755,2.84052727756442,1.0439338379126,1.82365417425716,1.07234207127392,0.73271768507045,1.12596346151944,2.88812213362239,3.89389080821304,3.92946093041594,0.288729697163854,1.12100784627069,1.78473058310547,1.20057646787985,2.96050825192999,1.13506676317842,2.10700073729239,0.336876380791318,0.377220728483243
"SPS1",2.15316919034483,4.30352487475425,4.73636589372164,5.29779849500304,4.66263098092687,3.03796044782509,4.325475498246,4.70095562223961,3.93650554382279,0.122902602134366,4.33531251865363,2.72943378730099,4.35367079912225,4.8177502108087,0.176969899868539,1.27382722227949,2.16057023342175,4.87518764910388,3.35332868598999,3.71219319910215,4.91007095767664,3.80058109043863,2.3154200190456,0.201228727012491,4.11358255990322,4.00305885183364,3.73875534340532,0.106061001111875,3.62286584457651,3.00713094279541,2.80809019384045,3.76381437638351,1.26980014128247,4.16522720881179,4.83766702603971,1.82546244873908,2.45500731797496,1.55735380472684,3.93720224449489,3.26620413300155
"SPS2",0.809198937926618,3.77837082124812,2.42709795984422,0.603112909292072,3.95678599795166,3.55913686774511,2.75066081957584,4.01462779858847,3.93384577709731,4.43499112459878,3.92182055955129,6.30934797647614,4.21808040638971,0.655306945357061,0.205627465473964,2.52755014080181,0.426759580158927,3.13756579359657,4.54895151955013,3.24516142491755,2.80929665132401,3.57952014555087,3.6495649558769,1.26079465949665,4.5587732948752,0.166915310561996,2.31427542966421,0.103796048970202,3.52069599202016,2.38912099819877,4.47334086102047,0.776347691367526,2.8604878789703,1.8659414833364,4.42988825006512,3.0068312749736,2.23102565665552,1.73642345555528,4.39052882032064,2.33549708245839
"SPS4",3.44673119517226,2.89937864835399,1.52382797950961,3.69207282494318,0.460520948757476,0.0850744111154353,0.728751871130075,1.83057110957082,3.07315013952061,1.75514179858858,4.31112799565031,1.04306231312943,2.18371763951831,4.52781471753353,1.50643966482279,2.52915163857381,1.13405537598514,4.79005422083726,2.82277351954201,3.00827104310645,3.87069379893127,2.12814044781399,1.21928735749604,1.42909651424384,0.63794108329595,2.99353040960633,3.39429820828652,0.538996618791472,2.19199243450983,2.14961789548982,3.77728815533003,3.79584334808813,2.40224286074165,3.95203977606911,4.22195643526725,2.01516492684547,4.32935021161041,3.00042886521329,0.777056836347287,1.688034574586
"ACC1",6.26009074782871,4.82894862330313,3.54437302361504,0.960274975615223,3.27772099606329,0.623552831011122,0.606992352337364,0.107944685141838,4.72137134403041,5.78698609158256,2.89341456682001,4.79340327396799,5.28316584183936,4.57311537013061,4.35759329968205,5.00348415077843,0.616600063082826,2.1648448450597,0.340415995954247,4.41505857823615,0.608723725796071,0.308845855513925,2.92403663635372,1.40916357680477,0.952443834808754,3.79344903009472,1.08443256817617,6.23411735960611,4.12826310884449,5.75130497231277,3.30643135254364,5.44418901824575,0.945086735844396,7.03586523091566,4.26185425318579,3.18173664433432,6.43081845085032,1.91109176831161,1.7578342264522,1.88301453948173
"ADK1",0.0803384153745044,6.3204485272788,7.74035422802271,5.90534491439675,1.40726483612643,6.23350899581971,5.82889525248395,4.45453944151195,3.74007275865588,5.38001387366934,0.160311409161336,3.07984212498304,1.32720034393185,1.71396266831733,3.31026168607404,3.79478708593955,3.63345814911487,1.94354239653256,6.17064638273915,3.93135587334967,4.11724135395717,5.16612136662172,3.58463986063899,4.37468390947991,4.15669071799831,3.0438989639336,1.99559309795872,4.8857724516253,1.66046612959433,2.99539596826575,5.17084657009861,4.37601274023286,5.4805622269385,7.01704843733312,2.34839847722824,7.01921036120197,2.94638065891197,5.96027065067711,3.32328761484987,5.30176494282746
