,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
EPT1,1.845722133,2.680325683,0.530062241,1.787214407,3.62738538,2.467717381,4.449308362,1.219405367,6.812530011,1.833888863,0.411593937,3.059951571,5.375762501,5.052685277,2.815525879,0.707761266,2.673864014,4.643546602,5.707856319,1.866143241,4.64987617,0.647945447,1.24467322,4.657817541,0.748219172,4.601574182,3.005958728,2.177321906,3.484661541,5.709033565,4.792530962,3.522447441,5.432663905,4.117627151,3.133150685,5.400154182,0.070422967,0.152037256,3.917598723,3.778369101,5.888476326,5.021545365,2.31369514,4.820377307,2.524789626,3.511997101,1.798849534,5.443664688,2.397676355,7.45E-01
FAS1,0.759129282,5.435638988,4.456815713,5.249881367,3.52773824,0.577196849,2.814110267,4.406228456,5.755497835,4.156667198,3.760159924,4.456156785,0.630905416,4.735973122,0.391358381,6.010604181,3.137781458,6.593795556,0.130111447,5.833288096,5.268904395,3.55159032,3.298477637,4.61863615,2.386454519,1.938725602,3.026456539,4.615924106,4.546633395,5.832632746,4.599307413,6.0651524,3.282274643,3.763498967,2.480685625,5.497481324,5.905255758,2.175674787,1.448710844,5.355774352,2.88E-01,4.061540327,3.185596519,6.234915516,2.217461889,3.803219583,5.390988058,2.616131673,2.930158601,2.333842684
FAS2,3.473296246,1.73185518,7.682392261,5.235589276,2.551312143,2.229634503,2.655174353,2.748002101,1.567940957,0.991294303,1.672775868,7.207830571,3.319329146,0.653823015,3.335758864,4.068410547,6.615028495,3.983380582,0.084911924,4.923864923,4.457028602,6.478958311,6.318917468,2.245513004,4.698652645,3.962063897,3.548285397,6.282147049,4.402095546,6.996875829,5.026356173,6.660639764,6.392733839,4.971930811,0.355884305,5.0954153,6.836919136,1.494931326,3.216577472,1.911471752,4.088351971,6.074571135,6.82E-01,4.717337532,5.124540165,2.943174508,4.912024994,5.163294571,2.611762307,3.60734763
HNM1,5.521868394,1.13089866,5.019605557,4.239833486,3.621261887,0.805885103,5.767211173,4.028292214,3.2287876,4.880498992,4.611394288,1.773034204,5.784528981,5.333884891,3.350800878,3.991959996,5.936317279,1.543391447,0.300103386,0.79193222,0.105031422,4.450763986,0.193187934,3.594777452,8.568523883,1.253375957,3.00180521,4.615242658,4.5953785,3.979462467,2.729445219,0.779701066,2.495645066,7.800632576,5.358327263,0.854116653,6.29619693,0.804741072,4.736179476,4.437513618,4.422535075,1.218467202,4.380983469,3.514758765,4.453576938,8.005072391,4.35323517,3.415752091,4.599328311,3.87E-01
ITR1,2.456407204,4.666037633,5.699113406,3.699904164,3.847839579,4.634933073,5.072719596,6.150169116,4.469850961,4.348737293,4.974908721,3.869541356,1.541026386,5.103805973,3.600448895,1.859726655,5.746732277,2.519456603,0.082085744,3.176564871,1.276012061,3.370562976,5.46568582,2.623206193,1.816765534,0.161040807,2.663643233,6.099776021,6.2549219,0.766200079,3.696678194,4.930311638,1.999186201,0.469208592,0.011008371,4.018385453,0.443652094,5.543838407,3.351769464,5.153013233,3.511024456,5.064803382,1.504841715,3.554701043,4.800629457,6.157985775,4.860110917,5.083498045,2.630548782,3.576392355
OPI3,2.387224681,1.329176685,4.793251022,4.606385201,0.291222939,2.953940361,3.512775702,2.327082899,1.939351644,4.246350042,0.022517244,4.674781639,2.218807989,0.403787555,0.654511894,6.566997318,0.377862562,2.586949988,0.708163635,4.176970809,2.645691916,2.382257159,1.263025174,1.605182672,4.253494337,4.818808995,5.296446586,3.900064587,4.12428219,2.309237383,2.393913825,2.484697733,0.536483026,6.673409868,4.872165819,4.53137802,6.825818513,1.471793697,3.168693077,1.523550923,5.202339678,2.303068484,1.319501056,2.676304366,2.865002358,3.47E-01,2.776025939,4.80E-01,3.997111871,4.831216203
PGS1,1.490379667,4.988894465,3.787403354,1.942181641,4.89935223,4.782923797,4.454301919,4.971795996,5.240167065,1.114960813,4.528635767,0.044281706,4.449252937,5.451162439,0.056633045,3.113831993,4.618979897,1.991072574,1.986067991,4.554357664,1.01193424,2.744732236,1.2958227,0.01038793,6.592462045,1.249635247,5.746099078,4.9612627,5.03443047,2.707044526,3.442847502,3.520074982,2.830125744,5.329944539,1.350299386,5.334265173,4.125787768,4.351149787,5.141101207,2.868950327,4.162570625,4.913244722,3.435883308,4.80E-02,1.5976475,2.519149889,3.22618499,1.63069618,1.92E-01,9.24E-01
PSD1,4.040165469,2.22749422,0.387017353,4.48313387,3.38019007,4.818000008,3.972617353,4.227342072,6.321924664,0.772534342,4.567198562,3.240550721,0.215224101,2.251776861,2.378692868,5.432475868,0.006258781,4.497322169,4.363997493,3.541237263,4.140183689,2.129583473,2.605112319,5.175176135,1.758380458,4.033238981,5.050486295,1.250857041,5.043539884,4.667291918,3.624143252,0.053367705,3.07944114,1.856673719,6.288568209,3.254824622,5.233670704,3.882896289,6.365339754,5.146408763,3.834036064,4.015786145,5.255673621,4.256193087,4.1847136,5.230717341,3.09135884,5.239356718,2.75E-01,5.475155862
COX5B,0.699289771,2.000250704,2.285235452,3.353201182,0.640522959,5.768917495,4.446918991,6.065866453,3.538247015,3.171857514,4.161549149,4.707622337,1.80261053,6.190998475,3.648679719,7.335087096,1.880355853,1.66062611,3.498394209,3.218176551,5.451626889,1.590878046,0.439029886,2.077378705,5.285525706,0.853937216,0.662284805,0.550996829,5.982746196,0.79816171,0.688884942,5.091493599,5.865332014,6.239570756,2.564275992,2.640954476,2.629799397,1.244479814,4.517011025,5.67659842,4.684287053,9.70E-01,1.660383894,2.254294174,5.672243534,2.738493108,7.091482231,2.319291633,5.986362374,4.952501579
LEU1,5.342336086,2.910796776,3.406848397,1.494039476,5.267861602,3.237126279,6.54848269,2.020442852,4.546269374,0.601406175,4.407102046,0.413052997,4.369116521,5.129317606,2.936675903,3.930773412,4.703256735,2.48169808,5.977230273,4.560340808,3.163004253,2.181663582,4.451146191,4.877364607,6.663518386,3.789015478,1.472322927,2.050653728,3.375043814,0.383914176,0.218309009,0.005999982,5.100885326,1.085811767,4.825891511,4.738215039,1.763753895,1.714177276,5.67849764,3.587964173,3.673678711,2.558264248,2.69E-01,2.04819624,3.07E-01,5.325205771,7.315997896,4.037973487,5.424165671,8.18E-01
LEU2,0.493013808,3.810969409,0.882544373,2.544610063,6.004333105,4.35472392,2.574390282,2.536945318,5.746468324,1.323103218,0.373837778,3.786554793,2.305353498,1.866489038,0.441592312,3.201665022,1.598687177,5.507359968,4.666585629,0.786886331,0.733415651,2.309887893,5.645728878,6.444803224,4.363050279,4.421456577,6.24012479,4.635350169,2.591947853,6.141204364,3.984531214,5.266124294,5.31072846,5.531552505,2.664685218,5.021764221,2.831841423,1.091674235,7.637970386,1.356585619,3.69115633,2.629408403,3.429082468,5.272872513,4.845531481,5.73494933,4.526222378,4.351415645,3.888655362,2.933851641
FRE7,3.591140355,6.25169506,0.222313893,6.290722389,5.506939211,4.347907716,0.443214622,3.268790508,5.621651153,1.560539346,4.683299528,0.179539502,7.372485919,4.086057797,3.033882483,4.572881032,7.87639315,4.322480318,4.688390289,4.926391455,6.745636984,5.589691588,4.948997963,4.466000485,1.167331266,2.967937029,5.872419805,1.054378628,4.663980113,4.21372503,2.716556857,3.476031707,6.091396058,1.721997483,1.185597301,4.242534451,1.670053488,2.335325627,4.508862873,5.158345132,4.179208054,6.15106039,4.465099768,5.788882483,2.193810312,4.614980306,5.221673155,2.516034907,5.326276489,2.41E-01
YJL217W,5.228860713,1.95477846,4.611370531,4.914696519,5.954622379,0.903963815,4.792823608,5.344260829,4.307739325,4.478284513,2.375283891,2.510401582,1.406143453,2.294144476,1.502789031,3.731826225,5.13974567,1.276772848,2.962485553,3.640732083,1.989228388,3.360503098,6.698004806,3.558859229,4.010152805,6.141980872,5.484090759,5.00609332,5.419512344,0.216599738,3.74906145,4.411814148,2.832441667,4.212672739,0.01674272,1.640347983,3.331928129,3.503630263,2.773501219,0.454026588,3.899672461,4.07E-01,2.843769212,4.473887652,3.448683895,1.234660179,8.55E-01,4.148715323,2.413195667,5.71E-01
RNR1,4.184704607,3.793272823,5.363368407,0.045542966,1.740710491,3.081652464,3.447542642,4.922658953,4.172111263,0.623266028,0.84354445,5.710728284,3.598412789,3.948099963,3.431177755,4.736913185,4.095040766,2.257212026,2.049975086,1.527599275,2.971569938,5.235126776,3.925097663,5.183363995,2.881782489,5.051405867,4.166028602,2.574016898,3.714544296,4.990700318,1.866083219,1.344868752,3.438066244,4.820512646,4.721079264,1.189638563,4.127705817,1.192701588,2.071231151,2.350193173,4.814103807,1.565577547,4.545212985,4.733318361,1.725686563,4.831949564,4.521658309,5.677812074,4.776289944,4.373686912
CAR1,4.600903037,2.2146243,4.71221673,3.646248029,0.965696716,3.064661066,1.059443158,1.028267776,0.578864502,4.3534086,4.097787045,1.022699105,0.611768441,2.505285081,3.762017729,3.289122655,1.118660247,3.984777971,0.76977309,0.042233926,3.564193586,1.496210099,5.398421058,3.41608297,3.942482864,6.042848519,5.643668583,3.000887382,5.357054078,1.800331227,5.040885947,1.883931847,1.981023899,2.726857496,3.209017797,4.638434178,3.096973941,2.722535443,4.417714127,2.537715886,3.811782525,1.49329736,5.409959204,4.63360309,2.337269156,4.169057425,4.924792238,2.825665005,5.47901682,4.929091217
CAR2,3.729312701,2.596579561,3.535496104,2.926228514,3.058677132,3.120254296,2.566080842,3.78194403,2.493378889,4.072262682,3.660668288,3.924754896,0.453730313,3.275928399,1.150167408,2.148033616,2.40398717,2.563465437,1.643561275,0.194208483,3.294229242,1.937939607,3.724862169,3.788880566,3.946209119,2.852026335,0.034543887,3.096160404,1.06710211,0.50949265,2.587788799,0.188251049,0.717277178,1.399008027,1.350061002,4.224574465,3.350811611,1.459636586,3.13793863,1.820396782,3.33E-01,3.679944056,2.404037282,2.811666175,3.797474009,1.086968613,4.808410819,7.86E-01,3.354612954,7.92E-01
CDC5,3.153145503,2.465115029,4.808012378,4.416189714,4.128904869,2.588410941,4.679166263,1.635321929,4.089222961,3.369859658,3.910168812,2.993291357,3.21785511,3.001531647,2.831135907,2.293430227,0.012119889,5.558968858,4.468490245,1.312339466,1.360247997,2.264921994,1.884452267,4.193546986,5.145289076,4.173062502,4.292200676,3.871654299,3.20700433,0.724867953,4.545456455,4.178758014,3.300211463,4.460068317,1.151474329,1.420391128,1.951977054,1.970127334,0.89772078,1.17917468,1.320862844,3.094465629,1.273600396,2.849676245,1.602723214,9.92E-01,5.076348203,8.69E-01,5.058355625,1.25E-01
CLB1,5.406646665,6.381360539,5.460810121,2.210358932,5.840683189,6.82285086,3.892602613,2.701294829,3.998956411,1.839192442,2.885310671,6.965153859,4.169030686,5.948237311,6.752715781,3.045435726,0.374503322,0.565716396,4.385489773,1.398582422,4.632089941,4.519289422,1.465289459,5.79578394,3.728474524,4.648566587,4.963305228,1.801148581,0.664955328,6.256916753,3.477436156,0.025214129,5.458837062,1.521283524,6.015542673,0.090533588,5.821634883,2.86342314,0.011096786,6.19256139,2.296854696,5.772507963,4.59E-01,2.540783287,4.29842748,3.38033696,3.342946702,2.043454084,6.252826092,1.593418595
STE2,5.816429979,5.254891733,3.633290271,5.457581109,5.382113142,3.346239751,4.506125694,0.467889156,1.303364805,1.240644617,2.109560198,4.945236968,4.834923337,3.701713522,4.186991827,4.696969083,3.458455978,2.48451545,4.087731357,4.103546991,3.406322665,3.826635786,1.837229185,4.145528002,1.89440208,5.997688369,2.418123357,0.672945433,4.198551012,1.592126104,0.887005874,4.048080934,2.740211449,2.906958024,0.179404174,4.987107372,2.650180448,2.874437304,5.277111496,5.940126362,5.14E-01,4.901257241,6.525907571,1.405380185,5.196302044,4.020606882,2.84444015,3.919322326,3.031160381,4.816149576
MET2,3.674302254,6.999322217,2.357547331,3.28472593,11.29389878,5.766549971,5.786083851,4.024665472,8.630857024,0.578428598,2.671338217,0.471328439,5.089969976,1.399038019,5.008947716,2.246571084,5.973874109,3.869905099,6.644866672,3.655861828,1.578317271,6.738309574,4.924107915,5.538156383,8.621538322,4.695725323,0.374453653,3.886637362,3.186565248,10.25410588,1.222747161,0.164900152,1.998486776,5.752508738,7.083807886,4.352021017,10.00472639,5.529766477,4.441405341,3.799018483,4.490663536,4.644937305,4.537116315,3.390372549,3.918598766,8.364321631,7.23E-01,9.31E-02,3.830330961,5.146851892
MET3,6.017598152,1.935475293,0.385655349,3.219386061,5.671818464,7.11377546,4.387559799,6.176964476,4.516016567,4.605673465,2.716504153,6.629166451,5.775053856,6.353800922,1.765435168,3.340425874,4.112100728,3.342215077,4.091449688,6.301327182,2.479522349,5.265938977,0.795438444,4.07738335,3.412921601,3.109690822,3.200519509,3.454318227,5.256377549,7.573582565,3.220177708,5.204349948,5.806644147,5.837340277,2.340403405,0.99455902,7.578143098,3.523182134,3.214557347,5.275196799,3.011138072,5.813206613,4.139949073,7.421921771,6.561608076,7.424343609,1.861814858,4.23936318,2.711271717,2.628469888
MET6,6.115174303,2.397356832,1.703010153,5.548501116,8.247510077,8.327335665,4.562546389,2.646485556,7.678728112,1.715927493,2.037979288,5.742379275,4.744362654,0.782217219,3.228719491,4.051615676,2.025858535,8.058174098,5.875570638,6.636279843,5.019430077,4.997078594,2.47911316,3.475602684,0.46605616,4.120067927,4.05024669,1.200588449,2.490860825,3.895976786,4.69080133,6.494656967,6.849371841,5.794467051,9.084849805,7.358957671,9.565936148,2.248857379,3.658560592,3.909053196,9.81E-02,1.755309243,4.700229389,6.782622874,4.443034693,2.31268243,7.138457039,1.182849819,4.159982366,5.250776329
HXT2,5.680087238,3.715039866,4.640461263,0.544917331,5.790583192,5.238611389,2.927127174,2.447533287,3.476129527,3.373218257,2.168078262,1.797439792,3.242664965,5.063625151,3.334686928,4.966995546,4.134177789,2.993456219,2.10979751,1.671832843,2.420964235,1.544282489,4.468651522,2.585006596,1.093322509,2.21868828,6.531144846,1.248868677,1.378523737,4.452178644,1.398205391,6.877647822,0.259592199,0.273396705,4.490781784,6.487922012,2.499925591,0.063927998,7.226651826,3.025573874,2.588267627,5.80E-01,6.06E-01,4.653211679,5.79E-01,4.164973712,2.688646791,3.119714068,6.11762331,2.343229633
HXT4,0.646092926,2.039477275,4.2808892,2.103095542,4.747401419,1.958179672,6.243102292,5.988636465,3.163104605,0.002056167,2.924557539,3.679591466,5.674378184,2.158582904,5.059732192,3.453638611,3.874463373,5.95402817,5.134896629,5.182699708,3.002030169,2.057149028,2.620986347,4.577338037,5.475769031,5.240544719,6.054824121,1.434279602,2.743985503,3.964552179,3.920052862,1.097195724,2.184688114,8.399080111,1.509634235,3.159596315,5.241571168,3.304770639,5.07245287,5.088151645,9.84E-01,2.301400656,2.685851026,5.120930969,2.530332092,4.715216097,6.347069896,4.45E-01,3.202336901,2.051025864
SUC2,3.730953346,0.242036696,3.13431427,1.172297847,2.062898133,2.869741168,0.775456811,3.57220416,4.283632262,2.333584009,2.608582895,4.282265168,2.799644796,0.340628686,4.107556565,1.375745479,1.450181088,3.34323093,1.726851837,1.393463206,4.658909673,1.470132813,2.589048343,1.584273136,2.991276222,0.887134029,4.180517974,3.005391328,3.527713702,0.139040949,1.956276623,0.668447867,3.053979687,1.327716314,2.913620207,1.719752769,4.032072251,1.84495,1.031685885,4.398632706,2.974574406,1.887491886,3.27E-01,2.57E-01,3.958248182,2.475331736,3.2360537,1.194340559,1.212992058,3.91478465
AAC3,1.726922984,2.205296573,2.043114914,1.747135271,4.617279584,2.327834338,2.169988847,0.667355691,0.682913124,1.407169013,1.621815041,1.619349565,0.338365921,3.91031942,4.179482976,3.535269871,1.729255333,1.783139784,3.721150689,3.99577473,1.076140325,0.13088251,1.238730202,4.641772313,1.946715021,0.14657067,4.169212476,2.469561271,2.454156664,1.010080849,4.163398019,0.828902764,3.464077107,0.074568314,3.589648837,1.954158153,3.63767018,3.999374977,3.999589937,0.140523866,4.619854197,6.15E-01,3.999954105,1.60605051,6.75E-01,4.185041952,7.06E-01,2.483208788,3.869756741,4.052472221
ANB1,3.021712933,1.712628296,4.847779366,0.137770805,0.140821785,2.951894781,5.266667139,4.268562254,6.137303946,5.213827693,5.510726055,4.431182104,3.915293188,1.623408465,3.526875836,0.596362337,3.223610378,0.914418583,1.874339561,5.150361334,4.451460133,4.849006989,1.954494057,2.856038433,2.720318855,2.120828538,4.609458378,5.242018161,3.768396581,0.505560854,1.166202239,4.020493687,5.117271105,3.58956917,0.236832688,3.730080451,3.444184817,0.4075416,1.010374268,4.908964646,4.351229364,2.021339736,3.727840285,4.739227602,1.695355059,1.727060601,2.486069666,2.264313361,2.331764515,3.949250778
CPH1,0.331611162,4.370542268,1.360027427,0.319440611,2.787069478,1.317658778,4.88454929,5.414945133,2.101167472,2.919126846,3.296581728,0.040942972,0.739530853,5.132415011,0.9669255,3.893186851,4.361355138,5.429490541,1.864104754,2.040038871,2.634327322,4.764433819,0.532939597,0.346297702,0.407613011,2.827055216,1.961183437,1.444308297,3.050614463,4.919092048,2.877370852,3.33819696,0.434334161,3.198627724,5.168114079,2.752599781,5.764230624,3.349395674,4.130079089,0.535699303,4.757153366,9.95E-02,8.54E-01,7.15E-01,4.267718038,2.635921731,3.414343384,5.435817431,4.640396994,4.36403076
HXT1,0.613522342,3.154280403,2.629049374,2.673864292,0.64944482,0.414795575,2.690719072,2.631100173,4.451933696,5.151513069,1.27579938,3.92111201,5.481941217,0.764116876,5.011315821,2.778579859,4.425907857,3.725057879,4.088904956,4.269845026,1.510332177,4.161967624,0.790822806,2.570461872,4.388108516,3.516072237,3.396708173,1.681494665,1.50509657,3.503365656,4.799338832,2.327247373,4.61039598,3.275777821,2.470306125,0.700968822,6.093959122,5.191187576,3.513432127,4.671492952,4.382972262,1.117428567,3.391686673,2.210726708,8.10E-01,3.600917218,3.706473154,2.229454361,4.45E-01,3.84946343
HXT3,0.66010878,2.568404555,0.175888853,5.324144676,5.069375331,0.072895677,1.808972283,6.10933211,5.025377983,2.678188659,3.217602455,6.099335848,2.689790888,4.897260631,3.852822686,0.723212608,1.636373169,3.600617611,1.209494852,1.810335633,1.44408566,1.27049946,4.181733256,2.213057578,3.935057389,1.536410804,0.870742523,5.626407539,3.950581314,4.162389814,3.890862652,4.2782779,2.788992928,3.130344562,2.37929682,5.132492293,2.79196791,1.968998717,4.142927531,3.115216862,3.286103235,5.889501361,5.413735637,3.094360164,3.267526491,3.012597742,5.123706729,5.008042285,4.340129606,2.3956818
POX1,0.176395655,4.937744506,2.871615631,5.046239575,2.737488355,0.415664568,4.809428823,3.533771341,1.86671748,5.686895664,2.737344547,4.156524875,3.072877478,4.993416554,2.832498721,2.534236083,2.0851418,1.097203995,4.689251556,4.210183359,5.248402018,3.416578735,2.986170246,2.605729014,1.361025338,4.057651692,1.071085897,1.295765589,1.272773857,0.428552725,4.86388984,0.230828478,0.474102086,4.482718242,5.376220091,3.267679334,2.072824883,2.250990994,5.232495411,5.77683497,1.838430225,3.061014885,2.442037456,7.29E-01,2.012237463,2.918440349,1.800334339,3.351785177,3.828871637,4.247297536
FLO1,0.139127872,4.981995329,1.652314466,1.392101447,3.8190931,3.709626987,1.424234223,4.586323315,1.846842195,2.483697585,2.139363754,3.764270684,1.003624484,0.886507207,1.75364452,1.942182927,5.283807918,5.37734756,4.24847212,5.012436089,1.901918028,2.283058545,0.801830045,1.009703533,2.687696006,3.245589376,1.953245843,3.016917383,4.919646938,6.032006608,3.629020112,2.9697234,2.270282195,1.90166404,5.043833371,1.635440593,1.314407409,2.289136098,1.21950509,0.032099262,2.778191325,3.533849682,3.71145062,3.066335458,1.615283991,4.950518023,2.055322911,1.61863829,4.77762095,3.309808256
FLO10,0.440928774,0.50092798,1.372821079,5.595447175,4.69777486,3.127255878,1.68502016,3.548876592,3.000264226,0.261497616,5.572214408,4.541522729,0.256015861,2.744456654,2.854294033,2.71990876,2.801222031,2.817029415,1.364511427,2.375407172,1.129153591,0.811628514,0.234257684,1.993784726,4.559218866,4.824915945,4.194666911,4.334315119,3.962244518,2.927460479,1.839772422,2.366456648,2.811886329,5.728150003,3.441059357,4.428662591,1.073499895,4.07310099,0.746919797,4.663589266,4.448914706,3.398850151,2.091905308,4.940982823,4.560585519,1.10854595,4.062340994,9.16E-01,4.731440966,1.307764223
PHO11,4.753056717,1.145196975,6.379929449,0.732647778,0.71263058,4.955252253,4.642096184,4.092419455,0.363813258,0.834701191,4.905683384,6.8194518,3.89523674,3.700675092,0.937473371,3.815809034,1.051082912,6.052296643,0.673440604,5.718372929,5.06954028,5.089717488,4.159144212,1.626108448,5.984696005,1.077194003,4.026829736,0.115814881,4.442891693,1.887605779,5.144596048,5.444801235,0.087836969,3.756060494,5.471218294,5.261723711,5.558249123,1.153557004,4.714613105,3.761908502,4.28E-01,2.331898353,3.428957161,3.393664804,2.440800194,4.33951274,2.835532348,4.056048073,7.28214435,8.44E-02
PHO12,4.917531391,2.289058334,4.385139246,4.807954678,2.546990229,4.185537066,3.824546473,0.311994594,4.587590613,6.35833589,2.32793624,6.048157728,0.246637187,3.432011251,4.376449555,4.726626078,5.800829756,2.868660088,3.672908537,4.766705357,2.675153325,3.079949471,0.861118551,1.592311944,3.814802193,0.73654862,5.156480276,3.154519276,4.5593808,4.001041249,6.220714589,3.977472879,2.470619699,8.821779357,4.429372203,1.257766541,4.806248651,0.850996443,4.617247709,0.615636155,3.658367623,5.06936291,2.782146331,2.154605869,5.224974749,1.19948953,5.93E-01,1.459387711,5.309859184,2.074443114
PHO8,5.071784893,0.177927464,4.204422133,2.421138151,2.00908932,1.944011235,3.926950576,0.623450015,4.140569208,4.245135205,3.985159603,5.401839462,1.878769413,1.89921674,4.060215214,2.330283415,4.951534009,0.360914235,2.814064008,1.659719455,3.561228708,1.993232581,1.039821413,2.341386721,6.485523266,1.372353765,1.192851728,3.710012403,3.943750987,0.608994175,2.545195106,0.26521499,0.282928155,4.028958907,4.096696744,0.850350443,1.10081211,2.049994822,2.856395084,4.274687085,6.79E-01,1.406351588,3.350625669,3.221659345,2.799087164,1.453354057,1.29E-01,1.407935606,3.496292992,1.004531985
PHO81,4.633275206,4.307261758,4.03047815,0.888970118,4.834638535,2.012912104,3.141296448,3.114951777,2.093352274,2.495558894,7.472553275,4.980752915,2.59135527,5.060007659,3.856277824,5.0254772,0.43063439,5.175042837,2.848101685,3.234094071,4.293981129,1.316921818,2.309335739,5.267127942,2.649183177,0.959241949,0.090963114,2.419016807,3.957940647,2.893029356,6.051698896,4.256140502,5.326813976,1.090463569,3.743725601,4.505998213,0.558068186,5.06068521,4.139495156,4.870289978,3.537813287,1.086145858,7.04E-01,6.389491634,5.013956652,3.019845921,3.11178838,1.024960036,5.318324091,3.246816403
PHO84,3.877093877,0.736219202,4.466332178,2.8923028,0.02077338,1.984280003,2.197794444,1.667009854,5.142237851,4.448450124,1.814107056,4.747823402,3.489355861,2.302123385,3.160441989,5.465585206,4.19146423,1.701808666,1.192278519,0.307826358,0.274516112,3.106753117,3.430015847,2.395654075,0.289850474,0.667830983,4.672710726,3.038942656,4.480335,3.433203995,0.891252087,2.350172659,1.315058841,2.672670394,3.253687575,3.475320952,3.156776635,1.56238419,2.900381816,3.686996635,4.311746704,4.201161744,3.283443472,4.988437595,1.012628865,9.71E-01,3.313080498,2.74E-02,5.060953251,4.797225675
SPL2,1.100936715,3.81190596,4.537478215,1.856203806,1.232244043,2.427685831,0.338856618,3.993757452,5.583532682,2.269348899,2.85921861,5.651823405,2.384540326,4.67245995,4.207181226,5.476515031,4.277730351,6.713989262,4.503686157,4.850901391,1.876180972,0.510571934,1.406614172,5.919499431,2.04735004,4.257828553,5.72218911,5.227457676,4.114624015,7.090734409,4.017601421,2.213938192,5.89149125,6.186948685,1.94704329,4.101476567,0.342724315,0.457211019,5.580687175,4.308264661,1.989840663,5.676106183,4.642482375,6.388572015,1.304957366,4.241680436,3.861852819,6.222337812,3.463311834,4.976067512
ENO1,4.154286061,2.864904867,2.719345181,0.351836423,3.329258306,1.800635754,2.749002801,4.107820436,4.268111775,3.754762744,3.499722831,0.224387195,1.206114298,3.460754116,4.879008053,2.336416492,5.622351889,5.381619455,1.845148352,2.743713431,1.680331892,1.48326403,3.081659631,2.852492215,3.562386269,1.208973933,1.193702569,4.392881294,4.362712535,5.183469526,5.487151694,2.684847529,4.056224699,2.5550547,1.536772841,1.885343189,1.419991984,3.843465104,0.960537141,1.746114439,2.144725252,2.53E-01,1.173174442,8.19E-01,1.47E-01,1.596901864,2.488399319,9.39E-01,5.635001433,3.988311068
ENO2,3.115597985,4.509363483,1.615613951,3.494030023,0.453796467,3.679385805,3.731487098,1.97454071,4.289102246,0.36667929,2.841120707,5.22112539,3.524664995,0.799655767,4.760801825,3.756775864,4.031350301,1.836700908,1.015320798,4.425050359,0.470085417,3.482746905,3.257830914,4.866160402,4.090279935,1.833269986,4.105170565,0.350740058,4.551214837,2.408295328,0.690996176,3.268692638,3.838484271,4.086541672,4.99939656,2.931572711,4.8841984,4.457054203,1.746491074,2.267287153,5.44E-01,4.531344195,2.652772739,4.125005611,2.793527043,2.947355793,2.268463709,2.33445674,5.782993283,4.92941889
GPD1,0.927622527,1.893323528,6.307944962,5.168928158,3.701871471,4.456945001,1.945334537,4.492575026,2.336220461,3.415901139,0.631598298,1.968267525,1.695849989,1.825935178,4.052214277,4.136595073,4.528214967,4.97986025,1.923626841,2.445656806,4.411161352,3.465450715,0.736422505,4.33031371,3.253141164,0.829545243,2.648837201,2.322055101,2.635084889,1.707579585,2.571669835,4.164053197,2.477192331,0.330782028,5.366997748,0.501284054,3.55365104,1.98264802,5.628824779,0.534203785,4.536127461,7.92E-01,5.851461628,6.481104777,1.118698424,4.659792105,6.352365013,1.630659375,3.775427584,3.824239559
RPL19A,0.968524058,4.38747188,0.999424984,1.560401817,2.385333331,2.257562338,3.561129382,1.848683473,3.304622231,0.260717569,2.607490629,4.294169225,1.16063282,1.734658523,4.070906446,0.917301256,3.835974852,2.772390035,3.28126206,2.768437033,2.467583437,2.838634537,0.809431215,4.135912139,2.614819446,0.405890317,3.332365056,5.15590088,0.560679491,2.139004053,3.700387442,3.19720236,3.667988939,4.96311491,3.867855292,4.70901654,1.421500988,1.761450976,1.456675052,1.700221066,4.094030473,1.88E-01,4.940909156,3.692276529,2.849599998,1.110376801,3.71798369,4.415009493,3.58127545,4.783087925
RPL19B,2.070147875,4.090331669,3.913663608,1.042398558,5.278692302,5.593180029,4.268637758,4.964668878,6.487956834,3.683625578,2.528838553,0.801075777,1.574662517,5.62552154,0.1601649,4.133868642,1.041053824,4.491169377,0.354725398,2.676315877,6.53631012,0.195949621,5.216494149,3.714500498,2.792434335,5.582858198,2.624503077,6.011527844,6.993083605,0.378754424,5.839893352,4.388760973,2.783749338,1.371036425,4.544440359,6.194110618,5.624147902,1.837340568,0.055986852,0.844553023,1.824514366,4.528785728,5.065530561,5.994909692,5.747939423,4.85E-01,2.801232729,8.32E-01,4.405829324,4.697536676
RPP2B,5.932742691,1.949004782,5.378137773,4.093459985,3.757775249,4.275600261,1.819199616,2.731438901,4.582439788,4.146189491,6.045722124,6.499945185,1.72931686,1.387396999,5.71731493,4.349810435,4.034859943,0.287001077,1.903711049,5.563888851,4.359499975,3.432807567,1.53003603,4.405181832,5.672954967,4.417638915,6.497538599,2.862933265,0.897654134,6.721419738,1.557419234,3.511098256,2.592917555,6.312815573,2.003401099,5.624338113,0.897998129,4.530411973,4.178395889,3.416770593,6.624669769,8.17E-01,3.927682579,2.264510267,5.47E-01,3.626749354,4.377973995,7.56E-02,4.266460418,2.213233405
