,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
CHA4_input,15.72171576,13.18577337,23.50995944,30.00349298,23.35434352,27.3013319,17.42485966,23.40693634,24.90175307,14.14255312,26.55036548,14.75136862,21.25461389,27.83254534,16.0515048,10.6803637,14.84667733,17.65929493,16.17533243,16.36124332,15.79604249,20.14265874,13.34822973,15.34458718,9.172886452,10.88510654,9.03784954,31.83124185,19.42848213,26.61207332,16.55573704,11.27744596,21.14119624,24.17393658,15.27243581,14.12716105,13.66624439,10.95187542,14.01863347,18.61658224,12.69446752,25.67906737,14.58579933,15.02122804,24.39405379,16.7009386,17.16036255,11.35524689,25.10265693,15.50609609,13.87274548,18.36238567,16.82588413,23.03281021,17.57484194,14.34905175,20.08523799,16.44599663,15.38084055,26.65371552,15.79749049,12.25807691,9.77022468,16.40221695,14.94827698,26.55669542,17.35721457,26.87796368,16.57409817,10.02028912,30.5756056,16.42096382,8.674521551,10.04579902,11.38907275,16.37417618,16.11974526,10.72728535,14.97889777,24.40080936,25.28221567,15.00765058,14.77118205,24.70960896,14.91414751,14.95678767,11.74846735,13.52457945,17.14370527,16.85388479,14.15845611,17.20501023,16.32339938,17.41063086,9.826114705,20.20270905,25.96364303,14.70185781,23.17651703,19.56397052
CIN5_input,28.88246013,18.41521767,17.91587512,23.04356376,16.50945707,29.1572075,9.136892859,24.17873085,18.20641463,26.90606597,17.98915991,8.280870375,15.7578553,25.10283468,14.29049335,17.94190876,17.61584333,27.66044422,35.66582978,27.47464118,11.81637209,10.7911982,20.70351617,16.28076342,17.31298854,24.22013458,23.1639839,12.98268368,18.43790611,23.15380928,22.66624721,28.81328684,17.28776099,23.93015891,27.33488671,16.82558296,26.08666314,27.80156052,16.32547446,17.36625469,29.01297382,16.45496892,17.69744949,11.96052684,22.45096352,20.0189973,19.74280253,14.22834723,15.93055462,16.40104301,16.46315287,27.99484014,20.59574717,28.68645679,27.83261874,18.07599615,26.04262037,18.48913053,26.13895624,26.17452428,22.7875612,15.45096686,20.5044955,27.77891498,22.48542307,18.21693486,33.13940238,17.93476273,21.94386406,17.36705825,25.44835511,15.50256758,33.30032335,12.87431336,16.8368461,15.56862239,28.91360732,19.32647854,18.39488149,18.78512856,16.03586852,14.22938283,15.46825383,18.33200199,22.71368802,16.36400031,13.69687469,16.77869148,27.85131439,17.47483007,18.32092553,17.57503127,14.53574143,16.1630122,17.21345748,16.94523508,11.83613732,16.08648619,21.2447436,18.84017376
CRZ1_input,30.82728943,33.48385322,36.29713748,32.14264514,33.25216843,26.67747191,37.33552169,57.85353364,44.71070734,42.7982519,30.73175212,34.70150905,32.93112196,47.39594908,32.14971401,30.63687485,49.99093443,33.33927025,56.42425348,25.01406332,33.58870181,55.08115934,37.73336519,47.77890243,36.76347632,32.55070687,52.84155655,34.36568684,48.20510424,26.58433384,35.24177697,41.53031027,25.95932885,27.24971133,49.78664786,54.53808994,57.87300683,49.35670683,42.99524475,59.85625597,55.06514643,36.00516129,34.92614132,31.123026,27.00650022,33.82386218,52.05517231,36.09991128,53.29681051,31.93275986,39.61366019,36.3992993,30.96199645,24.23691181,47.61407248,29.9630838,41.91011351,34.91798597,32.35685192,15.93256748,27.32475151,35.54789437,24.65992139,34.12372991,32.97810471,51.65255918,27.79033393,52.84019504,33.21464886,24.86993967,36.93736023,29.32031972,43.01486837,29.45417592,54.93453563,24.95767583,27.97428788,42.29475111,37.94088297,34.5333435,35.38104164,39.66863039,18.07550319,43.94440427,32.09069729,38.09027474,54.7119358,18.15611332,52.93232993,48.69967888,38.70900361,46.42721862,19.83867553,62.67629459,39.21548074,50.69701688,53.58699802,31.07983339,33.25957538,61.42748442
CUP2_input,39.6758581,48.07224004,38.35895697,33.08426185,37.0196308,49.95040957,38.92317575,23.77633489,35.08524376,49.740281,37.1105367,39.3184474,40.71159253,48.47119979,52.37638626,38.23736396,38.76758576,29.89555185,34.13078386,43.41171914,23.54199497,57.57445612,57.33962361,30.56078158,42.85267162,33.65475599,31.00713451,34.20860738,37.36483849,51.90132086,41.41233753,38.05397673,44.34711464,39.75907083,39.69172409,18.92790871,31.8098579,34.17296245,56.37200415,38.36025789,24.8107092,38.25649441,37.28432861,25.26677091,26.50705371,28.915927,35.77262127,65.29382988,17.96923912,36.65703202,49.47273984,42.36088395,43.37543012,36.58276375,50.12489801,61.52661328,29.40132198,43.62309663,54.50709269,34.91472655,29.69655847,42.78687477,58.2733153,38.11279552,39.37139919,36.2959887,24.15858413,38.99329935,46.01515501,23.94963153,59.1495857,42.55672203,38.9852461,55.99016937,56.33450271,45.64267083,32.056221,43.45742201,60.10790132,59.84035868,34.55165788,33.32409439,43.68790694,26.10656074,40.78568143,39.85436356,31.03569951,26.06218085,23.78067474,57.51428511,37.51916063,54.21330408,40.32929442,33.2142136,53.86410637,29.91773798,21.47283334,61.70040361,33.83803776,53.30438753
DAL81_input,21.05378367,27.7852249,19.29350588,24.74703771,26.7111468,19.04738587,13.28141879,28.41503651,18.46085763,15.72055804,30.36139628,31.03418947,15.73392375,24.96570439,13.76670594,13.86496457,23.14272391,31.15624294,30.2572604,27.61468274,10.76917675,18.98290275,21.95578639,18.59409868,10.40070529,26.38462366,17.91082317,35.21336912,26.87451189,33.28659714,19.81738733,35.62233823,14.53168751,27.75132285,19.13173933,11.63209466,20.62255699,31.31348762,9.916224849,14.72223282,30.42879284,29.75388483,16.57249034,18.713566,21.15539941,14.38173976,29.62439094,19.45004434,23.87620039,35.39848597,25.08645581,33.5638128,23.01199575,32.61801553,16.74543368,18.34189719,9.728801359,14.52495144,16.60288577,16.15268028,20.26292814,15.25955989,18.25645329,14.78770745,29.67707617,39.95661384,24.79798062,16.05912687,22.13897739,24.04468511,39.66686991,35.16921167,32.39291498,24.28655367,18.16448389,28.35878753,15.0742993,25.59283476,20.29727429,34.02357597,20.85023587,19.18690734,18.05773637,32.58717431,29.72776423,14.94980576,17.2115999,19.88088295,21.23688226,20.81437706,16.19047427,23.87468806,17.13939549,32.35602725,35.44987559,21.7551692,23.59759656,14.46425078,18.79754521,29.94666059
FKH2_input,13.21595983,16.40732752,16.73563303,16.97221009,17.59659668,19.2050056,15.55045292,22.59466173,30.06525708,17.00588155,30.53258213,26.69020639,25.55902308,16.80314878,10.98071692,11.6441061,14.49686967,24.87186069,29.65259549,12.25991219,22.41957486,25.61541171,23.22081822,16.79450977,17.89052617,21.83369703,13.12593671,13.5310068,14.97135889,25.44220013,17.33448017,25.13154855,21.26921962,16.37013778,18.4465841,15.98553553,16.60730856,15.20388483,13.42120162,15.09851443,26.80253629,13.17740423,28.4657008,16.44922029,26.61996466,23.90476528,9.133519081,14.10539299,16.96656001,24.93108816,8.484051417,14.79543438,18.00561792,20.6015269,15.55749075,25.97815758,25.71625973,16.34706952,14.80357283,13.03190877,16.14800499,16.34331713,10.41310952,24.85326576,16.12220938,29.89853509,24.33425003,29.83376147,15.95532269,27.06111929,18.26230577,17.01075483,16.11185199,11.71368111,23.79348432,22.82581196,29.53636187,14.89944078,27.0333615,27.34489815,18.01692762,27.03897669,13.82239928,24.7912285,22.88587049,26.90873937,28.38260744,9.291286341,29.53034959,8.857788248,17.18784763,15.97138501,18.0838154,18.58360341,17.43254971,17.29494315,28.95950308,15.83763011,10.1197844,30.21932616
FLO8_input,41.02727489,23.53048067,37.62426275,24.26785826,27.94071022,23.67511251,42.29762294,37.14555311,20.62098374,29.48453292,33.40786271,37.9920129,31.31272628,30.93109782,37.50484162,15.19748,25.20520934,34.36872445,39.6316074,27.69957383,21.17103877,38.32346784,24.65816802,37.27154277,24.06659552,26.80100357,14.39445445,43.47697905,21.24186209,17.53745361,24.89300883,27.03630574,22.99237323,23.89960029,21.96337548,28.05060661,24.86556638,18.8956477,27.24757968,24.85584187,24.36273694,22.72984092,22.60986674,31.08183953,26.66758047,21.87121013,36.57716909,33.43737718,23.74987878,23.9972927,36.78004639,20.94250093,18.11732896,27.49020152,41.13365808,23.17966463,27.13165914,17.70458544,37.06375662,10.88754564,35.76335512,33.22663035,21.93474732,30.04852546,13.28296967,25.13595333,48.2214035,26.43427008,22.55101279,20.92565026,36.82195001,35.971273,49.21274972,17.87789896,16.60789353,23.91800136,38.55503617,36.97467804,39.69876461,31.69539794,15.95638868,19.54119731,21.10826841,25.69241278,19.29421191,19.58504537,30.43046113,38.21519473,33.82330824,26.28833489,24.32100111,22.93991754,36.42314993,39.25769911,45.93522531,38.30083126,23.05580018,35.53841649,29.37160266,20.0385912
GAL11_input,62.74190318,45.73212497,60.01896031,49.40592239,58.35328231,42.90391374,75.80717658,66.06302239,71.19274465,34.55538433,38.42600261,46.47518369,61.63611259,78.37895617,72.08567594,38.02177343,45.68700604,62.24920407,80.6076559,57.81671562,38.25261042,30.41426155,64.62818803,26.03550483,24.3435211,26.16389949,50.11963393,60.00316705,28.423428,61.75696653,76.78190632,63.17783668,45.29739302,43.58517405,29.39952915,29.63741778,79.61079655,36.86771667,32.19169685,68.18930712,29.7326882,42.98771769,63.40960418,62.77978421,49.75758698,35.30522876,39.58175424,39.84213992,60.74206188,47.83411818,43.92145253,62.75405697,75.18520821,41.7149116,40.59574921,43.25664385,44.35256117,41.86957869,35.26901476,40.65336519,61.74719526,47.88658949,34.83590486,68.82401427,34.41089422,39.07124356,29.05149902,24.20344185,73.40307704,56.78997006,51.39629684,64.60663907,50.5600289,39.94345083,50.34630463,33.73370229,74.63201872,37.15426246,43.77328208,42.95130911,47.58283884,65.326226,60.84324337,59.04342785,38.44413804,73.62022622,62.47820806,45.99125952,24.63088337,44.41045507,40.08760822,77.12881484,59.80117765,53.24878125,45.54088359,67.14971654,69.40403188,31.21235019,42.3766131,62.67394937
GAL4_input,125.4389018,74.13460947,75.96707897,97.67424874,108.3218599,85.60053117,125.1149865,111.8087654,77.81623942,101.128783,64.0705746,129.1467338,130.5410249,94.70861005,77.46146873,64.71126124,59.39944286,72.22548054,121.9898413,69.23443495,94.27963091,64.03979345,128.559491,68.8534933,68.2834194,67.39057476,107.4755405,106.8909362,69.26757628,78.64547579,76.30329311,81.09123858,142.3860502,126.9218351,77.10522116,85.92942741,74.5838987,64.898119,75.83831352,136.4182418,97.7749383,63.84856477,69.19608232,69.98067855,65.46801244,64.8387528,66.27520626,70.44758734,56.51064471,85.85020234,127.0246532,77.08541619,155.1018092,56.47334355,125.2266812,129.6442359,77.97235321,95.14684666,74.81439023,69.32758713,116.0367808,119.3374467,68.3394303,103.9504427,100.7202245,128.8121267,100.8762529,109.351894,132.4596629,74.8954447,82.46243117,105.5780421,88.96888824,48.9039173,101.4636814,80.05286656,82.01262232,56.96459833,74.56476415,91.90897091,109.1339222,71.61413397,76.63903532,161.3541901,70.97663391,70.95578805,112.1063178,58.33737619,121.2838969,111.5478556,114.1013747,159.568193,100.5027528,75.00034383,135.761327,76.53954793,70.46923084,84.39710012,53.55735431,193.3373159
GIS1_input,26.84851727,37.62745915,23.2497314,34.69928192,21.06304182,47.50205994,26.40955073,25.82760747,29.93685641,24.50552844,47.32359731,22.1305042,40.5177126,45.49566514,47.23892022,18.67327661,43.1523302,38.04936961,29.20269779,19.4794634,24.34375281,23.61717241,26.76723223,25.41201456,20.37116213,44.82340255,26.62336202,62.56206554,23.81464658,38.60908256,29.00574645,23.31760271,23.23850076,42.89336686,38.4326047,17.20601561,46.3183313,16.59196968,34.6527815,30.26085945,33.50093328,21.62380708,26.03238513,14.64082658,14.03819324,19.52184004,39.16233485,11.76335135,39.28989987,23.50144991,28.871716,39.63695028,53.38086058,46.69784263,23.01318945,37.97988631,41.46999269,28.53573728,39.6041964,30.72343828,24.89168966,26.73940291,29.30582938,43.40985014,16.99550772,45.97016774,30.08203112,24.35644043,29.73570711,21.80626447,31.05811658,26.56552428,30.26301905,18.93898022,19.3878632,31.65300549,24.67858924,21.32192036,25.06707563,46.26398789,42.68746409,22.97942066,15.194915,23.17049753,42.01927848,25.37561635,38.06879157,35.6198568,40.56912677,18.95543448,26.68582904,32.93465283,17.49717141,47.66630471,29.32399672,45.72367643,25.90502767,27.48439777,20.67754171,43.30558996
GLN3_input,96.72385334,96.54157703,98.02704013,111.6644442,78.98808242,97.04436855,106.5857972,80.76713862,165.3083886,137.9130661,156.3130668,104.5845313,150.5463248,187.4670973,173.3322848,96.00587225,102.1720851,151.4825435,167.5150319,83.00700804,70.89654446,155.4123247,106.9777716,152.5565117,150.4452113,102.8127924,147.4727579,112.6501242,78.43362852,108.7928279,109.1413115,147.9786631,98.1682768,152.0218241,90.79529199,57.68020499,103.1528974,144.6979591,147.3705629,153.0964684,153.6124649,120.4005562,175.6621538,127.689462,117.4798405,101.8140368,148.3416976,63.40633048,95.31136791,92.88842061,159.8017643,85.68796626,101.6390948,95.52201358,143.8527162,164.4834628,96.03392055,138.2066153,99.97606922,158.6025148,167.6955339,158.9199579,108.0066705,89.15813941,151.4665973,100.8544291,114.5489654,104.7803055,162.0297573,124.1024772,100.4265132,111.6377452,184.2956334,107.0998444,91.7002875,166.2260495,68.65042351,88.18116901,138.0869112,159.5565188,102.8147833,92.11646543,80.06119111,93.40450931,162.4181342,105.2187844,73.03730732,128.2543421,132.2873473,169.6372171,142.4195429,169.3528793,84.71537255,123.7662538,110.3941043,83.45107989,140.4723205,85.19207458,115.8886133,210.666992
HAL9_input,25.31819553,15.96536876,25.01573931,22.2984709,39.57982468,16.1497569,41.28301588,39.7084273,41.41962706,17.45028176,36.82571968,42.05586091,16.86930526,14.92509871,24.21599623,15.5975793,25.16747123,14.21902301,21.97203956,26.76253337,40.36812612,34.99888262,39.37139428,25.7807885,16.86960966,26.56570732,24.52177743,36.86494536,34.92938855,24.19911143,31.17225357,24.13209715,23.56004091,24.51921603,23.96420773,24.64170471,20.26666116,20.44238192,24.52489449,44.29726402,23.9258445,26.46941505,26.85928958,38.73027869,17.8630964,36.96896839,28.89221648,18.03625606,21.14650257,24.99969692,21.8477183,24.84251893,14.32308243,23.73169362,36.77626977,13.35654993,37.79192065,26.81560713,22.6335492,43.7206976,36.80060984,19.2279319,30.01012171,26.61611115,40.31480588,19.63810964,24.14805223,43.07867768,40.81760827,27.25596561,43.59451664,32.93773968,27.62628615,41.80002717,26.30440491,24.76763681,25.54634236,38.19632903,20.4100344,33.88078057,38.0360567,23.24052206,24.13154181,31.00320891,22.99068283,19.2891592,21.98863151,21.35528556,38.32697781,40.00928888,23.04087259,28.64439868,42.19733793,24.25576052,24.93026469,34.70815927,22.58804718,19.9059394,24.55942113,43.89012045
HAP1_input,115.5513765,114.71289,98.79262283,90.11423685,92.14926236,91.59225745,47.15174139,94.5969188,119.6088186,90.68936511,140.2328668,66.12033205,67.14533296,45.33737129,102.7362466,135.985244,139.7323853,140.5939647,97.94511769,117.5150411,83.94919925,63.11949664,121.2500415,83.22038903,90.39858413,136.5600272,94.73616634,146.7460725,123.1076784,89.12184907,105.2152113,81.92324646,57.38052779,117.8646861,54.16707706,74.38865731,137.1985109,90.81152649,77.80456331,94.36984408,82.71731339,115.5637182,142.6301712,87.29343394,129.2032926,78.484566,147.8201237,47.35763072,133.6821266,73.36006154,133.897641,138.3160724,102.6273536,131.1499042,142.2528979,83.39967645,46.67771723,89.51901512,59.07722833,144.314507,144.9005585,114.3406875,91.66298318,121.5037893,121.5867026,129.4071582,64.45817259,79.01383179,82.323914,74.39618294,160.7723234,40.93104207,147.4658678,145.1687974,98.99268653,73.37995114,51.10329658,141.4588145,102.2398507,152.5024863,88.24678262,84.68162762,62.4530903,45.10300359,132.2023676,82.42655175,102.6172761,139.6676558,142.6305288,90.95458189,118.6102017,122.2061484,91.50507412,92.79756269,91.50627579,104.0491561,89.58449512,122.7755837,132.5147713,43.76005839
HAP2_input,44.6587084,28.49142065,33.75069011,30.08199496,49.56425876,31.85801263,23.05061189,34.0778463,46.36646324,30.20496367,30.69323488,48.42181978,34.22156523,53.2014394,27.59552506,33.78930653,30.48748507,33.68406258,33.56649715,46.71850938,45.05127844,31.31756025,25.8749734,43.72065657,35.48230375,44.57494542,31.73328225,32.24814328,49.63068305,26.34928386,29.92458435,32.9641746,27.33720431,32.55211225,40.27068074,37.55289311,34.30078675,47.26248974,45.4619666,24.88528649,49.91609003,18.44546725,21.11637122,30.67373545,33.1622662,47.77598163,44.14702169,35.21608585,43.18966313,46.03618932,40.18642997,52.35208282,51.15003006,34.32899088,27.80401981,25.05031727,29.92461967,28.76885349,44.23971907,34.00062425,39.96696045,29.69387194,45.74821285,24.43828701,19.11047915,55.20635467,34.54420004,30.86420908,31.27902091,54.83661946,27.1934632,41.74036442,20.11139429,31.59476525,39.38546526,49.44523481,31.91349927,31.67131342,43.14398884,31.58790038,33.14048205,32.65833505,50.12592172,32.96382883,25.93700236,33.7889484,26.22026043,37.76281318,27.90955761,20.61642774,33.48480055,35.48193914,29.83705987,53.74706719,56.33201719,33.30399714,46.25656104,33.73380661,32.69465607,34.12264794
HDA1_input,35.46550153,55.95725728,48.91544236,56.05273665,31.66468041,56.96015887,48.96499766,34.85848182,54.36397908,34.19085872,47.13277666,54.23412906,52.86430389,49.17255264,33.02052373,37.6227335,32.72632957,32.27548425,65.12629097,41.99859498,19.12306724,37.58888668,35.07155839,35.27088848,43.63951478,27.21281463,42.96308205,39.63056948,41.81055096,39.94055821,23.83334075,32.13165297,34.26472325,36.51679692,51.87078143,50.26234728,37.36839106,31.80436969,39.29821376,51.5674037,51.75919778,33.0356797,32.92949486,54.85391898,46.91021515,20.43479075,59.42174467,31.9426978,33.04436109,59.87985304,50.24853958,56.22317183,31.43402904,28.68632309,25.586012,40.67300756,36.79845844,32.8766226,47.29387608,35.07681983,25.98845568,59.67755348,49.0738918,28.78126172,50.27192724,48.12758182,63.68365033,50.77707394,55.98855989,44.0715915,30.14904435,38.01372149,68.23498251,30.25090726,34.3636797,36.87105904,38.47557404,27.49232968,37.96891006,39.01704462,56.18481955,33.28009335,25.13096074,35.54150121,56.28841479,61.29632644,30.3437894,23.75748231,34.31853847,38.16206656,44.09961883,50.22681268,32.78383299,32.5378377,38.09374935,35.90267757,31.60579401,33.73734949,39.18885366,43.8019054
IME4_input,24.10833074,27.10788516,30.29968583,21.59555693,18.35714268,14.03985827,15.02009364,20.55286504,24.28597396,16.13232615,32.75038521,14.80503118,14.52991689,16.51756196,22.19346688,29.73527766,11.98418991,16.25687875,20.1451048,14.72608661,28.67520003,15.2126176,15.77871338,28.78704313,25.7526348,15.47118394,16.65652391,27.6221817,8.288938885,10.23555911,25.76239202,25.13565174,29.95823029,15.64778341,16.30261341,19.74602785,15.53445825,15.58297648,13.45977899,24.88112583,21.19811443,12.36187779,18.11974545,15.63816821,12.61284022,16.34947049,17.0718627,8.863042055,27.0822472,20.02738478,15.38582347,10.01437309,17.17358563,17.56899664,26.10339705,15.37815692,24.07435058,15.40155007,16.14482767,13.2255809,26.51416856,10.39709253,18.72147662,25.0630884,26.13849945,24.12354257,10.84954958,15.02115104,13.59604069,10.77229597,14.57719153,15.47900765,11.80403263,15.42805504,15.43622867,23.33674692,16.66839835,26.93783075,15.61964515,17.11798465,13.76603145,21.19667851,16.19747492,24.07378427,17.53214253,22.59333457,22.60998142,14.16876586,25.9032043,14.93339971,23.31730697,29.16206703,15.85269011,14.70976853,16.00147987,20.20903953,13.48830911,14.79114371,15.6701339,15.66291528
INO4_input,18.38063671,28.97359207,17.36535271,15.8995967,13.86385533,28.06258732,17.64866671,18.51425607,29.04485008,17.5045652,33.35585758,17.46532975,16.99576772,27.43720484,29.11931586,29.78889941,12.3318846,26.54811144,16.49792602,31.93972778,12.8139909,25.80120936,27.68405531,16.27190011,27.3121698,22.07421414,18.5345789,18.56753439,17.33027473,17.82644175,17.03218692,12.04748783,11.1251641,29.74315234,15.05016032,16.41900573,19.04737325,17.88881921,30.14241601,17.40935345,28.34691355,17.95959352,29.89324944,16.3453517,12.17110845,27.26334683,18.85836641,16.34606815,17.59444014,27.45140423,14.44705667,18.13344054,15.17040023,18.52455066,30.85923184,18.02703175,27.87132357,28.40447416,27.46649338,18.2305114,18.37541289,15.99423205,16.1824821,11.93697161,17.79092113,29.80833913,13.58363957,19.17313668,28.40723623,16.71675986,12.84832171,29.74141727,21.55934047,18.49723371,18.09351959,27.45829066,20.67351418,19.17792066,15.63670865,18.42683977,23.53471883,8.983375414,17.53559848,11.61881267,31.27766734,25.68282388,16.85592678,15.75436661,13.80431628,17.84548004,14.64082794,19.15843161,19.60874713,31.47347918,18.79659751,17.99660323,30.21339869,16.90891202,16.43270828,18.20604801
IXR1_input,42.34544548,25.57879247,42.2183423,25.79788393,24.63365692,34.91461381,25.84562065,42.82722763,33.781963,25.26379282,43.9081962,43.97334827,24.86388659,37.43855832,36.55929448,21.10172486,37.41215122,45.12269616,44.48197082,20.61015279,24.6869018,42.49174936,22.91770077,26.13238586,36.1057951,42.00341889,43.94129244,25.88926097,38.09326339,26.90302658,36.5772528,18.34577297,24.82121167,43.43258389,42.28330164,23.69311177,24.36053767,43.00800252,40.94594658,17.51190388,24.65486565,35.60861542,41.93790824,25.76295361,18.09039451,24.72613769,37.72534162,22.97055557,40.26490144,17.10288979,20.60295491,24.90360076,25.57336332,41.69856939,29.65803994,27.1053757,24.03014984,20.37733607,39.01663559,29.67223088,26.41916669,42.76714721,25.50460173,26.43090243,34.96773464,25.58072294,36.67980948,25.90677795,25.43991114,25.40580187,26.04263326,21.97936438,42.55301533,17.40822847,26.52699232,24.44587518,18.34497813,24.62775976,25.76157014,23.67398673,47.15824569,18.29498384,26.19431598,30.77236252,32.93565034,42.50557156,22.0665689,21.64192924,24.57549915,38.03868423,35.02898039,42.07309299,26.89618392,43.92217198,26.72905235,25.47937532,30.42103801,33.52043515,38.64766013,31.2244099
LEU3_input,81.59927696,51.02805149,66.58418859,52.9338437,51.56775243,37.79836334,42.65499702,49.32817577,51.17706564,35.12027311,48.00052634,26.55637728,49.08196676,71.14717909,84.2634229,61.70252993,51.06269505,51.70290784,55.36057879,82.77257682,79.83435271,52.18893791,24.70793869,56.81879947,78.52307941,26.73473297,50.03982299,49.84913833,56.4576181,81.02426049,77.72644314,36.49720634,59.82261857,44.46719711,27.36628368,48.39065467,48.73815941,52.80849925,53.75707075,53.05865904,50.21806798,73.49850012,54.33759486,65.5941516,84.4875005,52.07558389,52.00680719,45.79727233,39.74826279,67.59400615,80.17754915,49.55381452,53.01247961,88.39343002,50.61425383,46.5462165,69.23912933,41.81355828,75.63549336,71.2115962,41.45244775,50.32937928,39.39522293,84.58441966,48.03293084,50.87117297,43.32952245,51.76655777,48.68952827,81.79113645,50.37882348,60.88292186,88.78473448,22.17122573,33.96777975,56.92317633,75.37923319,44.64550419,39.90100155,53.39656292,50.89091139,51.70315215,49.57010837,70.14475156,43.35072453,46.5756366,48.84980567,67.068161,65.38324141,69.41379933,41.62520738,56.00123821,38.42731207,44.44028223,22.09288809,31.49589472,38.03465107,51.39082418,51.35486596,79.96543902
MAC1_input,37.63344897,53.62486636,53.44209403,37.28991576,36.3850532,36.1862757,51.24905468,59.93803669,33.11597567,35.70981436,60.70775404,38.2376721,36.18817473,46.27155473,47.93978723,35.989044,30.72304655,26.11640916,49.05539753,33.0812903,46.38964738,40.04617545,32.91422378,53.46282518,38.0570068,37.19425216,39.86513597,35.06867934,29.679272,23.94433869,37.20586164,28.21499067,44.69591618,36.31759997,36.31655624,31.50652479,49.60087333,26.43466691,21.84784224,32.1089694,57.98800879,59.1994181,47.69109457,36.38779653,60.41071357,20.45305855,43.107421,43.4408351,35.76443841,53.12653681,37.85776513,34.09311131,38.75169208,37.12773037,36.30391834,39.78021123,59.60755842,39.3829099,37.21610927,34.02636542,50.12937948,57.10173341,29.11998562,52.54919365,28.35737904,37.29508282,43.27601064,38.38379893,37.25823338,28.15258419,28.1198454,59.24915268,56.82258079,26.03044554,38.56336879,38.7815109,27.7818618,23.23911877,56.81086319,62.3117877,39.26739263,38.02160376,30.84643441,31.13846847,59.105203,18.02191174,56.96389444,37.41441906,33.47662241,28.66743255,32.61314243,54.94026688,39.67001112,37.58526408,35.05804065,58.48606551,39.13968181,33.25007302,39.23772865,37.75963737
MET4_input,59.31934932,61.84050876,66.42911641,70.62562429,73.04976463,38.67815056,57.53790089,64.53559503,69.18198177,39.51407846,78.45322228,60.84126364,54.21838829,60.89543881,75.10100614,51.55427236,72.26515948,57.84533698,90.53492159,41.29628859,37.3036005,75.26401319,65.39423326,40.16180382,49.32858203,33.47751229,39.46270294,95.77986921,51.32360879,36.96314508,61.07305788,49.0125186,80.27600008,64.90672444,63.39550729,34.93584256,56.77996544,46.30562459,40.64425107,41.54841155,51.9426359,36.12474054,81.64916551,80.7089744,51.97337805,54.84338706,83.07297455,74.22759196,63.55442998,74.64128615,43.89147822,70.55331363,61.8852479,69.4537053,42.61896526,50.14238298,64.06181198,41.07011424,54.25323246,53.4005258,70.66629817,54.5151268,68.35995806,50.69359203,36.42349159,40.33231077,51.81739284,79.8611017,37.49270784,44.54966106,72.7402967,59.75100955,41.4224655,48.50447862,49.93126081,69.63427734,71.87899333,50.41393888,44.57850061,51.79447868,52.99064072,61.41467365,73.09079905,42.77007492,57.6166398,79.98799596,49.58140881,50.25095413,65.7605838,73.8295958,75.45000003,68.43480909,74.32478356,57.44036539,87.69200531,61.9926556,43.84862201,23.61637988,53.5182691,91.72184709
MOT3_input,35.92208245,19.04135632,22.82181612,38.53250882,30.78222169,35.62068479,25.13894168,20.25267012,21.50161376,34.25789245,21.28138199,17.42294447,18.98769855,24.18273181,22.90142535,27.16717665,18.65890335,20.21881225,23.79076179,10.01665556,21.55437572,33.8975772,18.7961382,21.36169846,21.18583544,34.3633971,31.10997095,39.29650319,14.34241963,28.8428813,20.65920716,20.03021071,23.38006419,19.39622333,36.55453686,27.90929283,31.8804752,18.06365147,18.82425032,35.28401569,19.68366526,18.03238144,39.41763962,33.93644261,16.02080712,20.75117578,18.70244792,34.21420564,34.33725165,29.57104796,19.13741311,30.60552943,23.68797993,37.56967511,28.10441261,35.23796948,35.75678216,17.74300277,21.07571529,20.52935532,19.7076647,32.40910288,20.73769877,29.29184671,19.26675439,35.73271608,24.91276134,16.41244182,19.1552476,36.71624373,24.44928014,43.09448535,22.2193746,30.47180321,18.54207514,22.27063257,38.52027102,20.721293,33.44168464,33.61144754,19.62746001,31.0857115,31.7954288,25.31423422,38.27108919,19.39032803,17.68981085,26.41400449,37.05191325,20.01008137,20.95703901,20.46757414,32.50407824,34.80031036,40.25970524,30.77790713,28.499122,30.92694863,27.53995961,27.19904383
