"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"RPS13",0.000391154994393471,0.000362426693627397,0.000157380834703874,0.000267081095996628,0.000422981244555528,2.57692662857547e-05,0.000397598522289454,0.000495085989596384,0.000536203257365183,0.000242558847773104
"RPS6A",0.000334195670915026,0.000490735111999489,0.000409953596630754,4.92134381353248e-05,0.000346785025729249,0.000378678152930514,0.000211888361784749,0.000369321153247299,0.000189846830295762,0.000111184010846454
"ACT1",3.10651101252605e-05,0.000372885087549425,6.23134875512257e-05,0.000330811730677664,0.000220766142020439,0.000393340204994803,0.000178436679859705,0.000374554897470586,0.000457983552524155,0.000246305073854002
"TPI1",0.000250249035730862,0.00039335939176693,0.000317387848152688,0.000683347417582624,0.000324885878829159,0.000885699922803551,0.000961537200934766,0.00059881901273442,0.00108951929463388,0.000465329110381627
"HUG1",9.54262374695977e-05,0.000636844872688183,0.00013343426520989,0.000237247752729105,0.000452131440346649,0.000390468558556485,0.000649101460582826,0.000423563577221096,0.000235624834402727,0.000619930865602891
"PYC1",0.000489335088938615,0.000154521007169533,0.000209225519280662,0.000660546939098912,0.000361214869858999,0.000147429540528913,0.000662783346253405,6.02776937159027e-05,0.000655620638827263,0.000599740417623806
"DIT2",5.13130546133409e-05,0.000299276116048464,0.000401483261137419,5.65790903668085e-05,0.000274796722826481,1.89492144304791e-05,0.000383669454472747,0.000138151676660705,0.000105890164711191,0.000333147733278725
"CLN2",2.0405924620857e-05,0.000457382961988262,0.00014930312543809,0.000188380147043448,5.29078317310646e-05,0.000453879596214549,2.64836085519975e-05,0.000528082113988621,0.000516999916052782,0.000431545863667081
"GEF1",0.000326506701579732,1.6100817397856e-05,0.000219478739373142,0.000351572351693324,0.000258985642242788,0.000323828184591223,7.61601689971467e-05,0.000559677121018488,0.000106878117156979,0.000484016972394788
"OLE1",0.000193935480639615,0.000352301295103428,0.000460114524709015,0.000493230127995472,0.000606347819402972,0.000275741307462896,0.0006667050964109,0.000584288825072683,0.000549130847494898,0.000188479721213069
"CIT1",0.000804269725074823,0.000210046027362237,0.000204764169120369,0.000485279827191903,0.000516778479563828,0.000433604649964212,0.000662025663677459,0.000698986775125114,0.000295246881786676,0.000374834836406966
"CIT2",0.000248467248955425,0.000510923526088572,0.000644587308347189,0.00034236335203474,0.000271792002569764,0.000367410071965319,0.000454017355435048,0.000783848388370103,0.000837430044607042,0.000930142648815513
"IDH2",0.000636807184076535,0.000129752266117165,0.000602810299964547,0.00036090371184353,0.000128648782784205,0.000329461213450683,0.00052337230907749,4.02450457615053e-06,0.000490349395424612,0.000163797344264198
"BAR1",0.00056986361847315,0.000262592885490146,0.000534829337865458,0.000150663867452314,0.000208227153992029,0.000437485025371496,0.000205246329605098,0.000138907616426495,0.000488800083821157,0.000451691430873089
"CYS3",0.00037808600542486,0.000199355080172997,0.000637640622742246,0.00032002184447539,0.000285157695822454,0.000337446907481234,0.000292809435108829,0.00058426009256326,9.13712633676264e-05,5.57353249062935e-05
"CLN1",0.0005859420850412,0.000507247068105158,0.000259165709040834,0.000337321975120796,3.39326235471379e-05,0.000147630711866944,0.000262121079318157,0.00049550746676533,0.000437625478624806,0.000410895341897936
"CLN3",0.000695886903471692,0.000537610684642669,0.000292529911738075,0.00037802370183111,0.000323200665578268,0.00027315298811982,0.000428886813038093,7.69311055357733e-05,0.00043910186274887,9.78440471061283e-05
"HTA1",4.44709848733055e-05,0.000499146573655101,0.000442231995454297,0.000145595590682184,1.98905869432806e-05,0.000292541391937499,0.00048030385936769,0.000241070426970434,0.00053434429907935,0.000246123997967254
"HTB1",0.000199851723751085,0.000330117880556389,0.00031178957204692,0.000517710945793487,0.000588061287752104,0.00025606855385508,0.000388046208291228,5.29483566319988e-05,0.000455653106918579,0.000112905143209885
"SAN1",0.000139006140784752,9.33446390518765e-05,5.1748060288797e-05,0.000494033615668278,0.000213153365455458,0.000266777660177433,0.000163165978479447,0.000376131796050253,3.57980847272257e-05,4.30391907704947e-05
"SWI6",0.000161657115458748,0.000303149265692173,0.000206372067614534,0.000616809100416079,0.000658202177476158,0.000669280914366293,1.71697382182023e-06,0.000242370108263323,0.000470677207246915,0.000432571524102542
"HHF1",0.000401712221087457,0.000346713405900047,0.000162465251692147,0.000162342920418915,0.000352230810299845,1.22788172358543e-05,0.000355434204785795,0.000304062997357686,8.9193705762121e-05,0.00046790606012751
"HHF2",0.000629946602514895,0.000634547532150957,0.000351209899939846,0.000351792627936836,0.000267582852450538,0.000379168697061938,0.000558518489780005,0.000303642869909308,0.000715382946604286,1.56514878342694e-05
"HTB2",0.000331784396178479,0.00011865364378453,0.000514739094735697,0.000609434091649065,0.000266807137804178,0.000427951397312443,0.000375702749640578,0.000390964622535725,0.000274246664335105,5.13995907784151e-05
"TDH1",0.00071190905565235,0.000201724813510339,0.000665337505876206,0.000663382289476434,0.000446550011267222,0.000440978083613298,0.000590405719834112,0.000211349522898806,0.000401756763686299,0.000218093650314347
"ICL1",0.000419845550891992,0.00045220054406633,0.000240545108818422,0.000439393907145972,0.000263596169021318,0.000663587820373218,0.000573998515566592,0.000599707539931004,0.00040542110394949,0.000371457607474643
"PCL2",0.000229587048709028,0.000189167460824959,0.000457591806149278,0.000341835574594836,0.000469800059134273,0.000416671408449189,0.000100830175809654,0.000290070291415061,0.000384271064141592,0.000151101731480604
"PGM1",0.000296033392606799,0.000337480872299744,0.000437750468079848,0.000579799570543464,0.000363903682313236,0.000380950049133041,0.000105854673602794,0.000172085661975295,0.000472065616865263,0.000369343395692491
"SST2",0.000509530128228412,7.58668331598822e-05,0.000181101797543449,0.000426902530958154,0.000534643973951895,0.000402576236610058,7.17516053377314e-05,0.000608252123091067,0.000596629611727388,0.000580347180269241
"SMK1",0.000385480836434014,0.000112887205130634,0.000311205587747685,0.000329811429289411,0.000465326522514916,0.000153783888523304,0.0004619337864177,0.000371838072699619,0.000138365027762444,0.000406324842459671
"CDC10",0.000467438120195157,0.000527329557379391,2.47644815424124e-05,0.000268989197298323,0.000130383649494164,0.000554189932727,0.000311332409668272,6.29766660741798e-05,0.000162478715513618,0.000529633169257453
"CDC11",0.000704793698201672,0.000651810964469525,0.000555690383498375,0.000626123414340311,0.000527112405895496,0.000499626936858637,0.000296091583585985,0.000325697115043791,0.00012519315603149,0.000556663188722605
"PCL1",0.000724606602305219,0.000502171117198227,0.00027940393203891,0.000591463980215474,8.18756005948631e-05,6.30910861878242e-05,0.000413252340889043,0.000379420238923578,0.000352599082216636,0.000190878933910242
"PCL9",0.000375683716321783,0.000331807112633197,0.000490371260654604,0.0005989673632662,0.000269452653996321,0.000726956934765695,0.000504434022483447,0.000609135114371286,0.000487840047939771,0.000436812201864865
"SIC1",0.000188159653676543,7.38247912352206e-05,0.000545865851742097,0.000511655207760928,0.000404016213945907,0.000667939989243932,0.000856540015794601,3.58571051167444e-05,8.82950056771364e-05,0.000163914175084497
"PET18",0.000367182310790559,0.00053158628756033,0.000783603570079549,0.000652787082356175,4.55336528959708e-05,0.000431271266117592,0.000484903694385701,0.000322622681906234,0.000332999332669116,0.000144696480855332
"THI20",0.000587579389045149,3.58291584773554e-05,0.000771717235891597,0.000268860230466754,0.000208232173186145,0.000438663615805211,0.000340702673582353,0.000469304448852166,0.000220104375929568,0.000299124004271795
"THI21",0.000619432674729985,0.000267980095538761,0.000182446843490952,0.000196123158895268,0.000206333441884715,0.000487724514901767,0.000549836585288811,0.000309970833577233,0.000437211225949443,0.000286244538187374
"THI22",0.000532679530067968,0.000294824831435366,0.000655863697802115,0.000450085589429474,0.000316196497119565,0.000400275329738002,0.000335496129196946,0.00034991948650202,7.73223561419796e-05,0.000414973249550486
"THI6",0.000249297264487536,0.000189579492421858,0.000405421991786902,0.000363881995451006,0.000275190918519773,4.5794374030198e-05,0.00058696629866466,0.000478284915679027,0.000475171569031937,0.000316977879629018
"THI80",0.000302174018256523,0.000401079031221166,0.000118674055841351,1.0350908128944e-05,0.000464757903237448,0.000335249597319412,0.000235712924457167,0.000149642492116212,0.000301005688398021,0.000768464263617382
"YLR004C",0.000639287259656591,0.000474364049704092,8.86912347849612e-06,9.82891338152666e-05,0.000392483749588339,0.000302573274373055,0.000447661711621219,0.000152779355150216,0.000463239388554926,0.000435650522817289
"MFALPHA2",0.000186442956483293,0.000135304447191221,0.000466297183114893,0.000342442101729235,0.000276831903797502,0.000299815464746063,0.000257686653097679,0.000323021799177526,0.000204637301780451,0.000252591912871125
"PAU3",0.00048671857285488,0.000337481895172669,0.000627768944211114,0.00033369317873077,0.000376799007276313,3.82744992086519e-06,0.000129217601957634,0.000527466439395344,0.000496457612749075,0.000634855053015777
"PAU4",0.000201512831149773,0.000464025444010952,8.82908631069157e-05,0.000536120209241858,0.000465338123734818,0.000618434787657995,0.000438747932041811,0.000541175168292514,0.00055439316108858,0.000513106623971784
"PAU5",0.000450973439941871,0.000685997384666454,0.000344556445698789,0.000374579485010989,0.000523306738887008,0.000242897787908425,0.00047816031711099,0.000227883193216814,0.000754260730001847,0.00065722555485715
"RNR3",0.000685773086651319,0.000359902562062578,0.000388897411686998,0.000535385331851688,0.000639067889797525,0.000597470879909238,1.99258108112386e-05,0.00058015446577589,0.000253532713786821,0.000337665648077516
"STE4",0.000410650204600976,0.00025367004115131,5.58826027662233e-05,0.000236850535127646,0.000308043619119131,0.00034779337605094,0.000292901100653692,5.20723572768977e-05,0.0005830619936578,0.000629782149028379
"STE5",0.0008515582543634,8.33196540341869e-05,0.000306045643796036,0.000794644059635572,0.000181752211822482,0.000611850142350924,0.000450990036811204,0.000227976825537802,0.000732989484823586,0.000303151700392475
"DMC1",9.22922381180434e-05,3.1980778641445e-05,0.000270307820427444,0.000558791416510192,0.000184066130661128,9.16710040554825e-05,0.000354331252232082,0.000359247867987458,0.000313760135030071,0.00057791421242457
"MEI4",0.00059825139409443,0.000145162002073861,0.000771076596145479,0.000360159334894702,0.000511401104084864,0.000251908492114889,0.000146492032214343,9.52743326869135e-05,0.000145772571550895,0.000457569504604681
"MEK1",0.000245035551656132,0.000462242551196951,0.000525879920970413,0.00025415413400664,0.000446729046619446,0.000356839642386692,1.65274178395177e-05,0.000200532789227788,0.00021405636231106,2.07364764199752e-05
"REC102",0.000421253213673622,0.00015468031225105,0.000673902217369993,0.000258580511127317,0.000516298022835946,0.000440558800705157,0.000415142324027494,0.000475942838716501,9.14631154358979e-05,4.82154321744669e-05
"RED1",0.000463738864473568,0.000163137005272407,0.000454755582919754,0.000342084848072399,0.000550344237282011,0.00025546181010075,0.000331763167218331,0.000466280047009422,0.000454447204023153,0.000149306718192309
"SKI8",0.000275850151484453,0.000329663366553004,0.000664678708799977,0.000297649277652472,0.000493192213985342,0.000279206390012429,0.000552457296077381,0.000288946713975841,0.000391722345719081,0.000360489009698175
"SLZ1",0.00063567191073107,0.000494617962099601,0.000106136204239191,0.000238453475044438,0.000486485953509797,1.16052302621573e-05,7.73044133525776e-05,0.000632399013587951,0.00057621726267279,6.04908019701301e-05
"SPO16",0.000460096224936,0.000219236407904163,0.00014511118730868,3.00487268206931e-05,0.00016677294556834,0.000460203190447403,0.000635434684396573,0.000369109383700946,0.000460079537240197,0.000365922047697173
"TOP1",0.000264468966971401,9.84185369764079e-06,0.000299203845927983,0.000200075386450565,0.000547285789117989,0.000375907249220806,0.000102750795026405,0.000317585120845793,0.000790148233283068,0.000536714601822081
"ZIP1",0.000266667711914766,0.000204626287262995,0.000419882604323477,0.00031841975066288,0.000112318189855126,9.89101585438052e-06,0.000362514414083977,6.51460640161382e-05,1.55336817207049e-05,7.69671178446828e-05
"SMF2",0.000524957966849449,0.000171199566417554,0.000336653184677719,0.000335909411691002,0.000128602584601432,0.000278670795715393,0.000216264435603642,0.000523802126564573,0.000412498259324794,0.000226679527596067
"FBA1",0.000447072653104722,0.000518464732818926,0.000482537182150834,7.49898441207664e-05,0.000530881314172078,9.62430330237947e-05,0.000306404879922423,0.000104115127733101,0.000969636061970051,0.000520001635854178
"PGI1",0.000493576565415629,0.000140465437607494,0.000409702516297925,0.00034742707468765,0.000167947868740322,0.000513728327800643,0.000347211852852077,0.000398430132708364,0.000338314640937729,0.000257275800161368
"HXT6",0.000392116572287163,0.000498087024337273,0.000228346740986308,0.00045432875747092,0.000308689913816542,0.000291860063082115,4.1658917906788e-05,2.04329563178481e-06,0.000379069661548795,0.0004184766330682
"HXT7",6.86120477115188e-07,0.0003384100096341,0.000390085050988095,0.000124333836318749,0.000269486934343785,0.000658014674926011,0.000210833198784774,0.000441246347726684,0.000266712220805054,0.000238707679736821
"ODC2",0.000150716432064753,0.000542924789710258,0.000165685588497089,4.2944240623828e-05,0.000295881394234753,0.00050159790233383,0.000489915082579397,0.000735572200840173,0.000555403765025709,0.000541828176747715
"SAG1",0.000524569563743145,0.000179550978866202,0.000513319148556145,0.000443366849763746,0.000378250819849164,0.000645116843264406,0.000490935481033254,0.000552554970950969,0.000282272155634527,0.000503687124400554
"SER3",0.000148860130030514,0.000381989849387393,0.000437999003329593,0.000456493528784381,1.98895984976338e-05,0.000374719835744627,0.000327344167069681,0.000155661657287239,0.000565347194591688,0.00054090024529402
"FLO5",0.000360670303964036,0.000475036159663541,0.000429838820596752,0.000525337928638469,0.00042294634565936,0.000544676121336138,2.76238650525152e-05,0.000410432928303504,0.000123697624102725,0.000431476836720198
"MAK10",0.000519649363165479,0.000302493996493835,0.000248352848570617,0.000348585453849891,9.18137985381138e-05,0.000116054207987161,1.22854952117887e-05,0.000111274761110739,0.00068146157815952,0.000410379514093142
