"pathway","phnx_z_score","mean_path_score","sd_path_score"
"pten dn.v1 up",0.108422830780231,0.180260537,0.010306528541623
"notch dn.v1 up",-0.402332828134741,0.185064826,0.00948425217422716
"rb dn.v1 up",1.28849154405715,0.115506519,0.00804776798716821
"rb p107 dn.v1 up",-0.368533407591445,0.133750474,0.00780519198734038
"rb p130 dn.v1 up",-0.0813666482846259,0.107737493,0.00718344693215626
"cahoy astroglial",-1.68195817457166,0.091227766,0.00669324967183977
"rps14 dn.v1 dn",-0.905864670005934,0.219468883,0.0101382505622389
"il15 up.v1 up",3.14933857227416,0.20701457,0.0106055380307622
"il2 up.v1 up",2.46069382816004,0.204911079,0.0103763096033333
"il21 up.v1 up",1.87652816672923,0.184450569,0.00962118838400851
"tgfb up.v1 up",1.96394294654894,0.211022034,0.0103088361276362
"hoxa9 dn.v1 dn",1.33954187906236,0.216668342,0.0106410693258634
"kras.amp.lung up.v1 dn",0.306911841491755,0.134569723,0.00864833688755314
"kras.amp.lung up.v1 up",-0.182442675030689,0.118010303,0.00768900697034872
"kras.300 up.v1 dn",-0.591887198491044,0.139097088,0.00845277277960216
"kras.300 up.v1 up",-0.640416597704072,0.133448716,0.00862363033656403
"kras.50 up.v1 dn",0.416281310053598,0.045531566,0.00489917262857037
"kras.50 up.v1 up",-0.0584326296175471,0.048435365,0.00505479561562151
"kras.600 up.v1 dn",-0.293221934951934,0.265844926,0.0120418208159585
"kras.600 up.v1 up",0.475777809733346,0.262129052,0.0112845700033993
"kras.600.lung.breast up.v1 dn",-0.916567733802299,0.270089988,0.0114203103752916
"kras.600.lung.breast up.v1 up",2.39184548580025,0.262744263,0.0115512214998939
"kras.breast up.v1 dn",0.723936649742342,0.131365264,0.00785943908493243
"kras.breast up.v1 up",1.27719440730808,0.117255811,0.00779379313207312
"kras.kidney up.v1 dn",2.11791178803538,0.122993838,0.0082478232090128
"kras.kidney up.v1 up",-0.530629138803015,0.139014511,0.00813470404157811
"kras.lung up.v1 dn",-0.508391108901133,0.136318382,0.00814802211815554
"kras.lung up.v1 up",-0.354772470121214,0.137775589,0.00788840520529625
"kras.lung.breast up.v1 dn",-1.47893493768839,0.140070724,0.0088359018824893
"kras.lung.breast up.v1 up",1.29260593121348,0.13832765,0.00860150006395399
"kras.prostate up.v1 dn",0.298238130718506,0.138901572,0.00797157625107289
"kras.prostate up.v1 up",0.879127391693926,0.124321095,0.00809257573727934
"lef1 up.v1 dn",0.807508879997079,0.216758573,0.0105019612911633
