,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
MEL1,427.5898239,44.50315737,56.51814636,41.11081015,333.3614372,58.13770094,50.08838846,30.45285273,47.59062613,17.93430908,30.0589799,79.61560903,63.66098558,41.98765095,28.89849522,43.81978734,43.63871611,100.8057408,37.48287775,37.74024722,101.3381228,12.46597231,82.36911091,16.32192799,116.4102203,48.75576291,34.18061474,47.83864171,40.65204726,32.64994758,56.9123592,57.53635243,49.64568865,9.8334612,69.79040526,44.32260089,33.72658491,76.08489438,19.34068935,40.47852329,44.98803227,69.96556273,19.67680571,11.7131995,67.06676584,35.97313705,34.77981117,122.2013008,51.73491262,11.39567585,14.54603706,58.06710692,63.53176604,40.94771218,76.71821891,70.0029766,28.24617283,18.22049812,37.47982009,49.34347762
PCL10,248.9446673,36.01692672,27.05155005,17.38222436,235.4179663,25.78933226,65.43257322,23.81543228,13.99817697,30.29115761,55.55726975,49.76053224,40.68125981,49.06311901,98.24046968,22.06862788,23.70694189,61.39388452,35.07554308,33.11580335,66.1082503,42.70887096,38.75042932,28.6472015,24.89047208,47.37289399,36.98209811,18.88487792,17.65956648,31.09342239,20.51931216,139.2045878,30.67548968,37.63753511,36.22512842,34.74973093,16.9390087,54.2547972,24.65602548,48.47199297,42.6346927,29.33796334,33.35992857,18.0214411,48.29360189,31.31158033,90.20365801,119.9632538,23.86406865,39.99559188,40.58865209,47.83790693,43.83896263,36.80217885,61.45687884,82.54727581,46.07407873,43.9908545,28.26921023,36.89073357
PGM2,41.24255696,32.21426125,17.39186294,12.51506025,14.14171453,21.07135832,30.21382336,9.559585207,11.75972961,27.1933743,14.780788,6.771977411,29.73790579,30.73599161,19.12953272,22.90370838,15.38449906,8.42212299,18.92594014,29.51330665,8.593217761,9.517544077,30.40017818,23.01431352,27.03908047,23.84628966,29.25096529,21.20241307,19.88525652,25.90525113,32.51709659,24.42627275,23.52500906,5.222321521,22.37702155,26.44822887,15.17064696,30.01015326,33.09416739,16.41649459,22.08987841,7.520688024,28.48197381,17.81543355,20.41957338,22.77241531,30.85127339,36.93322129,41.46924092,22.90331412,13.31846436,29.52891751,16.97207473,25.25188195,22.85148524,11.50297302,36.84138204,10.9796663,24.88401603,24.97051947
GLN1,62.93883741,40.65516573,20.26961539,66.83518358,26.00729043,62.01535068,44.37628764,14.72567979,28.17360908,51.52617792,35.74754654,93.24656269,11.87394351,14.87327,35.59532078,40.02675027,21.9185621,92.39168542,13.56089573,43.33242506,89.91153638,68.41455346,55.70740781,15.73290762,29.01390109,56.18376253,58.35723943,15.4114384,32.78992013,57.73660049,46.09089733,25.0195633,80.77264689,25.07535534,59.32065309,62.99754725,76.7400807,82.4340721,51.39750052,77.33689162,54.19682412,65.11242783,62.55425367,66.2292907,52.18811588,33.23068371,64.45262993,112.5756927,66.83043884,38.86321551,72.69083553,20.44704344,56.1806583,77.89823815,43.57624636,93.81897917,61.05494645,91.02165604,54.66788773,141.0321522
ARG1,63.48203381,97.59861414,38.37841487,82.52101401,77.24753314,125.4811437,89.391727,69.22786878,107.0211632,27.07114505,114.3562253,306.4671192,46.01860971,79.87344885,120.7918058,74.18803824,31.45628816,148.4087231,60.80387088,90.48682488,42.27590483,85.47863813,131.4907896,58.8694699,32.30239733,47.46840007,95.89592361,92.42247129,78.0967675,22.53603177,116.5267699,43.61773906,77.0606976,61.29455803,66.97124854,35.67212227,18.44716678,51.64364524,66.0187547,32.46124007,36.48828858,94.71379365,54.7979106,51.90197916,51.69753743,92.03574816,115.3208894,110.4838707,56.19639419,68.80070956,88.15045288,61.05967182,45.68794656,32.0960447,44.2687627,56.53348182,61.94592731,68.01185641,77.68545062,57.2181094
ARG3,36.55532195,80.33325181,40.07898734,40.90381149,68.73762992,23.64280422,20.19048739,39.27353421,41.44265712,23.3567211,23.69724189,66.08473988,39.52926455,43.04615459,80.53732697,46.07231325,65.33288344,83.13074482,20.91502283,43.59238859,13.38891584,25.94323505,53.05657899,22.62587501,16.63340773,55.23657957,66.86800604,17.41744092,73.52009466,81.25056447,53.71860365,38.45831725,50.53879175,46.98410296,19.07897118,21.1294821,24.05005787,63.5538726,10.26588928,12.7749107,36.95475218,26.03637375,28.95129777,9.29328003,40.76538204,50.20876167,13.20538233,47.24505783,42.07292713,40.42159545,25.25811121,30.28486682,16.82658492,17.41823079,31.12857147,61.9394411,57.12063465,31.55023984,87.91434252,60.02373468
ARG5,43.33568268,13.00795011,21.17314527,19.16202695,44.98967012,45.96660772,7.662107967,16.3661451,35.51467967,11.41701922,19.85839428,11.98892908,33.70089551,20.51874998,9.704584646,36.72043481,33.27981492,31.49861417,23.16074266,46.33289532,44.64132709,15.12630236,42.34707153,33.64843713,12.14466122,38.11350307,46.37222266,19.76100885,49.29804363,42.35632983,34.92295776,43.6786662,44.01157702,35.26763981,10.26670633,16.76665549,8.016640761,34.73680114,20.55025517,24.37345312,34.90068208,14.39926958,19.77290166,9.855842997,11.59379662,11.81826257,12.68409745,14.13092771,25.52447598,17.13842379,25.55255716,28.71000073,18.6745803,45.3778329,51.27845848,33.40688802,41.92381063,34.12259752,38.1296485,18.41967182
ARG8,31.75456685,44.40624297,42.42886294,46.98929238,18.714536,86.94919912,33.64060299,63.6884143,31.53966151,19.48447016,54.42991805,104.0766259,27.76993664,58.42154063,112.3241422,80.9071414,59.70462336,34.19955196,16.74887283,38.18960767,76.8656235,57.86615689,59.74786591,55.54676073,31.92073212,66.71457965,31.2920418,28.80560262,94.37653432,63.02703447,69.34172878,59.19604991,26.59088773,32.14276806,69.42461713,29.97439915,52.13665725,62.91870063,25.47010632,15.1585839,43.20164706,91.0107061,41.65915025,38.05959804,96.38451099,44.86589978,27.99398762,39.41370582,67.2957953,45.3230204,41.18337922,23.64075911,33.82607665,53.60162367,74.63377059,75.3265478,76.67225003,50.11567982,76.92729865,51.91482337
HAL1,22.54175191,19.44828389,25.93649745,31.86293918,16.70350545,16.24792787,7.855003073,31.72464747,21.07635476,10.14825506,31.76479312,35.45532911,20.88711172,26.20258193,7.210850956,12.01527733,22.9822818,34.95754758,27.38820339,25.26566436,13.12209257,11.73091358,56.41814955,12.41028245,17.50445016,37.13335047,25.73815525,29.80879801,30.12458,26.7310428,18.95611205,28.01239526,22.93800364,12.17903846,9.799932836,11.85295505,14.60859474,22.37769197,38.85157813,19.91696664,25.13817175,73.88220548,25.25309047,25.62822393,26.41248373,9.201374359,26.49528664,33.59348038,17.01183489,17.52922691,27.32349204,13.0313889,34.25056559,21.70539144,23.60958822,26.51037878,25.57822562,7.846836506,28.26918329,51.63979391
HIS3,58.54905922,46.91130955,30.75457679,33.02715144,21.83702657,50.85951809,56.35437583,65.76915879,34.1232465,18.42584628,21.19160734,67.30540375,34.4052944,58.53852836,35.42795458,72.00739256,62.88196688,29.79828559,54.09368215,37.93359567,64.9092822,60.54174626,59.27520005,50.33397889,17.02731963,62.90349514,72.05060986,60.04619136,61.58371507,15.61566917,38.48960159,51.02170505,47.96695185,15.19788465,67.31969047,43.36031927,67.90812105,32.69015968,32.70254988,60.65310053,45.74108198,27.11091925,29.81397403,36.24646584,54.37356726,22.80031911,42.37506338,80.76530735,45.26549051,44.06604144,47.15784065,36.57894894,72.89428085,45.19738876,46.74034935,61.86915182,22.78276758,58.62241554,27.02321916,79.95374307
HIS4,33.16403966,38.22060024,22.56894857,10.35702387,17.48363704,65.03795014,31.8880834,17.73291017,19.69377175,29.54527268,31.98717188,147.6163964,16.69496239,15.67887183,43.89546103,24.45616564,33.27725171,73.99974906,9.849375151,8.040339342,148.2630385,49.6431078,118.21018,15.79506811,37.3645061,68.98321876,43.10176206,10.07683551,35.962971,32.4545014,105.1039247,23.86625763,44.67472862,40.01535355,105.7093798,40.40230896,49.48926822,85.69618382,75.68346793,52.57293368,27.51527077,147.0486333,45.65947038,20.00925707,28.49516315,12.88192343,18.35154709,48.80504622,23.62191945,21.80769303,59.11031854,42.28083412,69.74906222,37.93212777,33.28116526,71.09450857,24.49235379,61.70555117,62.50775333,75.44816207
ILV1,70.52666074,26.09439632,53.43235433,63.74846253,48.96342038,110.123102,64.48575599,73.86696608,61.95184197,44.29833878,49.66874817,52.61875096,43.41527424,18.78918874,74.04892727,71.9360575,38.54233269,97.35963481,20.58724899,53.12999708,104.6702083,72.12997132,147.8186548,52.21172446,40.92319052,78.79489052,76.5643131,17.46923423,28.94089404,90.34365145,84.45758008,72.07874061,30.25651138,81.44059603,20.12764619,37.45063648,66.44860504,60.96290492,29.25415305,17.61505483,23.4654346,176.9376362,60.63497583,50.3001104,22.31477587,74.93146015,13.25119387,99.33090245,80.5858497,36.48508948,65.52909602,36.72053544,109.5794254,60.20519817,86.15869959,83.35399455,97.21839706,58.90186771,104.6504797,93.29968918
ILV2,45.17315255,45.56127489,35.16963986,34.15607113,12.14077778,60.1224896,34.83395403,29.32044157,30.58445366,47.70952322,49.62864474,105.7565274,48.76445842,41.02550694,9.436065821,28.13759673,28.82919857,33.23940957,38.37514457,27.2797358,85.17085648,65.8903705,60.50843807,18.19096204,57.08323846,68.52492368,53.68016438,56.29649618,59.41037184,23.88344025,40.3016798,56.05032565,17.43723227,16.43120781,22.10789936,44.23914585,19.83645167,63.37757744,67.28319262,60.64469357,35.33667472,70.64645419,25.91485233,25.31315028,20.90663824,40.97287239,57.65727625,74.56080919,38.90745764,50.8181358,18.67480828,36.73459283,41.50715945,37.84411442,39.151855,36.27677549,34.77717865,17.01264445,39.78568962,54.66726322
ILV5,33.44860368,21.6938148,35.56286135,26.46351108,19.64107925,23.85257766,24.45537772,22.15623835,24.60305192,25.45021468,32.07236137,40.30680032,13.56801932,26.13131633,38.76854412,18.65481765,14.56136768,15.03426109,7.500425448,35.67464352,15.66136399,15.09590782,44.75745419,22.83217079,8.266597758,13.35191353,20.23363279,28.0045269,22.88911431,20.39192676,33.88175141,37.08884733,24.67077391,23.11275322,28.83752255,41.34457597,35.69311903,22.79627299,42.57306704,9.328389941,22.90999119,32.90911108,17.95120898,28.41872123,20.88007116,20.48561973,22.15096166,28.93188579,30.60266656,18.67002966,39.00468035,11.31071457,22.34595105,5.690212308,18.93488474,24.71944105,22.25932664,20.40391025,16.21151164,33.68264417
LEU4,45.08274089,51.55828881,30.41720592,51.42701678,21.03387953,59.63399018,41.61169685,24.72424117,71.79265458,55.24688586,38.06628217,17.4517668,41.55012049,39.86769969,37.96424122,43.4881274,43.72497591,13.28845608,37.34290858,41.38234898,54.97322697,48.44049238,82.75472846,65.46111321,37.16473502,43.33607386,37.55980373,45.55657429,10.50516197,33.36084745,34.52466121,41.25142811,35.56116006,28.86083097,30.78961415,30.54429177,70.52443756,50.40780456,56.73540004,40.90147532,19.22467745,61.5924511,24.31913847,54.9987118,20.42129981,67.92431686,75.17908911,49.4322431,64.98264379,20.61683979,36.10345556,41.85113953,53.69580953,30.01185969,40.48820525,35.16753875,44.67760185,53.28855276,14.45644683,28.2514112
TRP4,31.93746883,31.05063295,14.65110831,8.703160743,36.31159672,23.78010491,39.82016917,13.89862005,14.30184847,29.74585779,26.69311144,24.02916666,5.495489757,24.16078173,28.36118804,11.62855903,16.91801575,30.00156522,29.83414064,16.91417623,26.15307665,30.34271909,37.78521599,35.03580492,20.00830534,12.22949485,27.48958717,10.47968384,23.32673018,28.89594172,32.77603726,31.77597049,21.9853324,35.77789338,32.96128222,23.43517648,35.05675413,18.30792269,7.264744352,34.39378219,13.64844901,36.20621093,36.01647009,12.92832821,19.54389636,21.86738142,32.24067285,26.78432382,23.94305825,23.17820262,14.14981218,14.87581183,20.89494155,13.70724263,13.8538583,34.33542987,18.12011348,44.39079499,21.84912154,28.56779083
PHR1,30.18874941,20.9571974,28.45471939,38.76476794,60.45310076,34.18987681,55.73129428,9.040578331,11.28734796,21.30847759,26.34643973,44.23933746,23.2267296,20.6569936,44.41846282,37.17181827,20.25821511,63.88260336,22.88407883,45.66556223,73.70561664,27.00821943,48.11187251,17.82022809,30.98056111,48.26237271,13.79131324,35.29484992,39.04814526,26.79056429,41.11948314,18.07069228,17.90614612,23.58642236,48.00948141,28.49969813,32.28736193,50.74504577,19.16924901,27.38223373,8.825105135,44.12879889,7.385257106,6.487170454,35.89544477,22.12535049,14.78073415,60.76982164,35.88500214,7.84975138,61.98695964,26.12480922,71.95733139,27.75790967,10.782257,46.16020122,14.0535057,51.95836929,32.26766414,66.67289762
ASP3A,17.31882054,12.92012871,12.93153812,6.818319684,22.35044629,23.8976359,20.46432255,6.296828144,7.994842835,30.22948204,23.06610007,43.77704228,7.092981001,17.85143527,20.31917379,7.257062039,17.14914049,12.65186677,20.71649575,9.10819573,11.39606877,31.65064274,56.68125233,14.12899669,14.83318332,30.24361039,38.09147126,19.72098764,25.18642562,17.47716113,50.51528868,35.46975175,24.04251195,31.11718876,42.53258214,24.58878078,4.41915993,38.92141116,6.694593319,36.66623705,23.98398049,14.90717008,6.939665213,21.02146758,8.531505789,14.48609397,9.367474901,38.59302562,23.23202854,19.31897428,9.275582946,18.83795818,13.52858629,18.82325978,8.122875257,21.92994847,15.35743082,23.73830682,7.559517205,38.35624967
ASP3B,55.05354301,21.24913572,22.47578111,21.03754327,50.89970922,21.17483875,44.36984697,29.49417953,49.82165922,20.14944038,42.0754818,69.81481927,21.66156719,12.03198371,34.38258027,15.41361996,29.74219076,38.43846897,12.75910176,41.64993176,25.87121958,46.74457725,93.41402817,46.4478302,31.24628362,73.02431354,88.6146361,30.06128357,37.09994687,30.13639762,109.9043396,56.89144913,39.35512872,48.63493278,56.70834423,44.13742144,32.24607127,69.36852415,44.48443802,178.9727993,59.78061528,50.49245726,58.38434783,21.42228659,33.12666913,30.125388,31.04079134,159.2458496,18.4694972,40.48541575,43.31968833,47.87684859,25.95456088,66.22349004,37.94388832,60.99151082,47.13255052,44.37025543,39.78465021,83.26008287
ASP3C,40.15827742,19.62666667,48.19780201,19.09613608,27.54464925,6.799836437,37.57397894,23.8737501,20.03319505,57.33745589,35.74450868,44.04294717,11.63469338,17.44900826,25.98772445,31.79341331,26.15088238,64.6498687,33.64187297,10.50239009,23.75029054,32.69018237,74.2672762,15.65945347,12.42032793,55.25857718,46.8425065,30.4895134,20.36377885,7.50979685,44.37274378,49.68721066,25.73912073,33.241963,40.30519774,21.60090368,18.85297932,57.99599057,28.82907632,71.04019289,52.36138885,18.50295787,29.48617778,45.3315505,39.09550205,14.3099816,47.52166179,69.18073122,41.39708618,28.56882958,43.35707807,23.60704785,30.94662944,43.81944697,11.65606623,28.09418824,32.88613454,36.42443727,18.93619675,34.51622436
ASP3D,9.022205636,33.90097597,8.608455036,17.54636491,17.80517034,37.47185913,33.69268337,32.79482626,6.214425641,62.72613266,17.5675217,7.101302668,18.19249373,25.38658278,35.03676032,20.37851091,8.462481736,27.11902728,32.75534488,15.53003024,29.48927132,42.93230591,47.36544181,9.939397164,22.96030192,34.1298042,37.71582963,24.67487793,6.801647553,22.97859067,13.72536809,34.93838916,10.796258,35.83842944,47.74409924,10.98150394,28.61687122,16.24055556,8.866736843,38.10682381,15.04950815,29.14872683,28.66624614,36.17673069,45.60891896,31.13043752,23.28232266,29.81106521,41.26677023,29.25754859,45.94948862,22.28233196,12.5730373,42.09870667,10.0938663,17.96597125,22.89728191,48.1844346,27.09882446,24.39860592
GDH2,47.33864134,33.58827592,18.43891276,19.77404364,19.3478812,24.64636105,27.18817062,21.54775912,29.34500792,37.77587442,32.2948445,16.08398869,25.88867355,22.18787694,30.88080488,7.411371547,25.93844031,10.27235682,38.37438608,19.56418879,27.37030102,37.03519587,46.71213055,38.95010398,15.04128506,66.95751737,28.487794,24.36174138,34.33904739,12.72158964,39.03109726,17.7279759,25.18454311,16.57073901,14.2978279,28.35885086,20.63264574,14.46715231,9.322753218,49.53950112,19.56021146,17.19672849,14.55985276,31.88279314,19.44660814,29.68308263,19.94761243,56.97988742,21.4854212,32.33875145,21.13600894,32.22930899,32.99826987,22.90382162,26.70618385,24.8629727,32.88884806,38.84504711,26.0591575,28.70776946
PRB1,54.50557089,47.04701328,111.8228294,46.97022064,48.44039218,17.56403023,13.4131155,72.86689632,33.37805638,79.83243499,29.17094292,143.0271918,76.66896433,22.24933557,34.84803638,17.11572078,25.32573632,64.61952361,43.73161147,42.53803913,66.92029468,36.10490776,32.11967035,53.01482847,74.37320624,101.0604726,72.80468857,49.10253188,92.17227979,76.46336508,131.577721,67.31317767,56.51767793,78.63337205,103.9818054,21.6794358,72.60352856,85.43429411,75.05836554,78.1646748,41.41951352,72.71987873,78.44436553,38.87013636,77.81555825,67.11456366,52.02952154,146.0791214,113.7582806,40.562008,73.30560969,33.03325984,35.88356227,98.80283551,33.97614772,92.23909662,69.31938043,106.9157961,30.78446421,85.42302894
ACO1,52.14705968,35.61003748,19.97891745,34.19541873,12.33960753,39.0755532,37.15770202,17.43542072,40.80465367,13.0638576,38.61784426,28.65048676,43.68262277,38.95030827,11.63839203,25.35323395,16.20624784,24.72906195,78.29311933,43.70064801,32.41836122,51.65258403,49.76213003,51.18610464,33.68769396,52.667385,31.39661939,18.95382589,10.81961158,21.71152999,36.61620082,63.39210344,37.39608894,32.05924814,11.44760907,57.91393459,67.70197228,45.57474487,35.50402235,18.30106556,41.34935931,33.16350297,51.29915923,33.69711496,9.543381791,28.00783883,47.03773121,34.46460766,46.45505586,17.20918861,26.80507197,23.87436842,55.91308218,53.69604809,57.86075314,45.02822189,45.13805948,18.76006932,53.72056243,54.76557815
CTT1,20.55443882,15.79588359,58.09885055,63.10866493,36.37284767,59.45858663,45.97281251,17.10066847,51.146971,52.83424184,34.2426667,117.647168,29.57596053,34.64433299,63.64107249,59.79489551,29.88631501,26.23625787,16.71419369,52.38447472,110.3100023,54.51105453,48.39461213,13.62767675,49.9192808,73.13633563,29.43890873,36.16150801,90.89798029,36.32479476,65.74713359,75.13745317,24.53190257,63.28582977,66.10728726,40.36745115,15.80157649,67.87838479,56.2221673,57.73805965,52.38015938,100.5919807,23.85324367,18.8521365,64.60043261,67.41371698,34.40660206,138.1122312,47.0332474,28.59069454,77.5840961,58.81852535,89.93367308,39.43582607,24.64178599,72.13250747,51.83345179,20.65281215,47.76485933,136.5829124
CYB2,76.01037772,62.5159494,20.67151184,17.29224056,109.3659573,88.08211057,65.65297177,35.89426597,44.24477283,34.97613396,32.22470031,82.43652065,14.34299455,13.17919573,78.68562746,32.1627519,21.00920304,67.41500158,42.38404032,40.66441113,89.49158237,44.9353232,17.50919889,8.755210317,29.40025753,31.97366976,72.28788183,33.81314349,35.75341982,29.39258801,78.45828292,44.03860433,25.85844592,44.62688488,76.247805,37.27200777,19.19780525,29.27615677,38.90904689,28.44876093,28.73977769,35.58680431,18.53253858,14.6080935,49.92624296,43.35718571,66.03468787,115.8768882,31.25224142,17.02736833,32.88970479,35.62802113,100.3868268,29.20951078,38.18673392,61.42354166,22.44564728,59.62433862,46.94693835,44.66192437
CYC7,26.56315671,26.03164994,17.46605745,23.32265083,19.45122567,6.866120631,13.21068755,7.237109117,13.65667506,25.34600844,17.40371073,9.808394899,28.14728668,11.95926176,14.85925827,12.30910427,6.750678581,17.6819767,21.91980696,20.11009193,15.48236789,17.92455025,19.81477313,4.980310237,14.82555181,23.18297208,15.36515053,10.2679692,7.224993338,24.68887045,21.60609235,15.44371619,20.63845511,9.53321042,5.317514215,12.32847852,18.61213815,28.71815684,23.99778281,29.104361,16.2333914,27.78195181,13.95443742,6.515452594,14.8801257,15.84370019,19.3481058,21.129189,32.32754288,6.233727852,19.375586,17.932541,5.84673829,8.258392527,4.869804165,30.01001421,9.665305792,12.04354148,24.27051632,9.575724417
ERG11,10.97857565,53.51983438,53.92299331,41.65926556,53.83567544,50.75574451,52.31049598,18.73350083,53.09306664,63.72292481,34.64429808,86.80422686,32.67060376,44.06826048,47.48332159,42.07782901,45.49950487,96.12707754,48.37474983,34.66330961,73.42566404,78.86551292,82.0557501,23.11297014,63.77184843,91.26537838,59.71191894,47.70687988,45.87411822,38.52258371,49.51403147,36.26808474,13.96852974,43.35272123,60.18639876,26.57443367,48.37756558,82.13848382,48.06539817,60.99143261,59.19099087,71.37990856,45.14915913,41.69264576,35.59151455,28.1190657,53.04100232,20.7783636,72.66567317,52.20919622,71.40098306,53.08906707,81.60398049,14.06261813,35.08445947,56.90980163,56.71668111,63.46369594,27.24526639,103.0487601
HEM13,26.26721209,48.23039532,55.93696064,40.39757392,17.11342991,40.34143699,33.17888741,24.69610141,33.67815894,15.84579704,26.53582496,62.66898307,23.15423294,20.75601218,34.08656739,31.52458499,30.37220681,35.97912303,24.454302,43.46432299,27.34370972,53.61822369,43.41894325,29.03647139,49.73139216,50.40376991,25.84836586,43.67695013,18.0537595,47.35302787,23.32713075,31.4096833,12.02910728,58.18765317,42.39598933,36.95732293,58.09375704,26.30458737,40.16690703,92.44333338,9.560475952,38.59165181,49.1441377,13.37809155,18.90732127,39.38116664,25.76665581,58.35602469,57.36326977,13.14019898,15.12099984,16.24494773,31.59933714,39.92217215,38.68207991,42.79010373,40.68166732,67.70885487,18.15090902,52.83499197
HMG1,16.83821461,32.72668954,11.2409508,66.86234047,56.8893998,57.33581097,102.3445995,37.65429446,49.75920967,35.21288646,15.56546532,135.7315246,60.90986153,34.28672654,57.74365693,24.21926036,43.09832358,41.87967223,70.49816355,40.03969053,155.7681679,71.94801893,84.14267838,34.6009195,84.00046699,95.21464128,36.15520928,22.48994459,98.1531684,52.12390779,65.12664273,71.38043136,52.05692937,36.41974211,120.2028149,47.22569104,81.53047619,33.98049518,64.55756575,77.2759834,60.59215729,98.63597091,72.18475819,45.44407656,15.22136348,66.08670201,89.58720058,117.3435173,81.09688595,56.2175135,98.00038828,62.7692003,80.894149,42.12882205,47.80982069,69.15348818,59.27297625,62.39318054,32.04313393,108.2462254
HYP2,80.08846352,41.55522836,25.56614795,26.81267532,75.3129954,32.08217205,20.69116548,43.43508146,18.15304702,42.90020062,47.34371111,78.04319906,41.95422612,31.11154889,51.36029102,30.4290285,17.56303718,12.97639568,44.50646444,41.07895244,33.44906361,9.970850497,36.51520317,28.39763231,32.20751163,19.67135659,47.84427794,28.00007894,14.20980092,36.9733374,49.87851528,67.5040078,22.11448785,30.07221742,30.61112127,10.48683142,66.75839488,42.2012332,27.75732205,31.86997383,12.80815907,57.76335611,29.18264704,27.31560112,44.68114723,43.47868175,60.51597603,43.02708441,41.04430312,14.926808,43.69635228,43.25992381,67.01545537,30.27957948,37.78238522,17.13905388,26.52500042,41.0450553,31.61995724,46.92650132
QCR2,35.32406083,14.70584084,18.01991149,38.1890889,39.28631973,21.21909525,63.05237654,11.66715238,35.17960735,29.74765921,41.23271116,55.134587,50.90179752,52.36003707,59.31226626,30.21784136,25.34689122,32.11095346,87.12279289,13.2610211,74.44861172,56.7219453,27.30469321,45.9169203,36.38167877,28.79995173,24.47858467,28.67935657,11.40029452,46.92813724,28.59125344,35.66677525,38.37175211,37.10139073,62.07793154,64.95363557,77.21542667,41.16830086,38.04093586,42.9169805,29.26353501,25.92470414,44.75143893,15.18339659,17.57384714,50.57275411,39.99169015,31.24407938,80.67531593,44.33500796,52.16924748,30.8634097,40.01327553,30.72941878,49.66783197,47.19558153,24.63883739,51.18771674,49.82128654,37.23181224
SOD2,33.95082378,54.00569357,29.76098078,51.53948645,47.82507804,90.74310496,16.50305081,29.55753641,79.42830896,38.93296115,41.38043359,218.8246066,52.87846504,56.18399889,52.52197983,57.61000424,42.44558393,65.97181083,24.69726694,55.16374884,84.38006661,44.70919109,74.7920985,42.32074064,36.92788845,50.44216519,35.16392767,69.32658654,99.30583381,78.22387071,133.4446408,40.27090267,62.89771685,50.82952798,86.89888583,77.22400657,38.5392599,57.67396454,44.03961532,48.73547389,47.7645649,85.37592622,62.10602001,48.56961179,15.57620909,25.86837106,58.95338511,49.37218121,135.0754512,21.74669363,46.43055234,12.86324472,55.58646884,52.22793192,63.09884003,82.82180876,59.81402244,49.30058462,55.86704773,67.30922428
AAC1,45.08656826,57.26696775,66.11481949,45.79636678,26.82999399,74.80080383,30.05071305,47.29628831,40.9073732,86.30229237,46.15957074,173.535966,36.02679213,68.89877343,55.87933709,92.61525644,20.4176933,40.48355019,20.95137769,31.59673164,135.2395805,50.99920046,133.1921404,48.43743507,66.829315,51.40505044,24.41324334,15.84026947,51.8363079,141.1908205,144.1281704,25.28284699,75.43915592,112.754349,29.91669807,72.63976056,69.48775727,78.89687781,70.5258572,28.9779807,94.34108632,173.529285,81.75855509,58.54748291,39.97294302,70.84303971,50.13389839,86.97492851,18.76099677,19.3388439,85.56379288,30.99115226,51.2553029,33.62354335,63.45167638,37.09469433,28.78043846,66.52916189,67.67608209,100.2015998
SDH4,71.46919062,38.64154509,46.87244996,15.82136034,63.60257378,21.4893154,13.98392793,9.46525804,27.23198724,64.61490455,35.29319232,15.90562441,37.5612628,54.31929251,43.06415222,11.75072137,31.79109118,20.15965313,59.61551189,13.44310838,15.10001644,16.76467105,45.14270138,18.96992697,34.60331705,12.82090615,26.32467742,48.92613353,40.38506413,38.07557277,47.11333308,70.43961284,33.26832481,30.60041495,48.87826617,54.12131588,37.12373491,13.12523698,24.79357068,50.11849627,36.23759569,19.03392342,17.02846855,18.93218865,68.21664522,22.32441332,49.33765166,80.20674655,22.24533872,40.82700411,28.59480203,14.92099364,52.42956322,46.06714733,37.4796177,27.2171194,17.5691466,45.34052003,14.72806238,11.13835135
MDH1,74.3480103,31.01921585,81.97709475,95.54295767,33.35331432,93.29152553,52.36412238,73.55308308,64.04046416,63.62736317,56.67922662,161.7013921,56.68748673,23.32187008,40.68245267,50.45232742,39.88622699,46.46940575,31.99408356,61.7384848,158.4240458,81.81987763,115.4177988,23.32118277,39.3865126,48.64266393,88.04830765,25.46145577,88.79210556,66.05247642,72.89672487,99.43853886,95.17822145,15.26846811,119.6754097,67.71258984,77.34082417,130.5691058,29.78179476,59.37817923,68.56149417,189.7908964,61.98247118,44.73662355,57.53396223,88.72206457,37.18915194,85.58144514,75.550251,50.82044234,69.64197772,31.29378289,136.9643431,57.55028688,53.51427745,106.8918751,15.57527329,25.91081883,62.71940882,176.2622383
ERG10,19.81314666,12.48997747,25.13826753,19.35104801,36.00370863,15.62167168,23.55006515,13.52625358,22.92030415,31.78510733,7.357578213,46.98939037,23.28919284,21.24888872,24.05710127,44.59934312,16.95657191,39.86837094,18.24453564,32.08856829,36.12391047,33.84740968,55.66922221,24.68240134,13.10730552,11.92906343,14.12837848,15.27982182,38.49707099,36.80078875,35.72146879,22.89736179,43.90930071,24.09133546,34.14849562,14.80900881,41.6236344,32.03084246,22.35337834,22.83923977,10.14016723,37.30387841,22.09904826,25.47330446,38.17814956,14.70663155,31.4333811,10.6419509,40.56162559,19.1194541,27.24336476,33.32866996,32.71645679,15.893732,37.19463765,26.29352682,54.1237779,35.16571244,34.33572476,38.52940359
