,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
LEU4,0.3677936,0.612254858,0.626912209,0.363072399,0.495735214,0.135471456,0.74980519,0.702448552,0.864544006,0.859740657,1.223637893,0.353621379,0.588444403,0.310687122,0.540206324,0.457440043,0.687066645,0.885341845,0.512385868,0.437133799,0.847671214,0.862928002,0.519849102,0.18807237,0.571000952,0.154040264,0.754358124,0.488164382,0.163513753,0.694724638,0.226506867,0.907320023,0.278964668,0.263255695,0.974086642,0.803979628,0.2047112,0.831993018,0.726115519,0.27862157,0.282765282,0.403383394,0.381142587,0.643994476,0.44705933,0.435131689,0.62777139,0.345393114,0.547254782,0.555456369,0.554969691,0.650074756,0.751641847,0.667361642,0.944233002,0.506749594,0.897170611,0.16819605,0.342444052,0.878393564
TRP4,0.481513712,0.301329971,0.421914103,0.281173905,0.379215697,0.417438187,0.602008471,0.556279581,0.559299368,0.402267956,0.161325601,0.156672148,0.393256581,0.208917233,0.376767989,0.313698332,0.406908569,0.468129582,0.622104819,0.112247667,0.264198744,0.417727823,0.249832237,0.211465757,0.166062251,0.259478254,0.298170319,0.400007161,0.313396576,0.325738896,0.233657924,0.283876522,0.221938248,0.330180085,0.473147141,0.356763142,0.320847206,0.194832647,0.192973048,0.131477213,0.225785727,0.185025015,0.382006067,0.337507695,0.139488819,0.227628891,0.143483127,0.400738899,0.114858396,0.107807769,0.392355849,0.232199066,0.51251315,0.332670709,0.439025442,0.445602786,0.408276892,0.330816717,0.357021256,0.427363103
PHR1,0.681390222,0.396890082,0.318059615,0.30915903,0.312860461,0.437549819,0.301855811,0.603808372,0.511010071,0.43681296,0.527735785,0.184050165,0.184634542,0.130007404,0.26791441,0.21118008,0.397620448,0.166139248,0.506077205,0.571190778,0.512809532,0.431287495,0.407456309,0.341010417,0.320036839,0.205164777,0.522429015,0.214864029,0.587750535,0.382000144,0.514988074,0.418417121,0.497348402,0.254766661,0.393332123,0.412377623,0.362781635,0.346076211,0.12635129,0.21782074,0.357926825,0.314999385,0.307854076,0.302799417,0.164350209,0.46776126,0.229384819,0.318457522,0.51688225,0.172991687,0.135432491,0.266235547,0.739058292,0.686183508,0.384143821,0.37743948,0.345513178,0.367801196,0.346023578,0.193978652
ASP3A,0.256611912,0.267838503,0.33638908,0.276118747,0.281486161,0.300828144,0.337932434,0.437052779,0.255152891,0.250516705,0.241597378,0.255274245,0.182964725,0.167783834,0.263855738,0.298527058,0.230423715,0.154701218,0.324406759,0.105814143,0.195501505,0.197364751,0.134053455,0.221151644,0.188742706,0.308527573,0.307793496,0.254207088,0.211853165,0.107194918,0.201674165,0.326020241,0.074873658,0.06735111,0.338059786,0.19853773,0.169727083,0.245005065,0.387463608,0.331215632,0.245975895,0.25122334,0.19611627,0.192932915,0.258996251,0.26741985,0.347767269,0.156292717,0.121498551,0.280462114,0.256532274,0.241176382,0.221489548,0.183130604,0.308346248,0.235067743,0.161615672,0.105158025,0.134056706,0.161195383
ASP3B,0.636184797,0.382907577,0.652779883,0.694342658,0.728421516,0.201704452,0.239288244,0.390284669,0.543066559,0.491316362,0.634565307,0.729368471,0.582407157,0.607690923,0.423782139,0.727738419,0.520285189,0.352591929,0.589392185,0.252557413,0.195110084,0.600397823,0.559369718,0.297629569,0.450921103,0.598640134,0.672786622,0.263218859,0.653120526,0.680268374,0.575206624,0.661134822,0.245693278,0.464955891,0.438320348,0.432585253,0.542706462,0.31273384,0.428962137,0.222761528,0.701697588,0.37405563,0.449558556,0.355257547,0.922480511,0.856365182,0.195499132,0.475365495,0.496796461,0.333562065,0.429815954,0.521968864,0.697055083,0.418504518,0.668892869,0.534944031,0.691202617,0.606726477,0.530573256,0.34313832
ASP3C,0.536375065,0.45254618,0.257077179,0.459157909,0.422353873,0.456165723,0.543194362,0.564287317,0.313544832,0.12179914,0.240525501,0.672723275,0.232802204,0.362213702,0.28045813,0.222808654,0.183229587,0.197143528,0.437912145,0.412245539,0.554749354,0.29756653,0.34135818,0.449200658,0.428378105,0.211590353,0.136392736,0.401111241,0.365944227,0.540759764,0.402899986,0.273011662,0.581905119,0.346604853,0.487421201,0.291829559,0.380224512,0.27186798,0.629958695,0.406888339,0.518930628,0.438031331,0.112357689,0.324870793,0.190402652,0.580928629,0.421721262,0.475951929,0.296679515,0.230566268,0.096398386,0.375551659,0.266200625,0.416365969,0.659110287,0.614743884,0.408494258,0.254370895,0.221568186,0.225812784
ASP3D,0.538088631,0.433815341,0.374213573,0.539875802,0.476017921,0.182596349,0.201113441,0.26666461,0.373741826,0.202902794,0.2292823,0.638344625,0.164923313,0.217668428,0.364918039,0.465265973,0.487477282,0.397596219,0.241815037,0.393088175,0.414914143,0.409859202,0.265968978,0.340449895,0.249215123,0.302512376,0.417549357,0.1837854,0.407812306,0.537559339,0.386849372,0.402083726,0.191580864,0.335666408,0.307909848,0.331630646,0.55970278,0.287927313,0.504790465,0.390628605,0.234736058,0.418879099,0.431694018,0.205597562,0.478782323,0.142902446,0.155982119,0.192712903,0.169340194,0.546946304,0.285660071,0.397193623,0.461417764,0.421753768,0.384757599,0.396234641,0.309586351,0.2221249,0.509415304,0.241061281
GDH2,0.269146103,0.284038672,0.084804733,0.293362677,0.365783278,0.377183133,0.194112048,0.191376543,0.19079739,0.399865287,0.329044326,0.212338782,0.40345768,0.424282657,0.132424635,0.347414464,0.247040623,0.239627102,0.556915493,0.169999667,0.364867913,0.249823637,0.447624372,0.243903983,0.18698956,0.410595727,0.304144866,0.423662951,0.295183663,0.416730375,0.427683682,0.382238347,0.408463657,0.334079823,0.311910248,0.10792717,0.391691415,0.107216539,0.2329275,0.20267134,0.198208656,0.194073962,0.4488228,0.462289478,0.602359363,0.300258994,0.455516736,0.100852395,0.464778639,0.499027478,0.305673813,0.376749556,0.448494119,0.200676582,0.326924202,0.326307401,0.189814346,0.328943457,0.358429624,0.456428905
PRB1,0.438467754,0.280310157,0.65628563,1.183789557,0.418614158,0.59305046,0.757526443,0.779837072,0.646829744,0.683269031,0.742526111,1.038183212,0.44646738,0.531586958,0.176129014,0.398652174,0.982045613,0.561308595,0.949324295,0.267622651,0.317066313,0.580466337,0.751703799,0.662553353,0.567658788,0.346635252,0.535896639,0.802566641,0.71945453,0.546753268,0.523890896,0.426921863,0.391178043,0.260419097,0.261265822,0.22761054,0.341825693,0.178605976,0.658049728,0.416216577,0.735225734,0.651728727,0.743961985,0.507308797,0.402929681,0.72658945,0.2466823,0.336847281,0.294562914,0.271210188,0.730353565,0.500179258,0.511178687,0.207644728,0.869895598,0.190746536,0.795182498,0.268093616,0.793118917,0.712796285
ACO1,0.423567186,0.219986419,0.294433278,0.264022284,0.404386393,0.201327799,0.661027226,0.40291932,0.440796049,0.355558392,0.904357631,0.344229549,0.500451493,0.488612306,0.425064904,0.569112537,0.280016989,0.628132018,0.715091186,0.394131381,0.718278661,0.682551824,0.372717538,0.329088678,0.57311486,0.490593908,0.420760608,0.188924212,0.230766086,0.493292635,0.451800284,1.052320638,0.189896013,0.251631013,0.429354348,0.530056206,0.549914189,0.727729971,0.428478111,0.282730407,0.445999173,0.520844442,0.538014805,0.491689813,0.550918081,0.136319341,0.326389985,0.37408382,0.201289608,0.40581429,0.156863498,0.549099197,0.490130077,0.258253283,0.375430825,0.279004672,0.338332571,0.491674641,0.320643301,0.686449583
